A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr7_139944950_139945500	0	0	0	0	0	0	550	0	550	550	525	0	525	0	0	0	0	375	0	0	550	550	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	550	550	0	0	0	0	0	300	225	225	300	225	150
chr7_139969550_139969850	0	0	0	125	0	0	300	0	300	0	0	0	0	300	0	0	0	0	0	0	300	275	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	125	300	0	0	0	0	0	0
chr7_139971000_139971750	0	0	0	0	0	0	750	0	750	0	0	0	0	0	0	0	0	0	0	0	750	750	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	750	750	0	0	0	0	0	0	0	0	0	0	0
chr7_139972150_139972500	0	0	0	125	0	0	350	0	350	0	0	0	0	275	0	0	0	0	0	0	350	350	0	0	350	125	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	350	0	0	0	0	0	0
chr7_139987200_139987650	0	0	0	0	0	0	450	0	450	0	0	0	0	75	0	375	0	150	0	0	450	450	0	0	450	225	0	0	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0
chr7_140008050_140008550	0	0	0	125	350	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0
chr7_140012900_140013300	0	0	400	300	400	0	400	0	400	0	0	0	0	75	0	300	325	225	0	0	375	375	0	0	400	0	0	0	0	0	75	150	0	0	0	0	75	400	400	0	0	0	0	0	0	0	0	0	0	0
chr7_149000100_149000500	400	0	400	400	400	0	400	75	375	0	0	0	0	0	375	400	400	0	0	0	400	375	250	0	0	400	400	400	325	250	325	325	400	400	0	400	400	400	0	325	250	0	400	175	400	400	0	400	400	400
chr7_150391950_150392250	300	300	0	300	300	75	300	75	300	0	0	0	0	0	0	0	75	0	300	0	300	300	300	0	0	0	300	0	0	0	300	0	300	300	0	300	75	300	300	300	0	0	0	300	300	300	300	300	300	300
chr7_150446750_150447150	400	0	0	400	400	375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	400	0	0	0	0	0	0
chr7_150468750_150469350	600	0	0	75	600	0	600	0	0	0	600	600	150	0	0	0	0	225	0	0	600	600	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	600	0	225	0	0	0	0
chr7_150472550_150473350	800	0	0	775	525	0	800	0	0	0	775	400	0	0	0	0	0	800	0	0	800	775	800	0	300	0	0	0	0	0	0	25	0	0	0	0	0	100	775	0	0	0	0	800	0	0	0	0	0	0
chr7_150473700_150474100	400	0	0	175	400	0	400	0	300	0	400	325	0	400	400	0	0	75	0	0	400	300	400	175	0	0	0	0	0	0	0	150	0	0	0	0	0	175	400	0	0	0	0	400	0	0	0	0	0	0
chr7_151759950_151760300	350	125	0	0	350	275	350	0	350	0	0	0	0	300	0	350	0	0	0	0	350	350	125	200	0	0	0	0	0	0	225	200	0	0	0	0	75	50	350	350	0	350	0	200	0	0	0	0	0	0
chr7_152395600_152395950	0	125	225	0	350	200	275	0	350	75	50	0	0	0	75	0	0	0	0	0	350	350	0	0	0	0	150	0	0	0	0	350	0	0	0	350	0	50	350	350	0	0	0	150	0	0	0	0	0	0
chr7_152646600_152646900	300	0	300	300	0	300	300	150	300	0	300	300	0	0	0	0	300	0	0	0	300	300	0	0	0	150	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	0	0	300	300	300	300	300	300
chr8_1814850_1815450	600	0	0	225	600	0	600	0	0	375	0	75	300	0	0	0	375	0	0	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0
chr8_1818600_1818900	300	0	0	75	0	300	300	0	300	0	0	0	0	300	0	0	0	0	0	75	300	300	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	75	150	0	0	0	0	0	0	0	0	0	0	0
chr8_1820100_1820400	300	150	0	0	300	150	300	0	0	0	0	0	150	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1820650_1821000	350	50	0	0	350	350	350	50	75	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1826950_1827900	950	200	375	950	950	125	950	0	950	0	0	0	75	0	0	500	0	425	0	0	425	0	0	275	350	275	0	200	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	425	0	0	0	0	0	0
chr8_1830300_1831150	850	525	0	0	600	0	750	0	825	75	250	0	175	0	0	0	225	0	0	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	150	0	0	0	0	0	0	0
chr8_1834000_1834300	300	175	0	0	25	0	300	0	300	300	275	0	25	0	300	0	0	300	0	0	300	0	0	0	0	0	0	0	0	300	200	0	0	0	0	0	0	0	0	300	125	0	200	300	0	0	0	0	0	0
chr8_1837500_1837800	300	300	0	300	0	0	300	0	300	0	150	0	0	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr8_1845000_1846750	1750	1750	375	525	1750	450	1750	0	900	525	0	0	0	375	975	975	0	600	0	0	1650	1650	0	0	0	750	0	0	1275	750	1500	1275	0	0	0	0	0	1200	0	1650	1125	0	975	1350	0	0	0	0	0	0
chr8_1847150_1847500	350	350	0	350	350	25	350	350	350	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0
chr8_1847750_1848450	700	475	0	700	700	300	700	0	625	0	0	0	0	700	0	0	0	0	0	0	700	0	0	625	0	0	0	0	0	0	100	375	0	0	0	0	0	0	0	0	0	0	0	550	0	75	0	0	0	0
chr8_1850400_1851000	600	300	0	225	450	225	600	0	600	300	600	0	225	75	0	225	300	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0
chr8_1853200_1854050	850	50	300	0	300	0	850	0	850	425	275	0	0	0	0	200	0	575	0	0	850	425	0	50	0	850	0	0	600	200	650	0	0	0	850	0	0	575	350	425	350	0	575	350	0	0	0	0	0	0
chr8_1857450_1858050	600	150	0	225	0	0	600	0	600	0	0	0	0	225	0	0	0	0	0	0	600	375	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1861750_1862400	650	275	0	275	350	350	650	0	650	150	0	0	0	0	0	650	50	0	0	0	650	650	0	0	0	0	0	525	650	50	650	650	0	0	50	0	650	0	450	650	0	0	650	650	0	0	500	0	0	0
chr8_1862700_1863350	650	650	0	0	650	275	650	0	650	200	200	0	275	0	0	0	375	0	0	0	650	225	200	0	0	0	0	0	225	225	650	150	0	0	0	0	0	0	0	300	0	0	50	650	0	0	0	0	0	0
chr8_1863900_1864500	600	600	0	525	600	0	600	0	600	150	75	0	75	0	150	525	300	0	0	225	600	600	0	0	0	0	0	300	600	600	600	375	0	600	600	0	150	0	0	225	75	0	600	600	0	0	0	0	0	0
chr8_1864650_1865300	650	225	0	0	650	0	650	0	650	0	0	0	0	0	375	225	300	0	0	0	650	150	125	0	0	275	0	50	650	650	650	75	0	125	150	0	200	50	0	125	0	300	650	650	0	0	0	0	0	0
chr8_1869350_1869650	300	275	0	0	300	0	300	0	275	0	0	0	300	0	0	300	300	0	0	0	300	300	0	0	0	0	0	0	300	300	300	300	0	0	275	0	300	0	0	300	0	0	300	300	0	0	0	0	0	0
chr8_1871100_1871500	400	0	0	175	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0
chr8_1873800_1874500	700	675	0	525	700	0	700	0	700	700	0	0	0	450	0	0	0	0	0	0	175	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
chr8_1876350_1877050	700	700	475	700	700	0	700	475	700	0	0	0	475	0	0	0	0	400	0	0	700	525	0	300	0	0	0	0	525	700	0	0	0	0	0	0	0	75	0	100	0	0	475	700	0	0	0	0	0	0
chr8_1877400_1877850	450	450	150	450	450	0	450	0	450	0	0	0	0	300	150	450	0	0	0	0	450	0	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	375	0	0	0	0	450	75	0	0	0	0	0	0
chr8_1878900_1879350	450	75	0	450	375	300	450	0	450	0	0	0	0	300	0	0	300	0	0	0	450	375	375	0	0	0	0	0	225	225	225	0	0	0	0	0	0	0	0	0	0	0	225	450	0	0	0	0	0	0
chr8_1879500_1880950	1450	1050	0	525	1425	150	1450	0	1450	0	0	0	0	675	0	0	0	0	0	0	75	0	775	0	0	0	0	0	0	300	300	175	0	0	0	0	825	0	0	0	300	0	525	850	0	0	0	0	0	0
chr8_1881800_1882400	575	425	0	0	425	0	600	0	350	100	175	0	0	0	0	0	0	0	0	0	600	175	0	500	0	475	0	0	50	0	425	600	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0
chr8_1882800_1883700	900	900	0	0	75	0	900	0	900	0	0	0	0	225	0	0	0	0	0	0	900	825	0	225	0	0	0	0	900	900	0	375	0	0	300	0	0	0	0	450	0	0	225	900	0	0	0	0	0	0
chr8_1884300_1885150	850	850	0	0	850	0	850	375	850	0	0	0	0	0	0	850	300	0	0	0	850	300	0	0	0	0	0	0	0	300	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1888300_1888800	500	500	0	0	0	0	500	0	500	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	500	225	0	0	0	0	0	425	0	0	500	0	0	0	275	0	0	0	0	0	0
chr8_1890550_1890850	300	300	0	0	275	0	300	0	200	0	0	0	0	0	300	0	275	0	0	0	300	250	0	0	0	0	0	0	50	50	0	0	0	0	300	0	0	200	0	175	0	0	0	300	0	0	0	0	0	0
chr8_1891150_1891750	600	600	0	0	600	0	600	0	575	0	0	0	0	0	0	0	0	0	0	0	600	575	0	0	0	0	0	0	550	0	0	550	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1897500_1898050	550	550	75	0	375	0	550	0	550	375	525	0	550	0	25	550	300	0	0	0	550	550	0	0	0	0	0	0	550	550	550	550	0	25	325	0	550	25	175	550	0	0	550	550	0	0	0	0	0	0
chr8_1899150_1899600	450	450	0	450	450	0	450	0	375	0	0	0	0	0	0	450	450	300	0	0	450	450	0	0	0	0	0	0	375	450	450	0	0	0	300	0	0	0	0	225	0	0	0	150	0	150	0	0	0	0
chr8_1899900_1900800	900	900	0	300	600	300	900	900	900	0	0	0	0	750	0	75	75	0	0	0	900	900	0	0	0	0	0	0	525	75	900	150	0	0	0	0	450	0	0	600	0	0	75	525	0	0	0	0	0	0
chr8_1901950_1902650	700	700	0	350	700	0	700	0	700	125	200	0	0	0	50	0	0	0	275	0	700	0	350	0	0	275	0	0	700	0	0	500	0	0	0	0	0	350	0	0	0	0	700	350	0	0	0	0	0	0
chr8_1903350_1903800	450	450	450	450	450	0	450	0	450	225	225	0	0	0	225	375	0	0	0	0	450	0	0	0	0	0	0	225	0	450	225	450	0	375	0	0	0	75	0	0	0	0	450	450	0	0	0	0	0	0
chr8_1904050_1905250	1200	1200	50	1200	1200	0	1200	250	1200	0	400	0	0	700	325	0	0	325	0	0	1200	975	0	0	0	0	0	200	0	125	1200	275	0	0	1000	0	0	0	0	0	0	0	1175	1200	0	0	0	0	0	0
chr8_1905400_1905750	350	350	0	200	350	0	350	125	350	0	350	0	0	350	125	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	350	200	0	0	350	0	0	0	275	0	0	0	0	275	0	0	0	0	0	0
chr8_1906050_1906400	350	275	0	0	350	125	350	0	275	0	0	0	0	0	0	0	0	125	0	0	350	350	0	0	0	0	0	0	350	50	125	50	0	0	350	0	0	0	0	200	0	0	0	200	0	0	0	0	0	0
chr8_1907650_1908600	950	950	300	950	950	225	950	0	950	0	0	0	0	0	50	350	0	375	0	0	950	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1908850_1909450	600	600	200	425	600	200	600	0	600	475	400	0	325	100	250	0	600	0	0	0	600	575	600	0	0	0	0	0	400	400	600	100	0	0	0	0	0	0	0	600	0	0	175	475	0	0	0	0	0	0
chr8_1910100_1910400	225	75	0	150	300	0	300	0	75	0	0	0	0	225	75	0	0	0	0	0	300	300	0	225	0	0	0	0	300	300	150	0	0	0	0	0	0	0	0	300	0	0	225	75	0	225	0	0	0	0
chr8_1912050_1914100	2050	2050	0	75	2050	0	2050	0	2050	750	675	0	600	525	300	150	0	0	0	0	2050	525	0	375	0	0	0	300	525	450	675	1500	0	0	475	0	0	0	600	1050	450	700	900	1675	0	0	0	0	0	0
chr8_1915200_1915950	750	750	525	675	750	0	750	0	750	750	750	0	750	225	0	600	0	150	0	0	750	750	150	0	0	0	0	75	75	750	750	375	0	0	750	0	0	0	0	750	0	0	750	750	0	0	0	0	0	0
chr8_1916100_1916800	525	375	0	0	700	0	700	0	525	150	225	0	600	75	0	0	0	75	0	0	700	675	150	0	0	225	0	0	375	225	225	150	0	0	525	0	0	0	0	75	0	0	225	0	0	325	0	0	0	0
chr8_1917200_1918600	1400	1225	475	925	1300	375	1400	0	1300	25	325	0	100	175	0	0	0	0	0	0	1400	25	0	0	0	0	0	0	0	0	250	400	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	175	0
chr8_1920500_1921550	1050	800	0	0	725	0	1050	250	1050	0	0	0	0	0	250	0	0	0	0	0	1025	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0
chr8_1921800_1922850	1050	900	0	0	1050	0	1050	0	1050	75	0	0	0	0	0	0	0	0	0	450	1050	0	0	150	0	0	0	0	75	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1923750_1924400	650	650	300	650	650	0	650	0	650	0	375	0	375	425	150	0	0	350	0	0	650	500	0	0	0	600	0	425	650	600	650	650	0	0	450	0	0	575	0	350	0	0	650	650	0	0	0	0	0	0
chr8_1926450_1926800	350	50	300	0	350	0	350	0	350	0	0	0	350	125	0	0	0	200	0	300	350	350	0	0	0	0	0	0	150	0	200	0	0	0	350	0	0	350	50	75	0	0	125	350	0	0	0	0	0	0
chr8_1927800_1928600	800	800	0	0	800	75	800	0	800	225	0	0	0	725	0	0	425	200	0	0	800	425	125	0	0	275	0	0	650	350	425	0	0	0	275	0	0	0	0	75	0	0	800	800	0	0	0	0	0	0
chr8_1930350_1931150	800	800	125	0	800	50	800	0	800	0	575	0	0	0	375	650	275	0	0	0	800	0	75	0	0	600	0	0	800	800	800	800	0	0	650	0	450	375	0	800	0	0	800	800	0	0	0	0	0	0
chr8_1934450_1935350	275	250	0	200	625	0	900	0	325	0	125	0	125	500	500	200	0	0	0	0	900	875	175	0	0	0	0	0	900	325	900	900	0	0	25	0	0	0	0	900	0	50	900	900	0	0	0	0	0	0
chr8_1936300_1937700	1400	1325	0	200	1400	0	1400	0	1400	0	525	0	750	675	300	725	0	0	300	375	1400	800	450	0	0	0	0	0	900	600	1025	675	0	0	350	0	0	0	0	0	0	0	50	1400	0	0	0	0	0	0
chr8_1938700_1939350	650	650	0	375	650	0	650	0	650	650	75	0	0	150	0	375	75	0	0	0	650	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	275	0	0	350	525	0	0	0	0	0	0
chr8_1944150_1944600	300	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	450	225	0	0	0	450	0	0	375	0	0	0	0	0	0	0	0	0	0	0	375	0	0	375	0	0	0	0	0	0
chr8_1944950_1945350	400	0	0	0	0	0	400	0	0	225	400	0	0	375	300	0	0	0	0	0	400	375	0	0	0	25	0	0	0	0	0	400	0	0	400	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0
chr8_1946200_1946650	450	450	0	0	0	0	450	0	450	350	0	0	0	450	0	0	100	0	0	0	450	0	0	0	0	0	0	0	0	125	0	450	0	0	0	0	0	425	0	125	425	0	275	450	0	0	0	0	0	0
chr8_1946900_1949350	2425	2050	0	375	2350	0	2450	0	625	0	975	0	25	100	0	475	175	900	0	0	2450	1650	0	0	375	600	0	0	0	0	0	175	0	0	0	0	525	0	0	0	0	0	0	750	0	0	0	0	0	0
chr8_1950150_1951050	900	225	0	750	675	0	900	0	675	0	0	0	0	900	0	0	0	0	0	0	900	675	0	0	0	0	0	0	0	0	0	150	0	0	0	0	150	0	0	0	0	0	225	0	0	0	0	0	0	0
chr8_1952750_1953100	350	0	0	0	0	0	350	0	0	0	0	0	0	0	0	350	0	0	0	0	325	300	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
chr8_1953350_1953650	300	50	0	300	300	0	300	0	275	0	0	0	0	300	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1954500_1955100	600	600	0	525	600	0	600	75	600	0	300	0	600	0	0	0	0	0	0	0	600	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_1955400_1957250	1850	750	0	375	750	0	1850	0	1850	600	525	0	575	750	375	0	275	575	0	0	1850	600	0	0	0	0	0	0	875	650	725	300	0	0	600	0	575	0	375	500	600	0	575	450	0	0	0	0	0	0
chr8_1957950_1959300	1350	975	0	1125	1275	0	1350	0	1350	825	375	0	0	450	0	375	0	450	225	0	1350	75	0	0	0	0	0	0	0	0	1200	975	0	0	0	0	0	0	0	300	0	0	375	750	0	0	0	0	0	0
chr8_11426900_11427550	625	0	0	0	550	0	650	0	550	475	375	0	0	0	625	0	650	625	0	0	650	100	650	0	0	0	650	650	175	0	650	0	0	650	0	475	0	650	650	550	0	475	650	550	650	0	0	650	0	0
chr8_11428100_11428500	300	0	0	0	400	225	400	0	400	225	400	0	0	0	0	0	150	400	0	0	400	400	400	0	0	0	400	225	0	0	400	400	0	400	0	0	0	400	400	150	75	400	400	150	25	0	0	25	0	0
chr8_11430500_11431050	550	0	0	300	375	525	550	0	450	300	75	0	0	25	0	0	550	175	0	0	550	525	75	0	0	0	225	550	0	550	225	550	0	550	0	225	0	550	550	375	0	75	550	550	150	0	150	300	75	0
chr8_11433150_11433750	525	150	0	0	600	0	600	0	600	225	225	0	0	600	600	0	600	75	0	0	600	525	300	0	150	0	600	600	300	450	600	600	0	600	450	450	600	600	600	525	0	525	600	600	600	450	375	600	450	600
chr8_11433900_11434750	850	225	0	0	825	0	375	0	850	850	850	0	0	850	850	0	850	850	0	0	850	825	850	0	600	0	850	850	625	850	850	850	0	850	150	850	850	850	850	850	850	850	850	850	375	0	0	0	0	0
chr8_11437650_11439600	1950	525	0	0	1125	525	1950	525	1950	825	750	0	75	1950	1950	300	1950	675	0	0	1950	1200	1950	1275	525	525	1950	1950	1650	1950	1950	1125	0	1950	0	1950	1800	1950	1950	1950	0	1950	1950	1950	1725	0	0	225	0	1725
chr8_11442450_11443200	750	150	0	375	450	0	750	0	750	300	375	0	0	750	750	375	750	750	300	0	750	600	750	0	450	0	750	750	750	750	750	750	0	750	0	750	750	750	750	750	450	750	750	750	0	0	0	0	0	0
chr8_11443700_11444350	650	0	0	0	0	0	600	0	650	650	650	0	0	650	650	100	650	650	650	0	650	650	650	0	650	325	650	650	650	650	650	650	0	650	550	650	650	650	650	650	475	650	650	650	0	0	0	0	0	0
chr8_11446100_11446650	550	0	0	300	450	0	450	0	550	525	375	0	0	0	550	550	550	550	0	0	550	550	375	0	550	0	550	550	550	550	550	450	0	550	0	550	550	550	550	550	0	550	550	550	0	0	0	0	0	0
chr8_11447100_11447500	400	0	0	400	300	400	400	0	375	0	0	0	0	400	300	0	400	400	0	0	400	250	0	0	400	0	0	400	0	400	400	300	0	400	0	400	400	400	400	400	150	400	400	400	0	0	0	0	0	0
chr8_11462400_11463150	750	300	0	300	600	0	750	0	600	300	525	0	0	600	675	225	750	750	0	75	750	750	150	0	0	0	750	750	0	0	750	750	0	750	150	750	525	750	750	750	0	750	750	750	525	0	0	300	0	450
chr8_17116950_17117250	300	0	300	300	150	0	300	150	300	0	0	0	0	0	225	300	300	0	150	0	300	300	300	0	0	0	0	300	300	225	300	300	0	0	0	0	150	0	0	300	0	0	300	300	75	0	0	0	0	0
chr8_19342650_19342950	300	0	0	225	0	0	300	0	0	0	0	0	0	225	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_19947350_19948800	1450	0	0	250	175	0	1425	0	0	0	1350	0	0	975	0	0	0	175	0	0	900	1450	0	525	0	0	0	0	0	0	0	300	0	0	825	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0
