A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr5_1151700_1152000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	75	0	300	75	0	0	0	0	300	0	300	0	0	300	300	300	300	0	150	150	300	150	75	300	300	300	300	0	0	300	300	0	300	0	0	0	0	0	0
chr5_1152700_1153100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	400	350	0	0	0	0	50	0	400	0	0	50	400	400	400	0	125	50	400	50	0	400	400	400	400	0	0	400	400	0	400	50	0	0	0	0	0
chr5_1153450_1153750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	250	0	250	0	0	0	0	300	0	0	0	300	300	300	0	0	300	300	0	0	300	300	300	300	0	0	300	300	0	275	0	0	0	0	0	0
chr5_1492400_1493000	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	600	0	0	500	0	125	500	200	125	0	600	600	50	600	575	0	600	0	0	350	500	0	500	0	0	0	0	350	0
chr5_5025450_5026200	0	225	525	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	450	0	0	0	0	0	0	0	0	0	750	0	0	750	750	0	600	0	0	750	0	0	450	0	0	0	0	0	0
chr5_5886450_5886750	300	150	300	0	0	300	300	0	0	300	0	0	0	0	0	0	0	0	0	0	300	300	300	300	300	300	0	0	0	75	150	0	0	225	0	300	150	0	300	300	0	300	0	0	300	0	0	300	150	0	0	0	0	0
chr5_14146200_14146500	0	150	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	150	0	300	0	300	300	0	150	150	300	0	300	0	0	300	0	0	300	300	300	300	0	300	0	0	0	300	0	0	0	0	300	0
chr5_21059850_21060600	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	375	0	750	0	375	0	750	300	750	0	750	0	0	0	750	750	0	0	750	750	750	600	0	750	750	750	750	0	0	750	0	0	750	750	750	750	750	750	750
chr5_23012700_23013000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	75	300	0	300	0	300	0	300	0	0	300	300	300	300	0	300	225	300	0	0	300	300	300	300	0	0	0	300	300	300	150	0	0	0	300	0
chr5_31273850_31274550	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	675	0	0	675	0	0	675	0	0	0	0	0	300	0	0	0	0	0	0
chr5_32534750_32535150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	400	0	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_54249200_54249750	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	550	0	525	0	0	0	0	0	0	0	0	0	450	0	0	550	0	75	550	0	0	0	75	0	550	0	0	0	0	0	0
chr5_55902950_55903400	200	350	0	25	0	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	275	0	450	0	0	125	0	350	125	125	0	0	425	125	0	450	350	200	425	0	0	450	125	0	200	125	0	0	0	200	0
chr5_56612700_56613100	0	0	0	0	0	0	0	225	0	0	0	0	0	0	400	0	0	400	400	0	0	0	0	325	0	400	0	0	400	400	400	400	0	0	0	400	0	225	400	375	400	400	0	0	400	400	292	400	0	0	0	0	0	0
chr5_56821350_56821800	0	0	450	0	0	75	0	150	0	0	0	150	0	0	450	0	0	450	0	0	300	450	450	450	0	450	0	0	450	450	450	0	0	0	0	450	0	0	450	450	450	450	0	0	450	450	0	450	0	0	0	0	150	0
chr5_56823750_56824500	0	75	225	0	0	375	0	450	0	0	0	0	0	0	750	0	0	750	0	0	750	750	750	750	375	750	0	0	750	750	750	375	0	0	0	750	0	75	750	750	750	750	0	0	750	750	0	750	300	375	0	0	0	0
chr5_56825800_56826450	200	50	650	425	0	200	0	650	75	0	0	0	0	75	275	0	0	650	0	0	0	650	600	650	200	650	0	0	200	425	650	425	0	0	0	650	0	0	650	650	650	650	0	0	650	650	0	650	0	0	0	0	0	225
chr5_56830200_56830500	0	0	75	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	300	0	300	300	300	0	300	0	0	300	300	300	0	0	0	0	300	0	300	300	300	300	300	0	0	300	300	0	300	300	300	0	0	0	300
chr5_56832050_56832400	0	0	325	0	0	0	0	0	0	0	0	0	0	0	350	0	0	350	0	250	0	350	350	350	0	350	0	0	350	350	350	325	0	0	350	350	0	0	350	325	350	350	0	0	350	350	0	325	325	0	0	100	0	0
chr5_56834250_56834550	0	0	75	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	225	0	300	0	0	0	75	0	0	0	0	0	300	0	0	225	0	0	300	0	0	300	0	0	300	0	0	0	0	0	0
chr5_56854550_56855350	0	0	700	0	0	0	0	175	0	0	0	0	0	0	800	450	0	625	0	550	0	800	625	800	0	800	0	0	800	800	800	325	0	0	0	800	0	0	800	750	800	800	0	0	800	800	0	800	0	25	0	0	0	100
chr5_57187800_57187950	150	75	0	0	0	150	0	150	75	0	0	0	0	0	0	0	0	150	0	0	0	150	150	150	0	150	0	0	0	75	150	0	0	150	0	150	0	0	150	150	75	150	0	0	150	0	0	150	150	150	0	150	150	150
chr5_58493700_58494000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	150	0	300	300	300	0	0	0	75	0	300	0	0	300	300	300	300	0	0	0	300	0	300	300	300	300	300	0	0	300	300	0	300	225	0	0	150	150	0
chr5_66598500_66599200	0	700	375	0	0	300	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	525	0	675	0	675	0	0	0	150	0	0	450	75	150	700	700	0	700	600	0	700	0	0	700	0	0	700	0	0	0	0	0	0
chr5_72452800_72452850	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	50	0	50	0	0	0	0	0	50	0	0	50	50	50	50	0	0	0	50	50	0	50	50	50	50	0	0	0	50	0	50	50	0	0	0	50	0
chr5_86666000_86666700	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	700	0	0	0	0	0	0	0	525	0	700	0	0	700	700	0	675	0	0	700	0	0	700	700	0	0	0	700	700
chr5_88785750_88786050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	300	300	300	300	0	300	0	0	0	300	300	0	150	0	75	300	0	0	300	300	300	300	0	0	300	0	0	300	300	300	0	75	0	300
chr5_95761950_95762250	0	0	300	0	300	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	0	0	300	0	0	300	0	0	0	300	300	0	0	0	0	300	0	0	300	300	0	300	0	0	0	0	0	300	300	0	0	0	300	300
chr5_97073300_97074000	0	0	0	0	0	0	0	0	0	0	0	0	525	525	700	675	291	700	700	700	0	0	0	0	0	700	0	0	700	700	700	700	0	300	0	675	0	700	700	700	700	700	0	0	0	700	456	700	0	0	0	0	0	0
chr5_114857700_114858600	0	0	0	75	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	825	0	0	0	450	675	225	525	0	0	900	0	450	900	750	600	900	0	0	525	0	0	900	0	0	0	0	0	0
chr5_119454100_119454300	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	200	0	0	0	200	0	200	0	200	0	0	0	0	0	0	0	0	0	200	0	0	200	0	0	200	0	0	200	0	0	0	0	0	0	0	0	0
chr5_122584700_122585100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	225	0	400	0	0	0	0	400	0	0	0	0	375	0	0	375	0	0	225	0	0	0	0	0	375	0	0	0	0	75	0
chr5_122781000_122781150	150	75	75	0	0	75	75	150	150	0	0	0	0	0	150	150	0	150	150	150	0	150	75	150	150	150	0	0	150	150	150	150	0	0	0	150	0	150	150	150	150	150	0	0	150	150	0	150	0	150	0	0	0	0
chr5_131267500_131267550	50	50	0	0	0	50	0	50	50	0	0	0	0	0	0	0	0	50	0	0	50	50	0	50	0	50	0	0	0	50	50	0	0	50	0	50	50	0	50	50	50	50	0	0	50	50	0	50	50	50	0	50	50	50
chr5_131280550_131280900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	350	0	350	0	350	350	350	0	350	0	150	0	350	350	0	0	350	0	350	350	0	350	350	0	350	0	0	350	0	0	350	350	350	350	350	350	350
chr5_132477350_132477650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	50	0	300	50	0	125	50	0	0	300	0	0	300	200	0	200	275	50	200	0	0	125	125	0	300	0	0	0	0	0	0
chr5_139297300_139297800	0	200	0	0	0	125	0	50	50	0	0	225	0	0	0	0	0	500	0	0	0	500	500	500	0	500	0	0	0	500	500	0	0	500	0	500	500	50	500	500	500	150	0	0	500	225	0	500	500	500	0	500	500	500
chr5_140348000_140348350	0	0	0	0	0	0	0	0	0	0	0	0	0	25	350	0	0	0	250	0	0	25	0	25	0	350	0	0	350	250	0	0	0	0	0	350	0	250	350	300	350	350	0	0	350	350	0	350	0	0	0	0	0	0
chr5_141683500_141683950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	50	0	0	0	200	0	125	0	450	0	50	125	450	200	50	0	125	0	450	0	275	425	425	350	425	0	0	425	200	0	450	125	0	0	0	0	0
chr5_143583050_143583600	0	0	550	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	475	550	0	550	0	550	0	0	550	550	550	0	0	550	0	550	550	0	550	525	475	550	0	0	550	550	0	550	550	550	250	550	550	550
chr5_148834550_148835200	625	650	650	475	625	550	450	650	400	375	625	650	400	0	175	0	0	0	100	175	475	650	650	650	550	650	0	0	525	0	650	0	0	0	650	650	0	0	650	600	0	650	0	0	650	0	0	650	650	0	0	0	0	0
chr5_148836900_148837500	0	600	600	0	300	0	0	0	525	0	0	300	0	0	525	0	0	0	0	0	0	600	600	600	225	600	0	0	0	0	600	0	0	0	0	600	0	0	600	600	0	600	0	0	600	0	0	600	600	450	0	600	0	600
chr5_149733200_149733600	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	400	0	0	0	400	0	250	0	250	0	0	0	0	0	0	25	0	0	400	25	100	375	0	0	400	0	0	400	0	0	400	0	0	0	0	0	0
chr5_149779800_149780250	150	225	75	0	0	0	0	0	0	0	0	0	0	0	450	225	0	0	0	0	0	300	0	300	0	450	0	0	0	225	150	225	0	0	0	450	0	0	450	450	0	450	0	0	450	0	0	450	225	0	0	0	75	150
chr5_150399900_150400200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	0	0	0	75	300	0	300	0	300	0	0	0	150	300	0	0	225	0	300	300	0	300	300	300	300	0	0	300	300	0	300	0	0	0	300	0	150
chr5_150404500_150405150	0	0	0	0	0	225	0	650	0	0	0	0	0	0	650	150	0	650	600	0	0	650	0	650	0	650	0	0	650	650	650	600	0	650	0	650	650	50	650	650	650	650	0	0	650	650	0	650	0	650	0	0	0	0
chr5_150405600_150405750	150	150	0	0	0	150	150	150	150	0	0	0	0	0	150	150	0	150	0	0	0	150	0	150	0	150	0	0	150	150	150	150	0	150	0	150	0	150	150	150	150	150	0	0	150	150	0	150	0	75	0	0	0	0
chr5_150627400_150627700	0	0	0	0	0	0	0	0	0	175	175	175	100	0	300	200	0	125	50	0	0	0	0	0	0	300	0	0	300	300	275	300	0	0	0	300	0	0	300	275	200	300	0	0	0	200	0	300	0	0	0	0	0	0
chr5_151144950_151145600	0	200	450	0	0	125	0	0	0	0	0	0	0	375	650	0	0	650	0	0	0	650	225	650	0	650	0	0	650	650	650	575	0	0	0	650	650	650	650	650	425	650	0	0	525	650	0	650	600	0	0	0	0	0
chr5_152026400_152026800	0	400	400	250	0	400	375	400	0	0	300	0	0	0	0	0	0	300	0	0	0	400	0	400	0	400	0	0	0	400	400	0	0	0	0	400	0	0	400	400	400	400	0	0	400	0	0	375	375	0	0	0	0	0
chr5_154192300_154192650	0	50	0	0	0	0	0	0	50	0	0	0	0	0	350	0	0	350	50	0	0	350	0	350	0	350	0	0	350	350	350	125	0	0	0	350	0	0	350	350	200	350	0	0	0	350	0	350	200	0	0	0	350	200
chr5_154193250_154193550	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr5_154760350_154760650	0	200	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	300	0	300	0	0	0	0	0	0	0	300	0	300	300	0	300	300	0	300	0	0	0	125	0	275	300	300	0	300	300	300
chr5_154770750_154770800	50	50	50	0	0	50	50	50	0	0	0	0	0	0	50	0	0	50	0	0	0	50	50	50	0	50	0	0	50	50	50	50	0	0	0	50	50	0	50	50	50	50	0	0	50	50	0	50	0	0	0	0	0	0
chr5_159413700_159414000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0	0	0	300	0	300	300	0	300	300	0	300	0	0	300	0	0	300	300	300	300	300	300	300
chr5_159782250_159782700	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	300	0	0	0	0	0	375	0	450	450	0	450	450	0	450	0	0	450	0	0	450	0	0	0	0	450	0
chr5_163535400_163535550	150	150	150	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	150	0	150	0	150	0	0	0	0	0	0	0	0	0	150	0	0	150	0	0	150	0	0	0	0	0	150	0	0	0	0	75	0
chr5_163535700_163535850	0	150	75	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	150	0	150	0	0	0	0	0	0	0	0	0	150	0	0	150	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
chr5_163730300_163730700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	400	0	0	400	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0
chr5_164013000_164013300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	300	0	0	300	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0
chr5_172173300_172173650	0	0	0	0	0	50	0	0	0	0	0	0	0	350	125	0	0	350	0	0	0	350	200	350	0	350	0	0	0	275	350	275	0	0	0	350	0	0	350	350	350	350	0	0	350	350	0	350	0	0	0	0	0	0
chr5_173707250_173707550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	125	0	275	0	300	300	0	300	300	0	300	0	0	0	300	0	275	300	300	200	300	300	125
chr5_177296450_177296950	0	500	500	0	0	0	0	500	0	0	0	0	0	0	500	400	0	500	400	0	0	475	0	500	100	475	0	0	500	500	500	475	0	250	0	500	0	500	500	450	500	500	0	0	500	500	0	500	0	0	0	0	0	250
chr5_177361200_177361650	0	150	0	0	0	75	0	75	0	0	0	0	0	0	450	0	0	450	225	0	0	225	0	450	0	450	0	0	450	450	450	75	0	75	0	450	450	75	450	450	450	450	0	0	450	450	0	450	0	0	0	0	150	0
chr5_177405600_177406000	100	0	0	0	0	0	0	0	0	100	0	0	0	325	400	25	0	400	0	0	0	400	0	400	0	400	0	0	400	400	400	400	0	325	0	400	375	325	400	375	400	400	0	0	400	400	0	400	0	0	0	0	0	0
chr5_177444900_177445250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	350	350	0	350	0	350	350	0	0	350	350	225	200	0	0	350	350	0	350	350	350	350	0	0	350	350	0	350	0	0	0	0	0	0
chr5_179974800_179975100	300	300	300	0	0	300	300	150	0	75	300	150	0	0	0	0	0	225	150	0	300	300	150	300	0	300	0	0	0	300	0	0	0	300	0	300	0	0	300	300	0	300	0	0	300	0	0	300	0	0	0	0	0	0
chr6_294600_295050	0	75	450	0	0	0	75	225	150	0	0	225	0	0	450	450	0	450	0	0	0	450	0	450	0	450	450	0	0	450	450	0	450	300	0	450	0	0	450	450	0	450	0	375	450	0	0	450	450	375	0	0	225	0
chr6_321550_321900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	125	125	350	350	0	0	0	0	0	350	0	0	0	0	0	350	0	200	350	0	350	0	0	0	350	350	0	0	0	0	0
chr6_1738800_1739100	75	300	300	0	0	300	0	300	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	300	0	300	0	300	0	0	0	0	0	300	0	300	300	0	300	300	0	300	0	0	300	0	0	300	300	300	300	300	300	300
chr6_3745800_3746100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	0	0	300	300	300	300	0	300	300	300	300	0	0	0	0	0	300	0	0	0	0	0	225
chr6_3748850_3750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	150	0	0	300	0	0	0	0	100	75	0	0	75	225	75	375	300	0	1150	450	0	1125	975	0	1150	0	225	0	0	0	450	0	0	0	0	0	0
chr6_4560150_4560550	0	250	0	0	0	0	0	0	0	0	0	0	0	325	400	0	0	400	300	0	0	0	0	0	0	375	0	0	300	400	400	400	0	0	0	400	0	250	400	400	0	400	0	0	0	400	0	400	0	0	0	0	0	0
chr6_6684300_6685050	450	450	675	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	750	0	750	0	0	0	0	0	0	0	750	0	750	525	0	750	750	0	750	0	0	750	0	0	750	750	750	750	750	750	750
chr6_7115750_7116250	0	500	400	0	0	400	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	500	175	500	0	500	0	0	0	0	0	0	0	0	0	500	0	0	500	500	0	475	0	0	475	0	0	450	0	0	0	0	0	0
chr6_13364000_13364500	0	0	0	0	0	0	0	0	0	0	0	0	0	475	500	500	0	500	175	0	0	0	0	0	0	500	0	0	400	500	500	0	0	0	0	500	0	175	500	450	500	500	0	0	0	475	0	500	0	0	0	0	0	0
chr6_16640600_16640950	0	175	350	0	0	350	175	350	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	350	325	350	0	0	0	0	250	0	0	350	0	350	350	0	350	325	0	350	0	0	350	0	0	325	350	350	350	350	350	350
chr6_24915800_24916300	250	0	250	0	0	325	325	175	0	0	0	0	0	0	250	0	0	475	0	0	0	500	0	500	0	500	0	0	250	500	500	0	0	0	400	475	0	0	475	500	500	500	0	0	0	500	0	500	0	0	0	250	500	0
chr6_24922000_24922200	200	200	200	0	125	200	0	200	200	0	0	0	0	0	50	0	0	200	0	0	0	200	0	200	150	200	0	0	75	200	200	0	0	200	0	200	200	0	200	200	200	200	0	0	200	0	0	200	200	200	75	200	200	200
chr6_26405350_26405550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	125	0	200	0	0	0	50	0	0	125	0	0	200	0	0	125	0	0	200	0	0	0	0	0	200	0	0	0	0	0	0
chr6_26460600_26461300	0	0	700	0	175	0	0	700	600	0	0	0	0	0	175	0	0	700	0	0	0	700	0	700	0	700	0	0	700	700	700	700	0	0	0	700	0	450	700	675	700	700	0	0	550	700	0	700	0	0	0	0	600	375
chr6_27142500_27142950	450	450	0	0	0	450	0	450	450	0	0	0	0	0	375	0	0	0	0	0	0	450	0	450	0	450	0	0	300	0	450	225	450	450	0	450	0	0	450	450	450	450	0	0	450	75	0	450	450	75	0	0	150	0
chr6_29726350_29726500	150	150	50	100	0	0	0	150	0	0	0	0	0	0	150	0	0	150	0	0	0	150	0	150	50	150	0	0	150	150	150	150	0	0	0	150	0	150	150	125	150	150	0	0	150	150	0	150	150	0	0	0	0	0
chr6_29946100_29946900	50	725	125	0	500	0	0	800	50	0	0	0	0	0	800	0	0	575	0	0	0	800	0	800	0	800	0	0	650	575	800	725	0	0	0	800	0	0	800	800	350	800	0	0	800	800	0	800	0	350	0	0	275	0
chr6_30493650_30493800	0	0	150	0	0	150	0	150	0	0	0	0	0	0	150	150	0	150	0	0	0	150	0	150	0	150	0	0	150	150	150	150	0	150	0	150	0	150	150	150	150	150	0	0	150	150	0	150	0	150	0	0	150	0
chr6_31352700_31353000	0	300	300	0	0	300	150	300	225	0	0	0	0	0	300	0	0	300	300	0	0	300	75	300	0	300	0	0	300	300	300	300	0	0	0	300	0	300	300	300	300	300	0	0	300	300	0	300	0	300	0	300	225	0
chr6_31466850_31467850	1000	750	975	0	0	750	375	825	0	0	0	0	0	0	900	0	0	1000	0	0	0	1000	0	975	0	975	0	0	900	675	525	675	0	0	0	1000	0	675	1000	975	375	1000	0	0	1000	1000	0	975	0	0	0	0	0	0
chr6_31792700_31793400	0	700	0	0	0	300	0	0	0	0	0	0	0	0	0	475	0	250	0	0	0	0	0	0	0	675	625	0	0	0	0	0	550	0	0	700	0	0	700	625	0	700	0	0	0	0	0	600	0	0	0	0	0	0
chr6_32850750_32851050	0	300	0	0	0	150	0	225	0	0	0	0	0	0	300	0	0	300	0	0	75	300	0	300	0	300	0	0	300	300	300	300	0	150	0	300	0	150	300	300	300	300	0	0	300	300	0	300	0	0	0	0	300	0
