A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr5_66821900_66822300	0	400	400	225	0	375	0	0	325	400	0	0	325	0	0	0	400	0	0	0	0	300	0	400	375	0	0	0	0	0	0	400	375	400	0	400	225	400	375	0	400	400	0	0	300	400	0	0	400	0
chr5_66822950_66823300	0	350	350	350	0	100	0	250	0	350	0	0	350	325	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	350	0	0	0	350	0	0	350	350	0	0	350	350	0	0	350	0
chr5_66969800_66970200	0	400	400	400	0	400	0	0	0	400	0	400	400	0	0	0	400	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	75	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0
chr5_66986250_66986550	0	300	300	0	0	300	0	300	0	300	0	300	300	300	150	75	0	300	300	300	0	300	0	0	0	225	0	0	75	225	0	0	150	300	225	0	0	300	300	150	300	300	0	75	300	150	0	0	0	0
chr5_67006800_67007200	0	400	400	0	0	0	0	0	0	400	0	375	400	400	75	400	375	300	150	0	0	400	0	400	400	0	225	225	75	75	75	300	150	225	225	300	150	400	225	400	400	0	375	0	150	225	0	0	400	0
chr5_67219950_67220250	300	300	300	75	75	300	225	300	75	300	300	300	300	300	300	300	0	75	300	0	0	300	300	300	0	0	225	300	300	300	300	0	300	0	300	0	225	0	0	300	300	0	0	0	0	0	0	0	0	0
chr5_67233150_67233450	0	0	300	0	0	300	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	300	300	300	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	300	0	0	0	300	300	300	0	300	300
chr5_67285850_67286250	0	400	400	375	225	0	0	325	0	400	0	400	375	400	0	0	0	250	300	300	0	375	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	400	325	0	400	0	0	0	0	0	0	0	0	0
chr5_68070250_68070700	0	125	450	250	0	275	0	200	50	0	0	450	400	0	0	0	0	0	0	0	0	425	450	450	450	450	0	450	0	350	0	450	450	450	0	450	450	450	450	0	450	450	0	0	450	450	450	450	450	450
chr5_69134700_69135100	75	75	0	375	75	375	0	375	225	75	0	400	400	0	0	0	400	0	400	0	0	0	100	400	400	400	400	0	0	0	0	400	400	400	400	400	400	400	400	0	400	175	0	400	400	400	400	400	400	400
chr5_72269100_72269400	0	0	300	0	300	0	0	0	0	300	0	300	300	0	0	225	0	300	300	0	0	300	225	75	0	300	0	300	0	300	0	0	300	0	300	300	300	0	0	150	300	0	0	300	300	300	300	300	300	300
chr5_74205950_74206300	0	0	350	350	0	0	0	0	0	350	0	350	350	0	0	0	0	100	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0
chr5_74477050_74478750	0	450	1700	50	0	975	0	1125	0	1475	0	575	1700	375	0	0	1700	0	1700	0	0	0	1700	275	0	1700	0	0	0	525	0	750	1700	1700	0	1325	1700	750	125	0	1400	0	0	0	1700	1700	0	650	1700	1700
chr5_78502100_78502950	0	0	850	0	0	0	0	0	0	850	0	850	850	700	700	850	250	850	850	0	0	300	850	850	850	850	625	850	850	850	850	850	850	850	850	850	850	850	850	850	850	175	400	0	850	850	850	850	850	850
chr5_78557300_78557800	0	475	500	500	0	475	0	0	0	500	500	500	500	0	0	0	0	0	400	0	0	400	325	500	500	500	0	0	0	325	0	250	500	500	0	500	500	0	0	0	500	0	0	0	500	500	500	500	500	500
chr5_78594900_78595600	0	625	700	700	0	550	250	550	325	700	0	675	675	525	700	0	175	0	150	0	0	600	0	300	700	700	0	0	0	0	225	700	700	225	0	700	700	700	0	0	700	0	0	0	700	700	700	700	700	700
chr5_78601000_78601300	50	300	300	300	300	50	50	300	200	300	300	300	300	0	0	100	250	0	300	0	0	300	300	0	300	0	0	0	0	0	0	300	100	0	0	300	0	0	0	0	300	0	0	175	250	0	0	0	0	0
chr5_78622100_78622650	375	475	550	550	400	550	550	550	400	550	550	550	550	100	250	400	0	25	550	0	0	550	250	0	550	100	325	100	400	100	175	550	175	475	175	550	550	550	325	100	550	0	0	0	550	550	100	550	25	550
chr5_78630500_78630950	0	450	450	450	0	450	450	450	50	450	0	450	450	0	0	0	175	0	100	0	25	0	25	0	450	0	25	0	325	400	0	450	425	0	0	450	275	0	0	250	450	0	450	0	25	0	0	400	0	0
chr5_78631200_78631750	0	550	550	550	0	550	550	550	550	550	175	525	550	0	0	0	300	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	75	0	0	150	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr5_78638300_78638800	0	500	500	500	0	500	500	500	500	500	325	500	500	0	0	25	0	0	250	0	0	475	475	500	500	500	0	25	0	0	100	500	500	250	0	500	25	0	0	0	500	250	100	0	500	175	0	500	325	500
chr5_78788650_78788950	0	0	300	300	200	0	0	0	0	300	0	300	50	0	275	300	275	300	300	0	0	125	300	300	0	300	300	0	300	300	125	0	200	300	275	275	300	0	0	300	300	0	50	275	300	300	300	300	300	300
chr5_78790050_78790350	0	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300	0	300	300	0	0	0	0	300	300	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	0	0	0	300	300	300	300	300	300
chr5_78824150_78824650	0	175	500	475	0	0	0	250	0	250	325	500	400	500	500	500	400	500	475	0	0	500	325	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	25	175	500	500	500	500	500	500
chr5_78972900_78973300	0	400	400	400	400	400	300	400	400	400	400	400	400	400	400	400	0	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	250	400	0	400	400	400	0	400	400	400	400	400	400	325
chr5_81212000_81212950	0	0	950	950	0	675	0	450	375	525	0	950	775	0	0	0	0	0	950	0	0	900	850	850	925	950	0	0	0	0	0	950	950	950	0	950	950	950	950	0	950	850	0	0	950	950	950	950	950	950
chr5_83357600_83358000	0	400	400	0	0	0	0	0	0	0	0	400	400	0	400	0	0	0	375	0	0	375	400	75	400	400	0	0	0	225	0	400	400	375	0	400	400	400	375	0	400	0	0	0	400	400	400	400	400	400
chr5_87072450_87072750	0	0	0	300	0	300	0	300	0	300	0	0	300	0	0	300	0	0	75	0	0	300	0	0	0	0	300	150	225	0	225	0	0	300	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr5_88741150_88741500	0	0	350	50	0	0	0	0	0	350	0	350	125	0	200	225	350	0	350	0	0	300	350	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	0	0	350	350	350	350	350	350
chr5_96874550_96874850	0	0	300	300	50	0	0	300	0	300	300	300	300	300	300	300	300	275	275	0	0	300	0	300	0	300	300	300	300	200	300	0	300	300	300	300	300	300	0	300	300	300	0	0	300	300	300	300	300	300
chr5_108685200_108685650	75	450	450	375	0	300	0	375	0	450	375	300	450	450	450	450	450	450	450	0	375	150	450	450	0	0	450	450	450	450	450	0	0	450	450	0	0	450	450	450	450	450	300	450	0	0	0	0	0	0
chr5_108700700_108701200	100	500	500	500	0	175	100	475	0	0	0	325	250	475	500	500	0	500	500	0	0	500	500	500	500	500	500	500	500	500	500	500	500	400	500	500	400	500	500	500	500	300	0	325	500	400	475	500	500	500
chr5_109644000_109644300	0	0	300	300	0	150	0	300	0	300	225	300	300	225	0	0	0	0	300	0	0	300	300	75	150	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_111704750_111705100	0	350	350	350	0	0	0	0	0	350	0	350	0	350	350	350	350	350	325	0	0	0	0	350	0	350	350	350	350	350	350	25	350	350	350	250	350	350	350	350	350	350	350	0	350	350	350	350	350	350
chr5_112348450_112349800	0	175	1350	1350	50	0	450	1350	525	350	275	1350	1350	0	1025	425	200	0	1350	0	0	1350	1350	1350	1350	575	375	800	0	350	275	1350	1100	1250	275	1175	1025	1350	1350	275	1100	50	750	1350	1350	1100	1325	950	1350	1350
chr5_113330300_113330600	0	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300	300	50	300	0	0	300	0	300	300	300	300	300	300	275	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr5_115379700_115380600	0	825	900	900	750	750	0	900	450	825	0	900	900	0	600	0	0	0	900	0	0	825	0	0	675	900	0	0	0	0	0	600	900	900	0	750	825	750	750	0	900	900	0	0	900	900	750	900	900	900
chr5_115577750_115578150	75	375	400	400	0	150	225	400	225	375	400	400	375	0	0	0	0	175	400	0	0	400	400	375	400	400	0	0	0	0	0	400	400	400	400	400	400	400	375	0	400	375	0	0	400	400	400	400	400	400
chr5_115856400_115856850	375	450	450	450	300	450	450	450	450	450	0	450	300	0	375	225	450	0	450	0	0	225	450	450	0	375	0	0	450	450	0	150	450	450	0	0	0	300	0	450	450	0	0	450	75	0	75	450	150	450
chr5_116577550_116577850	300	300	50	300	0	300	125	300	0	300	0	300	275	275	0	125	300	0	50	50	0	0	0	300	300	300	125	200	200	200	50	300	300	300	200	300	300	300	300	125	275	200	0	0	300	300	125	300	300	300
chr5_119038500_119038900	0	400	375	250	0	250	400	400	0	400	0	0	375	0	0	400	0	300	375	0	0	0	0	400	0	400	0	0	0	0	400	0	400	0	400	325	400	400	0	400	400	375	0	0	400	400	0	400	400	400
chr5_122698350_122698750	0	400	400	300	0	400	325	400	400	400	100	400	0	400	400	400	400	400	400	0	0	400	400	400	0	400	400	400	400	400	400	325	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400
chr5_122699250_122700050	0	0	800	375	0	0	0	0	0	800	75	800	800	800	800	800	800	800	800	0	0	300	800	800	0	800	800	800	800	800	800	0	800	800	800	300	800	800	800	800	150	800	0	300	800	800	800	800	800	800
chr5_124654450_124654750	0	300	300	100	0	300	0	300	0	300	300	300	300	300	300	300	300	300	300	0	175	300	250	250	300	300	300	300	300	300	300	300	300	300	300	300	300	300	25	300	300	100	300	100	300	300	300	300	300	300
chr5_131156150_131156500	0	350	350	0	0	350	250	350	0	350	325	300	325	0	0	0	0	250	0	0	0	350	0	0	0	100	0	0	250	100	0	0	0	0	25	0	350	0	25	0	350	0	0	0	350	350	0	0	250	0
chr5_131682650_131683100	250	450	450	450	50	450	0	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450
chr5_131773650_131774400	0	525	750	600	300	0	0	600	375	750	675	750	675	750	525	750	750	750	750	0	0	675	750	750	0	0	750	750	750	750	750	0	0	750	600	150	0	750	525	750	750	675	0	0	0	375	75	375	150	300
chr5_134118300_134119500	600	1200	1200	1200	75	1200	450	1200	1200	1200	1200	1200	1200	0	0	0	375	0	1200	0	225	375	1200	1200	0	0	0	0	0	0	150	0	0	1200	0	75	0	1200	1200	0	1200	75	0	225	0	0	0	0	0	0
chr5_134609250_134609550	0	75	300	150	75	0	0	0	0	300	150	300	300	0	0	0	0	0	300	0	0	300	0	0	300	300	0	0	0	0	0	300	0	0	0	300	0	0	0	0	300	0	0	225	300	300	300	300	300	225
chr5_137896400_137896750	0	350	350	0	175	350	350	350	350	300	350	350	350	350	350	350	350	350	350	0	0	350	350	350	325	350	350	350	350	350	350	0	350	350	350	350	350	350	325	350	350	325	0	350	350	350	350	350	350	350
chr5_139150350_139150900	450	550	550	550	150	550	550	550	300	550	550	550	550	0	150	550	550	250	225	0	0	550	525	0	0	0	0	375	550	0	0	225	550	300	550	525	0	0	0	550	550	75	0	0	0	0	0	0	0	0
chr5_139864200_139864500	0	0	300	0	0	300	0	300	0	225	300	300	300	0	0	300	0	150	300	0	0	300	300	300	0	0	225	300	300	300	0	0	300	300	300	0	225	300	300	300	300	300	75	300	0	0	0	0	0	0
chr5_141506250_141506700	0	450	450	450	0	450	75	450	75	450	300	450	375	150	75	0	0	0	300	0	0	450	75	450	450	450	0	0	0	0	225	450	450	450	75	450	450	450	225	0	450	75	0	75	450	450	450	450	450	450
chr5_142733900_142734200	0	300	300	300	300	0	0	275	50	300	200	0	300	300	250	300	300	0	300	0	0	275	300	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	300	300	300	300	25	300	0	300	0	0	300	0
chr5_142734600_142734900	75	225	150	300	150	300	0	300	0	150	0	0	300	300	225	300	300	0	300	0	0	0	300	225	0	0	0	225	300	0	0	0	0	300	150	0	0	300	0	75	300	150	75	0	0	0	0	0	150	0
chr5_143212650_143213000	0	350	350	275	0	350	0	350	0	275	200	350	0	0	0	0	0	0	0	0	0	350	200	350	125	350	0	0	0	0	0	350	350	0	0	350	350	200	0	0	350	0	0	0	350	350	350	350	350	350
chr5_143576050_143576350	200	125	300	300	0	300	275	275	175	300	300	275	300	0	0	125	0	0	200	0	0	300	300	275	0	300	0	0	0	0	200	275	300	125	0	0	300	50	0	125	300	0	0	0	300	300	0	100	25	300
chr5_144189900_144190200	0	300	300	300	0	0	0	300	75	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr5_146344100_146344400	0	0	300	300	0	300	275	300	50	300	0	0	300	0	50	300	0	50	200	125	0	0	300	200	25	300	0	300	300	300	0	300	300	300	300	300	300	200	300	275	300	275	0	300	50	0	0	0	0	0
chr5_148774350_148774650	0	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300	300	300	300	0	0	0	300	300	0	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	300	300	0	75	300	300	300	300	300	300
chr5_149913950_149914350	0	325	400	325	175	0	0	400	175	400	0	400	400	400	400	400	0	150	375	0	0	0	0	400	400	0	0	400	400	400	400	0	0	400	400	0	400	400	400	400	400	400	0	100	0	0	0	0	0	0
chr5_150008400_150008700	0	225	300	300	0	75	75	300	300	300	300	300	300	75	0	300	300	300	300	0	0	0	300	0	0	0	300	300	300	225	0	0	0	0	225	300	0	300	0	0	300	225	0	0	0	0	0	300	300	0
chr5_151227800_151228300	0	500	500	500	500	0	0	500	475	500	325	400	325	500	500	500	500	500	500	0	0	475	500	500	0	500	500	500	500	500	500	475	500	500	500	0	500	500	400	500	500	500	325	500	500	500	500	500	500	500
chr5_154047150_154047550	0	225	400	400	400	0	0	0	0	400	0	400	400	0	0	75	400	0	400	0	0	400	375	400	400	300	0	0	0	400	0	400	400	400	375	400	375	400	400	400	400	375	0	400	400	400	400	400	400	400
chr5_158880800_158881800	0	600	1000	1000	0	525	450	375	0	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	0	0	975	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	0	300	1000	1000	1000	1000	1000	1000
chr5_158881950_158882400	0	0	450	450	75	150	150	75	0	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450
chr5_159414750_159415050	0	300	300	300	0	225	300	300	150	300	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	0	0	0	0	0	300	300	300	0	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300
chr5_160458800_160459600	0	625	800	775	0	0	0	250	0	775	700	800	800	0	0	0	400	0	750	0	0	700	700	0	800	800	0	0	0	0	0	800	800	700	0	800	800	625	250	0	800	0	0	0	800	800	800	800	800	800
chr5_169669450_169669800	0	300	350	350	0	350	50	200	350	350	350	350	225	0	0	50	150	0	350	0	0	150	350	350	350	350	0	150	0	0	0	350	350	350	350	350	350	350	350	0	350	150	0	50	350	350	350	350	350	350
chr5_169703500_169703800	0	0	300	300	0	0	0	0	0	300	0	300	300	0	0	0	0	0	50	0	0	300	300	300	300	300	0	300	0	100	0	300	300	300	25	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300
chr5_169705050_169705400	0	350	350	350	0	350	300	350	350	350	350	350	350	50	200	0	350	0	0	0	0	350	350	350	350	350	125	350	350	350	0	350	350	350	350	350	350	350	350	0	350	350	0	0	350	350	350	350	350	350
chr5_169942700_169943000	0	300	300	300	0	0	0	0	0	0	0	300	300	50	0	0	300	0	0	0	0	300	300	300	0	275	0	0	0	0	0	0	300	300	0	300	200	300	0	0	0	0	0	0	300	0	0	0	0	125
chr5_172797300_172797600	0	75	300	225	0	300	0	300	300	300	0	300	300	0	0	0	75	0	0	0	0	300	0	0	75	300	0	0	0	0	0	75	300	300	0	225	225	225	75	0	300	0	0	0	225	300	150	225	300	225
chr5_172798050_172798450	0	375	400	375	0	400	150	400	75	400	225	400	0	0	0	0	75	0	0	0	0	400	300	400	400	400	0	0	0	0	0	400	400	0	0	400	400	400	400	0	400	375	0	0	400	400	400	400	400	400
chr5_173871750_173872200	0	0	450	0	0	75	0	450	75	450	0	450	450	375	0	450	0	0	450	0	0	0	450	0	150	450	0	0	0	0	0	0	375	225	0	150	450	450	0	0	450	375	0	0	450	450	300	450	450	450
chr5_173872350_173873250	0	675	675	0	75	750	0	675	600	900	0	900	900	75	0	675	0	0	900	0	0	0	75	900	900	750	0	0	900	0	0	0	750	0	0	900	525	75	0	0	900	0	0	525	525	600	375	450	525	375
chr6_228300_228650	350	350	350	350	125	350	125	350	350	350	350	350	350	225	75	350	225	0	350	0	0	350	350	350	350	350	350	300	350	300	350	350	350	350	225	350	350	350	350	300	350	350	0	300	350	350	350	350	350	350
chr6_350800_351150	350	350	350	350	50	350	150	350	0	350	350	350	350	350	350	125	0	350	350	0	350	350	350	350	350	275	350	350	0	350	0	350	125	125	0	350	275	350	0	350	350	350	0	350	350	350	350	0	0	0
chr6_5135750_5136400	0	625	625	625	650	0	0	550	0	650	475	650	650	250	625	400	650	25	625	0	0	625	625	650	650	650	650	625	650	550	650	650	650	650	650	550	650	650	450	625	650	650	0	475	650	650	650	650	650	650
chr6_6257200_6257500	0	300	275	300	300	0	0	0	0	300	0	300	300	0	0	0	0	0	275	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr6_6287400_6287850	0	450	375	450	450	450	0	450	0	450	450	450	450	300	0	75	375	300	450	0	0	450	300	150	450	450	375	150	450	0	300	450	450	375	375	450	450	450	0	450	450	450	0	0	450	450	450	450	450	450
chr6_6564300_6564750	0	450	450	0	75	0	225	0	0	450	0	375	225	0	0	0	75	0	0	0	0	450	450	375	0	300	0	450	0	0	0	0	0	450	0	0	0	300	75	450	450	225	0	75	450	450	0	0	0	0
chr6_6584800_6585400	275	600	600	600	500	600	200	600	575	600	600	600	600	600	600	600	600	425	600	0	0	500	350	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	575	600	0	0	600	600	600	600	600	600
chr6_7892100_7892850	0	300	750	450	0	375	0	750	150	675	225	750	750	0	150	0	600	0	525	0	0	375	0	0	750	0	0	0	0	0	0	750	0	0	0	750	0	0	0	0	675	0	0	0	0	0	0	0	0	0
chr6_10586550_10586850	0	150	300	300	75	0	0	300	0	300	300	300	300	0	300	300	0	300	300	0	0	300	300	300	0	300	300	300	300	0	300	300	150	300	300	0	300	300	0	300	300	0	0	0	300	300	0	300	300	0
chr6_11403650_11404000	0	350	350	350	350	350	350	350	350	350	100	350	350	350	350	350	350	350	350	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	100	350	0	350	350	350	350	350	350	350
chr6_14036150_14036850	0	0	700	700	300	0	0	300	0	600	0	700	700	0	0	0	0	0	675	0	0	675	0	0	525	0	0	0	0	300	0	150	0	0	0	375	0	675	700	0	375	0	0	0	150	0	0	0	325	0
chr6_14563050_14563500	0	0	375	0	0	300	0	0	0	450	0	300	450	300	450	450	450	300	450	0	0	0	450	450	0	0	450	450	450	450	450	0	0	0	450	0	0	300	0	450	450	0	0	0	0	0	0	0	0	0
chr6_14597950_14598350	0	0	400	0	0	0	0	0	0	400	50	400	400	400	400	400	400	400	400	0	0	0	400	400	0	0	400	400	400	400	400	0	50	400	400	0	0	400	0	400	400	400	0	0	50	0	0	0	0	0
chr6_17915150_17915550	0	300	175	300	0	400	0	400	0	400	0	400	300	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr6_18445200_18445600	0	0	400	0	0	0	0	0	0	400	75	400	300	400	400	400	0	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	375	400	400	225	0	0	400	400	400	400	400	400
chr6_25039900_25040300	50	0	275	200	0	350	200	400	200	400	400	400	400	400	400	400	200	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	275	400	400	400	400	400	400
chr6_26526150_26526450	150	0	300	300	300	225	300	300	0	300	75	300	300	75	0	0	0	0	300	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr6_26603850_26604700	0	0	850	0	0	0	0	0	75	850	75	850	850	375	0	375	0	0	825	0	0	675	450	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	675	850	0	0	375	525	0	0	375	0	0
chr6_30505950_30506250	0	0	300	300	75	75	75	300	150	300	0	300	300	300	300	300	300	300	150	0	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	225	300	300	300	300	300	300
chr6_32388500_32388900	400	400	400	375	0	400	0	400	225	400	0	100	400	0	0	0	250	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	400	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
