A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr7_24203550_24203850	0	0	300	0	0	0	0	0	0	300	0	300	0	300	0	0	225	300	225	300	0	0	300	300	0	0	0	0	225	0	0	75	0	0	300	0	75	300	300	300	300	0	0	300	0	225	0	0	0
chr7_24380000_24380350	250	350	350	350	300	350	0	350	250	350	0	0	0	0	175	0	0	0	0	350	175	0	350	350	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	350	0	0	0	0	350	0	0	0
chr7_24453500_24453800	0	300	300	300	0	275	0	300	0	200	0	300	0	300	300	0	0	0	175	300	200	0	300	300	0	0	0	0	0	0	0	0	300	0	275	0	0	300	300	0	0	0	0	0	0	0	0	0	25
chr7_24461500_24461800	0	300	300	250	0	0	0	275	0	300	175	250	0	300	300	175	0	300	0	300	0	0	300	300	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	0	275	0	0	300	0	0	300	0	50
chr7_25775550_25776150	0	525	525	600	525	600	0	300	75	525	0	600	0	0	525	300	300	0	0	600	525	0	600	600	0	225	0	300	0	525	0	75	0	0	300	0	0	0	0	0	600	450	0	225	0	0	0	0	225
chr7_26245200_26245600	75	400	400	400	0	400	400	400	0	0	0	150	0	300	225	225	300	0	0	400	0	75	400	400	0	0	0	0	0	0	0	0	400	0	400	0	0	225	375	0	375	0	325	300	0	0	0	0	0
chr7_27313400_27313750	0	325	350	350	350	350	0	350	175	350	175	0	0	325	0	25	0	0	350	350	350	0	350	350	0	350	0	0	0	25	0	0	0	0	350	0	0	325	0	0	350	0	0	0	0	25	25	0	0
chr7_28563450_28563750	0	300	300	300	0	150	0	300	0	0	150	300	0	300	150	0	0	0	0	150	0	0	300	300	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0	300	0	0
chr7_28964400_28964700	75	300	300	300	0	0	300	300	300	300	0	300	0	300	150	300	0	0	300	300	0	0	300	300	0	150	225	0	225	0	0	0	0	0	300	0	0	0	0	0	300	0	0	300	0	0	0	0	0
chr7_29102450_29103000	0	0	550	0	0	0	0	550	150	550	0	25	0	0	0	0	0	0	475	550	0	0	550	550	0	250	0	450	0	0	0	0	0	0	550	0	0	0	0	0	550	0	0	100	0	525	0	0	475
chr7_29140050_29140350	0	300	300	0	0	300	0	225	0	300	0	300	0	300	300	0	300	225	0	150	0	300	300	300	300	150	0	0	75	300	0	75	0	0	300	0	0	0	0	300	300	0	0	300	0	300	0	0	300
chr7_29147500_29148000	50	500	200	500	0	500	0	500	500	500	0	500	0	500	275	50	200	500	0	500	500	0	500	500	275	0	0	300	0	0	500	500	300	0	500	0	0	300	425	500	500	0	0	500	0	450	0	0	0
chr7_29297250_29297750	50	500	125	500	150	500	225	500	200	500	75	500	0	0	75	0	0	350	0	500	500	0	500	75	0	0	500	0	0	0	0	150	0	0	500	225	0	0	300	0	500	0	0	500	75	0	0	0	0
chr7_29501450_29501750	0	300	300	275	0	300	0	300	300	275	50	300	0	300	300	200	0	300	0	300	175	200	300	300	0	0	0	300	0	0	0	300	0	0	300	0	275	0	0	0	300	300	0	200	0	300	0	0	300
chr7_30406400_30406700	125	300	300	300	300	300	0	300	300	0	125	300	0	300	300	200	275	0	0	300	0	250	300	275	125	0	0	0	50	0	0	0	0	0	300	300	0	50	0	300	300	0	0	0	0	0	0	0	0
chr7_30845000_30845400	0	400	0	250	0	400	100	300	0	400	0	400	0	0	400	0	0	0	0	100	0	0	300	25	0	0	0	0	0	0	0	175	0	0	300	0	0	0	0	0	400	0	0	0	0	0	0	0	0
chr7_31019150_31019550	0	400	400	375	100	100	0	400	250	400	0	400	0	0	225	0	0	325	0	400	25	0	400	400	400	0	325	0	0	0	0	400	0	0	0	0	0	0	400	25	325	0	0	400	0	0	0	0	0
chr7_31026000_31026300	0	300	300	300	0	300	0	300	300	300	300	300	0	300	0	0	0	300	0	300	0	0	300	300	0	0	0	0	0	0	0	300	0	0	300	0	300	0	0	0	300	300	0	300	0	0	0	0	0
chr7_31065350_31065700	0	350	350	250	0	350	0	0	0	350	250	250	0	0	100	0	0	0	0	350	350	0	350	350	0	0	0	100	0	0	0	350	0	0	350	0	350	350	350	175	350	25	0	100	0	0	0	0	0
chr7_31373950_31374300	0	350	350	350	0	300	0	350	350	350	0	350	0	350	350	350	0	225	150	350	300	0	350	225	275	0	0	75	300	200	350	200	0	0	350	0	50	300	350	350	350	0	275	350	0	0	0	0	0
chr7_31896950_31897300	0	0	350	350	250	0	0	325	0	0	0	350	0	25	0	0	0	350	250	325	0	0	350	350	250	0	100	350	350	0	350	0	250	350	325	0	175	0	350	350	350	0	350	0	0	0	325	0	100
chr7_31908200_31908550	0	350	325	0	0	325	0	350	325	350	0	350	0	350	350	350	250	0	175	350	100	0	350	175	0	350	100	350	25	350	250	250	350	175	325	0	350	350	350	350	325	325	100	350	0	175	0	0	325
chr7_32257950_32258250	0	300	225	300	150	300	0	300	300	150	0	300	0	300	300	300	0	300	0	300	0	0	300	300	225	0	0	0	0	0	150	225	0	0	300	0	0	0	0	0	300	300	0	300	0	300	0	0	0
chr7_32325000_32325300	0	300	300	300	0	300	0	300	0	300	0	300	0	0	300	0	75	0	0	75	0	0	300	300	225	0	0	300	0	300	0	75	0	0	0	0	300	300	0	0	0	0	0	300	0	0	0	0	0
chr7_32359800_32360100	0	0	300	300	300	300	0	300	300	300	0	300	0	300	300	0	0	0	0	300	150	0	300	300	0	0	0	300	0	0	0	0	0	0	300	0	300	0	300	0	300	0	0	300	0	0	0	0	300
chr7_32360850_32361200	50	350	350	50	350	350	125	350	75	125	0	350	0	350	150	0	0	0	150	275	0	0	75	350	0	75	0	225	0	0	0	0	0	0	350	0	300	350	0	0	350	0	0	350	0	0	0	0	0
chr7_32415900_32416350	0	450	450	150	75	450	0	450	75	450	0	375	0	450	450	300	375	0	0	450	0	375	450	75	0	450	0	375	375	450	450	375	0	0	450	0	450	450	300	450	450	0	0	450	0	0	0	0	0
chr7_33851400_33851850	375	450	450	450	75	450	0	450	450	450	0	150	0	300	0	0	75	150	375	450	0	0	450	450	0	0	0	75	0	0	0	0	0	0	0	0	0	150	300	0	450	0	0	225	0	0	0	0	0
chr7_33887150_33887450	0	300	275	300	0	300	0	300	300	300	0	300	0	175	200	300	0	275	0	300	125	0	300	300	300	0	0	0	275	0	200	0	0	0	300	0	0	0	275	200	300	0	0	300	0	0	0	0	0
chr7_34663250_34663800	0	550	550	550	0	550	0	525	550	550	0	550	0	550	550	75	550	475	450	550	550	0	550	550	550	550	475	550	325	300	550	550	550	550	300	550	550	550	550	550	550	0	550	550	0	100	0	525	0
chr7_35336400_35336800	300	400	400	400	225	400	0	400	0	400	75	150	0	400	0	150	100	400	150	400	325	0	400	0	400	0	100	0	0	0	0	0	0	0	375	0	375	0	0	400	400	250	0	400	0	0	0	0	225
chr7_35351700_35352000	300	300	300	300	150	300	225	300	300	300	0	300	0	0	300	0	300	225	300	300	0	0	300	300	300	300	0	300	300	0	0	300	0	0	300	0	150	0	300	300	300	0	0	300	0	0	0	0	0
chr7_35371050_35371350	300	300	300	300	0	300	300	300	300	300	0	300	0	300	0	0	300	0	0	300	0	300	150	300	300	0	0	300	0	0	0	300	0	0	300	0	300	0	300	300	300	225	0	300	0	0	0	0	0
chr7_35483400_35484000	0	600	450	600	600	600	0	600	150	600	600	0	0	375	225	600	450	600	75	600	0	0	600	600	600	0	0	0	300	300	0	300	0	0	600	0	600	75	0	600	600	0	0	600	0	300	0	0	150
chr7_36047400_36047700	0	300	300	300	0	300	0	300	300	300	0	300	0	150	150	225	0	225	0	300	300	0	300	300	75	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	300	300	0	0	0	0	0
chr7_36055300_36055600	0	300	300	300	250	175	0	300	300	0	0	300	0	0	125	0	0	0	300	300	0	0	300	275	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	275	0	0	300	0	0	0	0	0
chr7_36095150_36095450	275	300	125	300	175	300	0	300	50	300	0	300	0	275	0	300	0	275	175	300	300	0	275	300	300	0	250	0	0	0	0	0	0	0	0	0	0	0	0	200	300	0	0	300	0	0	0	0	0
chr7_36249050_36249550	500	500	500	500	0	500	0	500	0	500	175	400	0	0	0	100	325	475	0	500	500	0	500	500	475	325	0	0	0	325	325	175	0	0	475	0	325	500	175	400	325	250	0	0	0	0	0	0	0
chr7_36534250_36534550	0	300	300	0	0	175	0	300	0	300	300	300	0	25	0	0	0	0	0	300	0	0	275	300	0	0	0	0	0	0	0	275	0	0	200	0	275	0	0	0	300	300	0	275	0	0	0	0	0
chr7_36595200_36595600	300	400	400	400	0	400	0	400	0	0	0	0	0	375	25	0	0	400	400	0	0	0	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	400	0	0	400	0	0	0	0	100
chr7_36600000_36600550	0	550	550	0	0	550	0	550	0	300	0	0	0	550	550	0	0	0	0	550	0	0	550	525	0	0	0	0	525	225	0	0	0	0	450	0	0	550	525	550	175	0	0	550	0	0	0	0	0
chr7_36670650_36670950	0	300	300	300	0	0	0	300	0	300	0	300	0	0	0	0	0	0	150	150	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_36746700_36747000	0	300	300	0	0	300	0	0	0	300	0	0	0	75	300	225	300	75	0	300	0	0	300	300	0	150	0	0	0	300	0	75	300	0	300	0	0	300	0	225	0	0	0	300	0	0	0	0	0
chr7_36942950_36943350	0	400	400	0	0	400	0	400	0	400	0	400	0	400	0	175	400	0	100	400	0	250	400	0	25	400	225	0	400	400	400	400	400	0	325	300	400	400	400	0	175	400	250	400	100	0	400	400	0
chr7_37657150_37657450	0	300	300	200	25	0	0	300	0	275	0	300	0	0	300	300	300	300	0	300	0	275	300	300	25	0	0	300	275	125	300	300	0	0	300	0	300	50	300	300	300	0	0	300	0	0	0	0	0
chr7_37694200_37694750	0	550	550	550	50	550	50	550	0	550	350	550	0	550	550	550	550	550	125	200	200	200	550	550	200	0	0	550	500	550	550	550	350	0	200	0	550	0	50	550	550	275	0	550	0	125	0	0	0
chr7_37763250_37764100	0	825	300	0	0	325	0	150	0	675	0	850	0	175	850	850	850	375	175	600	0	0	675	850	0	600	0	850	525	400	850	850	0	600	175	775	825	750	850	850	850	0	525	750	0	0	0	0	0
chr7_37869600_37869900	0	300	300	225	0	0	0	300	0	0	0	0	0	300	0	0	225	300	0	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	75	0	0	0	0	0	0	0	0
chr7_37905500_37905900	0	0	400	400	0	0	0	0	0	25	0	400	0	0	250	225	150	0	0	375	0	0	400	400	150	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	400	0	0	0	0	0	225	0	375
chr7_38606550_38606850	300	300	300	300	0	300	0	300	300	0	0	300	0	225	300	300	0	75	300	300	0	0	300	300	0	0	0	300	0	0	0	0	0	0	300	0	0	300	0	0	300	0	0	300	0	300	0	0	0
chr7_38629100_38629400	0	275	300	300	0	300	0	275	300	300	0	200	0	300	300	300	0	300	125	300	0	300	300	300	0	0	0	0	100	0	0	300	175	0	25	275	0	100	125	0	275	300	50	25	0	50	0	0	0
chr7_39186400_39187250	425	850	850	850	300	725	0	850	850	725	0	850	0	850	275	525	0	275	0	725	0	0	850	850	125	50	0	0	0	0	0	0	0	0	275	0	500	500	650	275	850	0	125	800	0	0	0	0	0
chr7_39299800_39300200	0	400	400	275	0	400	0	400	400	400	0	400	0	400	125	0	0	400	0	400	400	0	400	400	275	350	0	0	125	0	0	350	0	0	400	0	0	400	400	275	400	0	0	400	0	125	0	0	0
chr7_39373350_39373650	0	0	300	0	0	0	0	0	0	300	0	300	0	225	75	0	0	75	150	300	0	0	300	300	0	0	0	300	0	300	0	0	0	0	300	0	0	300	0	300	300	0	0	0	0	300	0	0	0
chr7_39431700_39432050	75	350	350	350	0	350	275	350	350	350	225	350	0	350	350	125	0	0	150	350	0	0	350	0	0	0	0	0	0	0	0	50	0	0	350	0	0	125	75	0	350	350	0	0	0	0	0	0	0
chr7_39460600_39461100	0	500	500	500	0	500	0	500	500	275	0	500	0	0	500	0	0	350	0	500	500	0	500	500	450	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	0	500	75	0	0	0	0	0
chr7_40474350_40474650	0	300	300	225	225	300	0	300	0	300	225	300	0	300	300	300	0	300	0	300	150	300	300	300	300	0	150	300	300	0	300	300	300	0	300	0	0	0	225	75	300	0	0	225	0	0	0	0	75
chr7_40763400_40763850	225	450	450	450	0	450	0	450	450	450	0	300	0	0	450	150	0	450	0	450	0	0	450	300	450	0	0	0	0	0	0	0	0	0	375	0	0	0	150	0	450	375	0	150	0	0	0	0	0
chr7_40831950_40832400	0	450	300	450	75	450	0	450	0	0	0	375	0	0	0	0	300	225	0	450	375	225	450	450	450	0	0	0	0	300	0	0	0	0	450	0	0	0	450	0	300	0	0	0	0	450	0	0	0
chr7_40968000_40968350	0	350	350	350	125	350	0	350	350	125	0	350	0	350	0	350	0	350	0	350	0	350	350	350	350	0	0	0	275	0	0	0	0	0	350	350	0	50	0	0	350	0	50	350	0	300	0	0	350
chr7_41297850_41298150	0	300	300	225	300	300	225	300	300	75	0	300	0	0	300	300	0	0	0	300	0	0	300	300	150	0	0	0	0	0	0	150	0	0	0	0	300	0	0	0	0	150	150	150	0	0	75	0	0
chr7_41335600_41335900	0	300	250	300	200	300	0	300	300	300	0	300	0	200	300	300	300	300	200	300	300	0	300	300	100	0	0	250	275	175	300	300	0	0	50	300	300	0	0	300	300	0	300	275	0	0	0	175	0
chr7_41437500_41437950	0	375	450	375	375	450	0	450	0	0	0	225	0	450	450	450	450	150	375	450	0	0	450	450	225	0	375	0	375	0	225	300	450	450	450	0	450	450	0	450	0	450	375	450	0	0	0	0	450
chr7_41470100_41470750	0	650	300	650	175	650	0	650	0	525	100	0	0	0	400	475	175	300	0	650	0	0	175	450	0	0	0	0	400	0	0	0	0	0	650	0	475	0	525	0	375	0	300	650	0	0	0	0	0
chr7_41474650_41474950	0	300	300	0	0	0	0	275	0	300	0	0	0	125	300	0	0	0	300	300	0	0	300	0	0	0	0	0	0	0	0	25	0	275	300	0	0	0	300	0	275	0	0	0	0	0	0	0	0
chr7_42177750_42178050	0	300	300	300	150	300	0	300	300	300	0	300	0	300	300	0	0	150	0	300	300	0	300	300	150	0	0	0	0	0	300	300	0	0	225	0	0	0	300	0	300	0	0	0	0	0	0	0	0
chr7_42412800_42413100	0	300	150	75	75	225	225	300	300	300	0	300	0	300	0	300	300	0	0	300	0	0	300	300	0	0	0	0	150	225	0	0	300	0	300	0	0	75	0	300	300	0	0	0	0	0	0	0	0
chr7_42651650_42652150	0	500	500	500	0	475	0	500	0	500	0	475	0	500	500	0	500	0	400	475	500	100	500	400	325	0	375	0	400	0	175	0	0	0	500	0	0	0	100	175	0	25	0	500	0	100	0	0	0
chr7_42676650_42677100	300	300	450	375	225	375	0	450	375	225	75	450	0	450	75	150	225	450	0	450	0	0	450	450	150	0	0	450	0	450	450	450	0	0	450	0	300	450	450	450	450	0	225	450	0	0	0	0	150
chr7_42702600_42702950	0	275	350	350	125	350	0	350	50	350	125	350	0	350	350	350	50	200	275	350	350	0	350	350	0	0	0	0	0	50	150	350	0	0	350	0	350	200	275	350	350	350	0	350	0	350	0	0	50
chr7_43470050_43470400	0	350	350	350	0	350	250	325	25	350	250	0	0	0	0	0	0	350	0	350	0	0	350	350	175	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	350	0	0	175	0	0	0	0	0
chr7_45201350_45201650	0	300	300	300	275	300	300	275	300	125	125	300	0	300	200	275	125	275	0	125	0	0	250	300	300	0	0	0	0	0	0	275	0	0	300	0	0	300	100	0	275	0	0	200	0	0	0	0	0
chr7_45600300_45600650	0	350	350	0	0	350	0	75	0	350	0	350	0	350	75	300	0	0	0	350	350	150	350	350	275	350	0	75	0	0	350	0	0	0	350	0	350	0	150	75	350	0	0	350	0	0	0	0	0
chr7_45644550_45644900	0	350	350	350	0	350	0	350	0	350	0	350	0	75	300	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	150	0	0	0
chr7_45966750_45967050	0	300	300	300	150	300	0	300	300	300	0	0	0	0	300	300	0	225	0	300	0	0	300	0	0	0	0	300	300	0	0	300	0	0	300	0	300	0	150	0	300	0	0	300	0	0	0	0	0
chr7_45967800_45968150	50	350	350	300	0	350	0	350	350	350	0	350	0	0	50	0	150	200	0	350	350	0	350	350	350	200	0	0	300	150	75	350	0	0	200	0	350	350	350	0	350	350	0	350	0	0	0	0	0
chr7_45971400_45972050	0	650	650	200	0	650	0	650	650	650	0	275	0	0	50	275	425	600	0	650	125	0	650	450	650	0	0	150	500	0	75	650	0	0	650	0	600	0	525	375	650	225	375	575	0	0	0	0	0
chr7_46172300_46172650	0	350	350	350	0	350	0	350	350	325	0	325	0	0	350	350	175	0	350	350	325	0	350	350	0	0	0	0	350	350	350	0	0	0	350	0	250	350	350	350	0	350	325	350	0	0	0	0	0
chr7_46176750_46177100	125	350	350	350	0	350	0	350	350	0	0	350	0	0	0	150	350	350	350	350	0	0	350	350	0	0	0	300	0	0	275	0	0	0	350	0	350	150	225	350	350	0	75	350	0	0	0	0	0
chr7_46197750_46198350	0	600	450	600	225	600	0	600	375	600	0	600	0	300	375	600	375	0	0	300	525	0	600	600	525	0	0	0	450	0	600	525	0	300	0	0	450	450	300	300	600	300	0	150	75	0	0	0	0
chr7_46212650_46212950	0	300	125	300	300	300	0	300	300	300	0	275	0	300	300	300	300	0	0	300	300	0	300	275	0	0	0	0	0	125	275	125	0	125	300	50	300	275	300	0	300	300	50	300	0	0	0	0	300
chr7_47269500_47269900	0	400	400	400	0	0	0	375	0	400	400	400	0	400	400	400	400	400	175	400	400	0	400	400	0	325	400	400	400	225	400	75	400	375	400	0	300	400	400	400	25	300	375	400	0	0	0	0	0
chr7_48282950_48283250	0	300	300	300	300	300	0	300	300	300	0	300	0	0	300	300	100	300	300	275	300	0	125	300	300	0	0	0	300	0	50	0	0	0	300	0	0	300	0	300	300	300	0	300	0	0	125	0	0
chr7_48335250_48335550	0	300	0	300	300	300	0	300	150	300	0	225	0	0	300	225	0	225	75	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	300	300	300	0	300	0	75	0	0	0
chr7_48504650_48504950	275	300	300	300	125	300	0	300	300	300	0	300	0	100	250	200	0	200	0	275	0	0	300	50	100	0	0	300	0	50	300	300	25	0	50	300	300	300	200	25	300	250	300	300	0	0	0	0	0
chr7_48834450_48834750	0	0	300	300	150	300	0	150	300	300	0	300	0	0	300	300	300	0	300	300	0	0	300	300	300	300	300	300	300	75	300	75	300	300	300	300	0	300	300	300	300	0	300	300	300	300	0	0	0
chr7_48886800_48887150	150	350	350	350	50	350	0	300	350	350	0	350	0	150	350	350	350	350	200	350	0	350	350	350	225	350	350	300	350	350	350	350	350	350	350	350	150	350	350	350	350	350	350	350	350	0	125	350	0
chr7_50047500_50047900	0	400	400	400	375	325	0	400	75	400	0	400	0	400	400	400	400	400	250	400	400	400	400	225	0	0	0	400	400	225	400	400	0	0	400	75	400	375	400	400	400	300	400	400	0	375	400	0	0
chr7_50704850_50705300	0	325	400	250	0	250	0	450	0	450	450	325	0	0	0	0	0	0	250	425	250	0	450	425	0	0	0	250	0	0	0	0	0	0	450	0	0	425	0	0	275	0	0	0	0	0	0	0	0
chr7_50760650_50761150	0	325	500	475	0	475	0	500	400	500	0	475	0	0	0	0	0	250	475	475	500	0	500	500	0	0	0	0	0	0	0	300	0	0	500	0	0	0	475	0	500	0	0	250	0	175	0	0	0
chr7_50769000_50769350	0	350	350	350	350	350	0	350	350	350	50	350	0	0	275	300	0	0	0	350	350	0	350	350	125	0	0	0	50	0	0	0	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0
chr7_50916350_50916800	50	200	450	350	0	350	0	425	200	450	0	450	0	0	0	250	0	450	50	450	0	0	450	450	450	0	0	0	0	0	275	0	0	0	450	0	425	450	0	425	450	450	0	0	0	0	0	0	325
chr7_51042900_51043200	0	300	300	300	225	300	0	300	300	300	0	300	0	0	0	75	0	0	75	300	300	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	0	300	0	0	300	0	225	0	0	0
chr7_51235750_51236250	375	500	500	500	50	500	225	500	500	0	0	500	0	500	500	0	0	0	0	500	500	0	500	500	0	0	0	0	0	0	0	225	0	0	500	0	0	0	0	375	500	200	0	500	0	0	0	0	0
chr7_51274950_51275350	0	400	400	400	0	325	0	400	400	400	0	400	0	0	400	175	0	0	0	375	100	0	400	400	0	0	0	400	0	0	0	300	0	0	150	0	400	400	400	0	400	0	0	0	0	0	0	0	0
chr7_53976150_53976450	0	0	300	300	225	300	0	300	0	225	0	300	0	0	300	300	300	0	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	150	75	300	0
chr7_54802800_54803250	0	450	450	450	225	375	0	450	450	0	0	450	0	450	0	0	0	0	0	450	0	0	450	450	300	0	0	0	225	0	0	0	0	0	450	0	0	450	375	450	450	450	0	0	0	0	0	0	0
chr7_54952400_54952750	0	350	350	350	0	350	250	0	350	350	0	250	0	175	325	250	350	0	100	350	350	0	350	350	350	0	350	0	0	350	350	350	0	0	350	0	350	0	350	350	350	0	0	0	0	0	350	0	175
