A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr14_72992850_72993500	650	50	650	225	650	0	650	0	650	0	650	0	0	0	0	0	0	0	0	450	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	650	0	0	0	0	0	0
chr14_74175950_74176500	550	550	0	525	475	100	550	475	550	0	475	0	400	0	0	0	0	0	0	550	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	325	0	250	400	0	0	0	0	0	0
chr14_81485300_81485700	400	0	0	0	400	0	400	0	0	0	400	75	0	0	0	0	225	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	0	400	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr14_92561050_92561400	350	200	225	75	350	50	200	0	50	0	350	200	200	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_96894400_96894900	275	0	0	0	500	0	500	0	0	0	150	0	0	0	0	0	50	0	0	425	500	0	0	0	500	450	0	75	0	0	0	500	500	500	0	500	500	375	0	0	0	0	0	500	450	500	225	375	300	450
chr14_102801350_102801650	300	125	0	125	300	300	300	300	300	0	300	0	0	25	300	300	0	250	0	100	275	0	0	175	300	250	300	300	300	0	0	300	300	300	300	300	300	300	0	300	25	300	0	0	300	300	0	300	300	0
chr14_105323100_105323400	300	0	0	0	0	0	300	0	300	300	300	300	300	0	0	75	0	0	0	300	300	75	0	0	0	0	0	0	0	0	0	0	0	300	0	75	0	0	300	0	300	0	0	0	0	0	0	0	0	0
chr14_105338200_105338500	300	0	0	0	275	0	275	0	200	300	300	300	25	200	25	275	0	0	0	300	300	0	175	100	275	0	0	0	0	0	0	0	0	0	275	300	0	300	300	125	300	0	300	0	0	0	0	0	0	0
chr15_27864600_27865000	0	0	0	0	400	0	400	0	400	0	0	0	0	400	0	0	75	0	0	0	375	0	0	175	0	0	0	100	325	400	0	0	0	400	0	0	0	0	0	175	0	400	400	400	0	0	0	0	0	0
chr15_27865200_27865600	0	0	0	0	300	0	400	0	300	0	400	0	0	400	0	0	400	0	0	0	0	0	0	0	0	0	0	400	75	0	0	0	0	400	0	0	0	0	0	400	0	400	400	400	0	0	0	0	0	0
chr15_27956100_27956950	525	0	0	0	850	0	850	0	450	0	825	0	0	850	850	850	850	850	0	0	850	300	0	825	0	0	850	850	850	850	850	0	0	850	850	0	0	750	0	850	0	850	850	850	0	0	0	0	0	0
chr15_27958100_27958700	600	0	0	0	600	0	600	375	350	0	600	275	0	600	600	600	600	600	0	0	600	350	0	125	0	200	600	600	600	600	600	0	275	600	600	0	275	125	0	600	0	600	600	600	350	0	0	0	0	0
chr15_34320700_34321000	300	0	25	0	300	0	300	300	300	175	300	300	300	300	300	300	300	300	300	300	300	50	0	0	0	0	300	300	300	300	300	0	0	300	300	0	0	300	200	300	300	0	0	175	0	0	175	0	0	0
chr15_40732200_40732650	450	450	225	300	450	375	450	225	450	225	450	450	300	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_41477100_41477500	400	0	0	0	400	0	400	0	0	0	400	400	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0
chr15_41478000_41478450	450	450	0	300	450	0	450	0	450	0	450	450	0	0	0	0	0	0	0	450	450	0	0	0	150	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	450	0	300	450	0	0	0	0	0	0
chr15_44028100_44028450	350	0	0	50	350	0	125	0	0	200	350	0	350	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_46704150_46705600	1050	300	75	0	1450	0	975	0	0	0	1450	0	0	0	0	0	0	0	0	1050	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_46732650_46732950	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_48897000_48897400	375	0	225	0	400	0	400	150	0	0	0	0	0	0	0	0	0	0	0	175	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	400	0	0	0	0	0	0
chr15_58476350_58476700	325	100	0	0	350	350	350	0	0	0	0	0	0	350	0	0	350	0	0	325	325	0	0	0	0	0	350	325	100	0	350	0	0	350	350	0	0	0	0	350	100	0	250	350	0	0	0	0	0	0
chr15_58843650_58843950	300	150	0	150	300	0	300	150	0	0	75	0	0	0	0	75	0	300	0	150	300	0	0	0	150	150	300	225	75	0	300	225	0	0	300	225	0	0	0	225	0	0	0	300	75	150	0	75	150	300
chr15_64929150_64929450	300	300	0	0	300	0	300	300	300	150	225	0	0	300	300	300	300	300	150	300	300	0	0	0	300	225	300	300	300	300	300	300	225	300	300	300	75	300	150	300	0	300	300	300	150	150	150	75	75	0
chr15_64930200_64930850	650	600	0	0	650	500	650	0	600	650	650	0	75	0	0	0	275	0	0	650	0	0	0	0	650	0	0	0	0	0	0	650	0	0	0	650	0	0	0	0	0	0	650	300	375	375	0	300	300	0
chr15_65887050_65887350	300	0	0	0	300	0	300	0	0	0	300	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	300	300	150	300	300	300
chr15_72787300_72787600	0	0	0	50	275	0	300	125	0	0	0	0	0	0	0	0	300	0	0	275	300	0	0	0	100	0	0	0	0	0	0	200	0	0	0	300	0	200	0	0	0	0	0	0	300	300	0	0	0	0
chr15_75164250_75164550	300	0	0	0	300	0	300	300	225	300	300	0	0	75	225	75	0	225	225	300	300	0	0	300	300	75	150	300	300	75	150	300	300	300	300	0	300	150	300	75	75	225	0	75	300	300	300	300	300	300
chr15_75383850_75384300	450	0	0	375	450	75	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_75721150_75721450	275	50	50	0	200	0	300	0	300	300	300	300	300	300	0	0	200	0	200	300	300	0	0	300	0	0	300	275	300	300	0	0	0	300	300	275	0	175	300	300	0	0	0	300	0	0	0	0	0	0
chr15_78234300_78234900	600	150	0	0	600	75	600	0	225	300	600	0	300	0	0	0	0	0	0	600	525	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	600	600	0	0	0	0	0	0
chr15_84682450_84682900	450	425	100	450	425	450	450	450	450	0	450	200	0	0	400	25	0	0	0	450	275	0	0	0	0	350	50	0	0	0	0	0	450	0	0	25	175	0	0	0	0	0	0	450	450	450	450	450	450	450
chr15_84684700_84685200	500	0	0	0	500	75	500	500	500	0	75	0	0	375	0	375	0	300	0	0	150	0	0	0	0	0	300	0	300	450	0	75	0	0	0	0	0	0	0	375	75	0	0	375	0	0	0	0	0	0
chr15_85336050_85336350	300	0	0	225	300	0	300	0	300	0	300	0	0	300	300	300	0	0	0	0	225	0	0	0	0	300	300	300	300	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	300	75	0	300	300	0
chr15_85950200_85950700	500	500	400	500	500	0	500	0	375	500	500	250	0	500	0	0	475	0	0	500	500	0	0	0	500	500	500	250	500	325	500	500	500	0	500	500	500	0	0	500	0	0	500	500	500	500	500	500	500	500
chr15_90036150_90036450	300	0	0	0	300	0	300	0	300	300	300	75	300	300	300	300	300	300	300	300	300	75	0	300	300	75	300	300	300	300	300	300	225	300	300	300	300	300	75	300	300	300	300	300	150	0	0	0	0	0
chr15_91041100_91041600	500	0	0	125	500	50	500	0	0	0	0	125	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_92618850_92619750	900	750	75	0	900	0	900	0	450	0	900	0	0	0	0	0	0	0	0	900	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	900	0	0	0	0	0	0
chr15_92624000_92624550	550	550	250	0	550	225	550	0	450	300	550	550	375	0	0	0	0	0	0	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	550	550	0	0	0	0	0	0
chr15_92626000_92626450	450	325	0	0	450	0	450	0	0	275	200	275	275	100	0	0	450	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	350	0	0	0	0	0	0
chr15_92628900_92630550	1425	1200	0	0	1650	0	1650	0	975	0	375	450	0	600	0	0	0	0	0	1650	1650	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	450	0	0	0	0	0	0	0
chr15_92637550_92638400	850	850	0	0	850	50	850	0	850	850	850	850	850	0	0	0	850	0	0	850	850	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	850	0	0	0	0	0	0
chr15_92638900_92639200	300	300	0	0	300	0	300	0	275	300	300	300	300	0	0	0	0	0	0	300	300	0	125	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0
chr15_92643200_92644250	1050	950	0	0	1050	650	1025	0	1050	800	875	725	800	0	0	0	0	0	0	1050	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	1050	0	0	0	0	0	0
chr15_92644500_92646000	1500	1500	0	0	1500	150	1500	0	1500	1500	1500	375	1500	0	0	0	0	0	0	1500	1500	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	225	0	0	0	0	0	0
chr15_92653250_92653550	300	300	0	0	300	300	300	0	300	300	300	0	300	0	0	200	0	0	0	300	275	0	300	275	0	0	0	0	0	0	0	0	0	300	0	0	0	0	50	0	0	0	300	275	0	0	0	0	0	0
chr15_92666550_92666900	350	350	350	0	350	125	350	0	350	350	350	350	350	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0
chr15_92683050_92683600	550	0	0	0	525	0	550	0	525	550	550	550	550	0	0	0	300	0	0	550	550	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0
chr15_95974050_95974350	0	0	0	0	300	0	0	0	300	75	0	0	0	300	300	300	150	0	0	300	300	0	0	300	300	300	300	300	300	300	0	300	300	300	300	300	225	300	300	300	0	300	0	0	300	300	0	300	300	0
chr15_98635850_98636200	350	0	0	0	325	0	350	0	0	0	0	0	0	0	175	0	325	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0
chr15_98650750_98651250	500	0	0	0	500	375	500	0	0	500	500	0	0	500	500	500	50	500	0	500	500	0	200	275	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500
chr15_98687700_98688000	300	0	0	0	300	0	300	0	0	300	0	0	0	75	300	300	300	0	0	300	300	0	0	75	0	0	300	300	300	0	150	0	0	300	300	0	0	300	300	300	0	300	0	300	0	0	0	0	0	0
chr15_98688150_98688550	400	0	0	0	400	0	400	0	0	400	0	0	0	150	0	400	75	0	0	400	400	0	0	0	0	0	225	400	300	0	400	0	0	400	0	0	0	75	150	400	0	225	0	400	0	0	0	0	0	0
chr15_98694150_98694850	700	0	0	0	700	0	700	0	0	700	0	0	0	700	600	0	0	0	0	675	700	0	0	0	0	0	450	700	700	675	450	0	0	700	0	0	0	700	0	700	0	450	0	550	0	0	0	0	0	0
chr15_98698650_98699550	900	0	0	0	900	0	900	0	0	900	900	0	0	900	225	750	900	0	0	900	900	0	0	0	0	0	600	825	900	900	525	0	0	900	375	0	0	900	300	0	0	750	0	900	0	0	0	0	0	0
chr15_98700150_98700850	700	0	0	0	700	0	700	0	0	700	675	0	0	675	700	550	375	525	0	700	700	625	0	0	0	0	600	700	675	700	450	0	0	700	0	0	0	700	700	600	0	475	0	700	0	0	0	0	0	0
chr15_98702600_98703300	700	0	0	0	700	0	700	0	0	700	375	0	0	700	700	700	700	675	0	700	675	0	0	700	0	0	700	700	700	700	700	0	0	700	700	0	0	700	700	700	0	700	0	700	0	0	0	0	0	0
chr15_98704700_98705050	0	0	0	0	350	0	350	0	0	350	325	0	0	350	350	175	350	0	0	350	325	0	0	350	0	0	350	350	350	350	350	0	0	350	350	0	0	350	25	350	0	350	0	350	0	0	0	0	0	0
chr15_98712950_98713800	850	0	0	0	825	0	850	0	0	850	600	0	0	850	850	850	850	675	0	850	850	0	75	850	675	675	850	850	850	850	850	375	675	850	850	750	375	850	850	850	0	850	0	825	600	600	0	525	600	525
chr15_98715650_98716200	550	0	0	0	550	0	550	0	0	550	0	0	0	550	550	550	550	300	0	550	525	0	0	550	0	0	550	550	550	225	550	0	0	550	550	0	0	550	525	550	0	550	375	525	0	0	0	0	0	0
chr15_98718150_98718900	750	0	0	0	750	0	750	0	0	750	0	0	0	750	675	750	750	750	0	750	750	0	0	600	0	0	750	750	750	750	750	0	0	750	750	0	0	750	750	750	0	750	0	750	0	0	0	0	0	0
chr15_98731650_98731950	300	0	0	0	300	0	300	0	0	300	0	0	0	0	300	75	0	0	0	300	300	0	0	0	0	0	225	0	300	0	300	0	0	300	0	0	0	0	0	300	0	300	0	300	0	0	0	0	0	0
chr15_98734800_98735550	675	0	0	0	750	0	750	0	0	750	750	0	0	750	150	750	300	450	0	750	750	0	0	750	0	0	675	375	750	750	750	525	0	750	525	525	0	750	750	750	300	750	525	750	0	0	0	0	0	0
chr15_98774850_98777100	2250	300	0	0	2250	0	2250	0	0	2175	375	0	150	2250	2250	2250	2250	1875	0	2250	2250	0	0	1425	525	900	2250	2250	2250	2250	1950	525	900	2250	2100	600	600	2250	2250	2250	0	2250	300	2250	825	600	0	300	675	525
chr15_98777250_98778150	900	150	0	0	900	0	900	0	0	900	900	0	0	900	900	900	900	900	0	900	900	300	300	825	150	150	900	900	900	750	600	0	0	900	750	0	0	600	150	900	0	825	0	900	0	0	0	0	75	75
chr15_98786450_98787450	925	0	0	0	1000	0	1000	0	0	25	0	0	0	0	25	450	450	0	0	975	1000	0	0	0	0	0	450	375	1000	0	0	0	0	1000	0	0	0	450	600	600	0	150	175	525	0	0	0	0	0	0
chr15_98850550_98850950	400	0	0	0	400	125	400	0	0	400	400	0	400	400	400	400	400	400	0	400	400	125	0	400	200	200	400	400	400	400	400	400	200	400	400	400	350	400	400	400	0	400	0	400	125	125	0	50	50	0
chr15_98873850_98874450	600	0	0	0	600	0	600	0	0	600	450	0	0	600	600	600	600	600	0	600	600	75	0	600	0	0	600	600	600	600	600	0	0	600	600	0	0	600	600	600	0	600	0	600	0	225	0	0	0	0
chr15_98874600_98875300	700	0	0	0	700	0	700	0	0	300	0	0	0	700	700	700	675	700	0	625	675	0	0	600	0	0	300	700	700	700	700	0	0	700	700	0	0	600	600	700	0	525	0	700	0	0	0	0	0	0
chr15_98881650_98882500	850	0	400	250	850	0	850	0	0	850	625	0	0	850	850	850	850	700	0	850	850	0	0	775	0	0	700	850	850	850	700	0	0	850	850	0	0	700	625	850	0	775	0	850	0	525	0	0	0	0
chr15_98937300_98938150	850	150	0	0	850	75	850	0	0	850	750	0	0	0	0	0	0	0	0	525	850	0	0	450	850	0	0	0	0	0	0	850	0	0	0	850	0	0	0	0	0	0	0	850	450	850	0	700	600	0
chr15_98952000_98952500	500	0	0	0	500	0	500	0	0	500	500	0	200	125	0	0	0	0	0	500	500	500	0	0	500	0	0	0	0	0	0	500	0	125	0	275	200	425	0	0	0	200	0	500	200	275	0	275	200	125
chr15_99909900_99910250	350	350	0	0	350	225	350	350	350	0	225	0	0	0	0	0	350	0	150	300	350	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	350	0	0	0	0	0	0
chr15_100721100_100721550	450	375	0	0	450	150	450	0	0	0	450	0	0	0	0	0	225	0	0	75	450	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	375	450	0	0	0	0	0	0
chr15_101195300_101195600	275	50	0	125	300	0	300	200	300	0	300	0	0	0	300	300	0	300	0	300	300	0	0	300	125	0	300	100	300	300	300	0	0	50	300	0	0	275	0	300	0	0	0	300	300	300	250	300	250	0
chr16_3479550_3479950	400	0	400	0	400	150	400	0	400	400	400	0	400	0	0	0	0	0	0	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	400	175	300	400	400	400
chr16_3725250_3726000	750	75	0	0	750	0	750	150	0	0	0	0	0	0	0	0	600	0	0	750	750	750	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	600	0	0	0	0	0	0
chr16_3726250_3726900	650	0	0	0	650	0	650	0	425	50	0	0	0	0	375	0	0	0	0	275	650	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	650	0	0	0	0	0	0
chr16_4675550_4676000	450	450	0	0	450	425	450	450	450	0	450	0	0	0	0	325	0	0	125	200	425	200	275	0	350	200	0	0	125	0	0	125	125	0	0	425	200	200	200	0	50	200	350	450	0	275	0	425	0	125
chr16_4810500_4810850	350	350	0	350	350	350	350	350	350	0	350	350	0	0	0	0	0	0	0	350	350	0	0	0	0	0	125	200	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	350	0	0	0	0	0	0
chr16_12002000_12002400	400	400	0	0	400	0	75	150	400	225	400	0	150	400	175	400	150	300	0	150	400	0	0	0	0	0	400	75	375	400	300	300	0	0	300	25	0	225	0	400	0	0	0	0	225	250	0	0	0	0
chr16_12395000_12395550	550	0	0	0	550	450	550	0	0	0	550	0	0	0	0	0	525	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0
chr16_12404500_12404850	350	0	0	0	350	0	125	0	0	350	75	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	350	0	350	0	0	0	0	0
chr16_12405150_12406400	1250	750	50	200	1250	125	1250	1100	1250	1250	1250	50	0	375	0	1250	0	275	0	750	1250	675	450	0	1250	125	50	275	575	200	0	0	50	0	450	0	0	0	0	1250	0	0	750	300	1250	725	650	1100	800	575
chr16_12461550_12461850	300	300	0	300	300	0	300	0	300	75	225	0	75	0	0	0	0	150	0	75	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	225	225	0	0	0	0	0	0
chr16_12540150_12540500	350	350	0	0	350	275	350	350	200	0	350	350	75	0	275	0	125	0	0	350	350	0	0	0	0	0	200	350	350	350	350	50	0	350	0	150	0	125	350	350	0	0	275	0	75	150	0	150	150	150
chr16_14646900_14647300	400	75	0	0	225	400	400	225	400	0	0	300	0	0	0	0	0	0	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0
chr16_15440050_15440350	275	0	0	0	300	0	300	0	300	0	0	0	0	0	0	0	100	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr16_16152600_16152900	300	0	0	0	300	0	300	0	150	150	300	0	0	0	0	0	0	0	0	225	300	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	75	300	0	0	0	0	0	0
chr16_24894750_24895150	400	0	0	400	400	300	400	0	400	0	0	150	0	0	0	0	0	0	0	375	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_25967100_25967400	300	0	0	0	300	0	0	0	0	0	300	0	150	0	0	0	0	0	0	300	300	0	0	0	150	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_29597850_29598300	450	75	0	0	450	225	450	75	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0
chr16_47026800_47027400	600	225	0	0	600	0	600	0	0	0	0	0	0	0	0	0	0	0	0	225	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	600	0	0	0	0	0	0
chr16_49364700_49365250	525	550	25	0	550	0	550	0	0	0	0	0	0	0	0	0	0	0	0	550	550	0	0	0	550	550	0	0	0	150	0	550	550	0	0	550	550	0	0	0	0	0	0	0	550	550	550	550	550	550
chr16_49367100_49367700	0	0	0	0	600	0	600	0	0	0	0	0	0	600	0	225	525	0	0	600	600	0	0	450	600	600	450	225	375	150	600	600	600	0	600	600	600	225	0	450	0	75	525	0	600	600	600	600	600	600
chr16_49368200_49369050	750	300	0	0	850	0	825	0	0	0	0	0	0	25	0	175	375	0	0	850	850	0	0	0	850	850	0	0	0	0	0	850	850	0	0	850	850	0	0	0	0	0	0	0	850	850	850	850	850	850
chr16_49399100_49399400	300	300	50	0	300	0	300	0	0	0	0	0	0	300	300	200	300	0	0	275	300	0	0	300	300	300	300	0	125	50	200	300	300	300	300	300	300	300	300	50	0	125	0	0	300	300	300	300	300	300
