A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr5_14730450_14731850	1400	1400	1400	725	0	1400	0	1400	1400	1400	1400	1400	1400	900	0	1400	1400	0	75	1400	1400	0	1400	1400	1400	1175	1400	1400	1400	1400	1400	1400	1400	1400	1125	1400	1400	1400	1400	1400	750	1400	1400	1400	75	0	0	0	0	0
chr5_14732650_14734900	2250	2225	2250	2225	0	2250	750	2225	2250	2250	2250	2250	2250	1250	375	2250	2250	525	600	2200	2250	375	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	525	375	1125	350	1300
chr5_14735450_14736050	575	600	600	575	0	575	0	575	600	550	475	600	600	550	0	475	600	0	175	600	600	0	600	600	600	575	600	600	600	600	600	600	600	600	250	600	600	600	600	600	0	600	600	600	600	100	0	475	175	0
chr5_14736350_14736650	300	300	300	300	0	300	50	300	300	275	300	300	300	200	0	300	300	0	125	300	300	300	300	300	300	175	300	300	300	300	300	300	300	300	300	300	300	300	300	300	275	300	300	300	300	0	0	50	0	0
chr5_14737000_14739250	2250	2250	2250	2250	0	2250	1475	2250	2250	2250	2250	2250	2150	2250	0	2250	2250	350	425	2250	2250	375	2250	2250	2250	1525	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	2250	0	500	500	450	125
chr5_14741550_14742200	650	650	650	650	150	650	650	650	650	650	650	650	650	225	525	650	650	650	650	650	650	0	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	375	450	450	650	650
chr5_14742450_14742750	300	300	300	300	0	300	0	300	300	300	300	300	300	300	75	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	225
chr5_14747400_14749300	1900	1900	1900	1900	225	1900	1275	1900	1900	1875	1875	1900	1900	450	0	1900	1900	825	75	1650	1900	0	1900	1575	1900	1125	1900	1900	1900	1900	1900	1900	1900	1900	1900	1900	1900	1900	1900	1900	1750	1900	1900	1900	1900	0	450	600	300	0
chr5_14750850_14751550	700	700	700	675	0	700	450	700	700	700	700	700	700	700	525	700	700	0	700	700	700	0	700	700	700	450	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	175	225	700	700	700
chr5_14754600_14755450	850	850	850	850	0	850	0	850	850	850	175	850	850	175	0	150	850	0	825	850	850	175	850	850	850	0	850	850	850	850	850	850	850	850	850	850	850	850	850	850	75	850	850	850	850	300	250	850	850	675
chr5_14756250_14756800	550	550	550	550	0	550	375	550	550	550	550	550	550	0	0	225	550	450	550	550	550	25	550	550	550	0	550	550	550	550	550	550	550	550	525	550	550	550	550	550	525	550	550	550	550	0	0	0	250	75
chr5_14758200_14758600	400	400	400	400	75	250	0	400	400	300	400	400	400	300	75	225	400	150	250	400	400	0	400	375	400	375	300	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400
chr5_14760200_14761250	1050	1050	1050	1050	0	1025	125	1050	1050	1050	1050	1050	1050	875	0	350	1050	0	450	450	1050	0	1050	0	1050	0	1050	1050	475	1000	1050	800	1050	1050	550	1050	25	1050	1050	1050	200	1050	1050	1050	800	0	0	0	0	0
chr5_14764250_14764650	400	400	400	300	0	400	0	400	400	400	0	400	300	0	0	0	400	400	0	400	400	0	400	300	400	300	300	150	400	400	400	400	300	400	400	400	325	400	400	400	0	400	400	400	400	0	0	0	0	0
chr5_14766000_14766600	600	600	600	600	0	375	375	600	600	75	600	600	600	150	0	600	600	0	450	600	600	0	600	600	600	0	375	600	600	600	600	600	600	600	0	600	150	600	600	600	0	600	600	600	600	225	225	450	600	600
chr5_14768550_14769400	700	850	825	825	0	600	0	850	850	150	825	850	850	850	600	850	850	150	850	750	850	0	850	850	850	0	850	850	850	850	850	850	600	850	825	850	850	850	850	850	0	850	850	850	850	600	375	450	850	850
chr5_14775350_14776450	925	1100	1100	1100	0	1100	250	1100	1100	925	1075	1100	1100	0	525	475	1075	775	0	100	1100	0	1100	1100	1100	0	375	775	625	400	1100	1100	1100	1100	825	1100	975	1100	1100	1100	925	1100	1000	1100	175	0	0	0	175	0
chr5_14776650_14777250	450	600	600	600	0	600	75	600	600	600	450	600	600	0	0	600	600	0	0	600	600	0	600	0	525	0	375	600	600	75	600	600	600	600	0	600	600	600	600	600	375	600	525	600	75	0	0	0	0	0
chr5_14777400_14778100	700	700	700	675	0	600	0	600	700	700	550	700	700	100	0	225	700	250	700	375	700	0	700	450	400	0	550	700	75	700	700	700	700	700	675	700	400	700	700	700	400	700	700	700	0	0	0	0	0	0
chr5_14778300_14779300	1000	1000	1000	400	300	1000	0	925	1000	1000	1000	1000	1000	900	0	25	100	75	0	250	1000	0	1000	975	1000	0	175	525	1000	325	1000	1000	900	1000	0	100	1000	1000	1000	1000	0	1000	1000	1000	0	0	0	0	0	0
chr5_14779850_14780650	775	800	800	800	0	675	325	800	800	800	800	800	800	0	0	700	800	175	800	800	800	0	800	800	800	0	800	800	25	800	800	800	800	800	300	800	625	800	800	800	0	800	800	800	325	100	0	25	800	0
chr5_14784450_14785200	750	750	750	750	0	750	375	750	750	750	750	750	750	450	0	750	750	0	0	750	750	0	750	300	525	300	0	150	0	750	750	750	750	750	450	750	750	750	750	750	0	750	750	750	750	0	0	375	225	300
chr5_14792100_14792650	550	550	550	550	75	550	0	550	525	525	550	550	550	225	0	525	0	525	0	450	450	0	550	550	550	0	0	225	0	450	550	525	525	550	300	550	550	550	550	550	0	550	375	550	0	0	0	0	0	0
chr5_14793500_14793900	400	400	400	0	0	400	75	400	400	400	400	400	400	375	0	400	400	325	0	400	400	250	400	400	400	0	175	400	400	400	400	400	400	400	400	400	175	400	400	400	0	400	400	400	0	0	0	0	0	0
chr5_14795050_14795350	125	300	300	300	0	300	125	300	300	275	200	300	300	275	300	300	300	175	125	0	300	0	300	300	300	0	300	300	300	275	300	50	300	300	300	300	300	300	300	300	0	300	300	300	300	0	0	0	0	0
chr5_14797850_14798200	325	350	350	350	0	325	350	350	350	350	350	350	350	0	0	250	350	250	0	325	350	0	350	325	350	0	350	350	350	350	350	350	350	350	100	350	175	350	350	350	0	350	350	350	350	350	0	0	325	0
chr5_14798400_14798800	375	375	400	375	0	375	375	400	400	400	400	400	400	25	0	75	400	300	0	400	400	0	400	400	400	175	225	400	400	400	400	400	400	400	400	400	400	400	400	400	175	400	400	400	400	0	0	0	225	0
chr5_14803950_14805250	550	1300	1300	1300	0	1300	100	525	450	1275	1300	1300	1300	0	0	1075	550	525	0	600	1300	0	1300	600	825	600	450	0	0	1050	1050	1125	1125	1300	750	975	900	1300	1300	1300	525	1300	975	1300	925	0	0	625	100	0
chr5_14805650_14806150	500	500	500	0	0	500	0	500	0	500	475	500	500	500	0	0	500	500	325	475	500	0	500	475	500	0	250	325	475	475	500	500	500	500	475	500	400	500	500	500	375	500	500	500	500	0	325	500	500	0
chr5_14806350_14806950	450	600	600	600	0	600	0	600	600	600	450	600	600	0	450	450	600	0	0	600	600	0	600	600	600	0	600	600	600	375	600	600	600	600	600	600	600	600	600	600	0	600	525	600	450	375	0	300	0	0
chr5_14820600_14821050	0	375	450	450	0	450	0	450	450	450	450	450	375	375	450	450	450	0	150	450	450	0	450	450	375	0	0	0	450	0	450	450	450	450	450	450	225	450	450	450	0	450	375	450	450	150	0	0	150	0
chr5_14827100_14827650	550	550	550	550	375	550	100	550	550	550	550	550	550	550	0	550	550	450	525	525	550	100	550	475	550	300	550	175	550	550	550	550	550	550	550	550	550	550	550	550	0	550	550	550	550	0	0	75	0	0
chr5_14830050_14830950	750	900	900	675	0	900	0	900	900	900	675	900	900	375	0	750	675	0	600	900	900	0	900	900	900	0	900	900	750	900	900	750	750	900	825	900	825	900	900	900	0	900	900	900	450	0	0	0	0	0
chr5_14842250_14842750	500	500	500	500	0	500	250	475	500	500	500	500	500	400	250	0	500	475	0	500	500	500	500	500	500	0	500	500	500	400	500	500	500	500	475	500	500	500	500	500	400	500	500	500	500	0	0	0	0	0
chr5_14843100_14843500	400	400	400	400	0	400	150	400	400	150	400	400	400	0	0	400	400	0	100	175	75	0	400	400	325	0	0	400	100	400	400	400	400	400	225	400	400	400	400	400	300	400	400	400	0	0	0	0	0	0
chr5_14845550_14845850	300	300	300	300	0	300	0	300	300	0	200	300	300	0	0	0	300	0	300	0	300	0	300	300	300	0	0	0	0	300	300	300	250	300	300	300	0	300	300	300	0	300	300	300	300	0	250	0	25	0
chr5_14846600_14846900	300	300	300	0	0	300	125	300	300	300	300	300	300	300	0	50	300	0	200	50	300	0	300	50	300	0	275	300	300	300	300	300	300	300	300	300	200	300	300	300	0	300	300	300	300	0	0	0	50	0
chr5_14847400_14848100	700	700	700	700	125	700	200	700	700	700	700	700	700	700	0	425	700	0	0	700	700	425	700	700	700	0	700	700	700	700	700	700	700	700	700	425	700	700	700	700	0	700	700	700	500	0	0	0	0	0
chr5_14848900_14849250	275	350	350	200	0	350	50	350	350	350	350	350	350	0	0	200	350	350	0	350	350	0	350	350	350	50	350	350	350	350	350	350	350	350	0	350	350	350	350	350	0	350	350	350	350	0	0	75	0	0
chr5_14849550_14851300	1200	1750	1725	1275	0	1750	525	1750	1750	1725	1750	1750	1650	1575	0	825	1750	75	0	900	1750	0	1750	1750	1750	475	1750	1450	1500	1750	1750	1750	1750	1750	1350	1750	1750	1750	1750	1750	300	1750	1750	1750	1125	0	0	75	0	0
chr5_14854400_14855100	700	700	700	700	450	625	0	700	700	150	525	600	700	450	0	225	0	0	0	0	700	0	700	700	700	300	450	225	0	0	700	0	700	700	25	700	400	700	700	700	0	700	675	700	25	0	0	0	0	0
chr5_14856050_14857050	775	1000	1000	1000	0	1000	675	1000	1000	1000	675	1000	1000	0	0	375	1000	0	525	225	1000	0	1000	750	1000	0	0	625	750	1000	975	925	1000	1000	600	975	325	1000	1000	1000	525	1000	1000	1000	0	0	0	0	0	0
chr5_14860200_14860950	750	750	750	150	0	750	0	750	750	450	750	750	750	150	0	300	150	0	0	450	750	0	750	750	675	0	75	75	750	525	450	675	750	750	750	675	225	750	750	600	225	750	600	750	750	0	0	375	0	0
chr5_14861350_14862100	750	750	750	750	0	750	50	750	750	750	750	750	750	200	100	0	650	0	125	0	725	0	750	750	625	0	0	300	400	650	750	575	750	750	750	750	325	350	750	750	0	750	650	750	0	0	0	0	0	0
chr5_54577650_54578200	375	400	550	550	0	550	0	550	550	550	550	450	525	0	0	550	0	300	0	450	550	0	550	550	0	0	0	0	475	0	325	0	0	0	0	0	550	0	0	550	0	550	550	400	0	0	0	0	0	0
chr5_62620300_62620600	300	200	300	300	300	300	0	300	300	275	300	200	125	0	300	25	300	275	25	100	300	0	300	25	0	0	0	0	25	0	175	0	125	0	125	100	0	0	300	300	0	300	300	300	0	0	0	0	0	0
chr5_62643900_62644500	600	600	450	600	0	600	150	600	150	600	600	600	600	0	450	0	600	75	0	150	600	0	600	600	0	600	0	150	0	0	600	600	600	600	300	600	150	600	600	600	600	600	0	600	0	0	0	0	0	0
chr5_65942800_65943150	350	350	350	350	50	200	0	350	200	350	350	350	350	0	350	350	350	350	0	350	350	0	350	350	350	0	350	0	350	350	350	225	275	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	225
chr5_66792200_66792550	0	350	350	350	350	350	0	350	0	350	350	350	350	25	25	0	0	325	0	325	350	0	0	325	350	0	0	0	0	350	0	0	0	0	350	0	0	350	350	0	0	350	0	350	0	0	0	0	0	0
chr5_67143750_67144050	0	300	300	300	0	300	0	300	0	300	300	300	300	300	300	300	0	300	0	300	300	0	300	0	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	0	300	0	0	0	75
chr5_67150800_67151200	0	400	400	400	0	400	0	400	0	400	400	400	400	175	225	375	300	0	325	375	400	0	400	0	400	400	150	100	400	400	400	400	150	0	400	400	0	400	400	250	400	400	400	400	400	250	0	100	400	400
chr5_67156250_67156550	0	300	300	275	0	300	0	300	0	300	275	300	300	250	0	200	0	300	0	300	300	0	300	300	300	0	0	200	0	0	0	250	200	300	300	300	0	300	300	300	0	300	0	300	0	0	0	0	0	0
chr5_77102600_77103000	300	400	400	400	0	400	0	400	400	375	400	400	400	0	0	0	0	0	0	0	400	0	400	25	400	0	0	0	0	375	0	400	0	0	0	0	375	0	0	0	0	400	0	400	0	0	0	0	0	0
chr5_77103750_77104050	300	300	300	300	0	300	0	300	300	300	300	300	300	225	0	0	75	300	0	0	300	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	150	300	300	300	300	0	75	0	0	0	0	0	0
chr5_78096150_78096450	300	300	300	225	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300	0	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300
chr5_82272850_82273200	350	350	350	350	50	350	350	350	350	350	350	350	350	350	350	0	350	0	0	350	350	0	350	350	275	350	350	350	350	350	350	350	350	350	350	350	200	350	350	350	200	350	350	350	350	350	0	350	350	350
chr5_100829550_100830000	450	450	450	450	300	450	0	450	450	375	450	450	450	0	450	0	450	300	225	150	450	0	450	150	450	0	150	450	450	450	450	450	450	450	75	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450
chr5_108796500_108796850	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	300	0	350	350	0	350	350	350	300	0	350	350	350	350	350	0	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr5_116080000_116080300	300	300	300	300	0	300	300	300	175	300	300	300	300	0	175	300	300	25	0	275	300	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	0	125
chr5_116382250_116382700	0	450	450	450	0	450	0	450	0	450	450	450	450	450	450	450	450	450	450	250	450	0	450	425	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	125	450	450	450	450	0	0	0	0	450
chr5_118968350_118968750	400	400	400	400	0	300	0	375	375	400	400	400	400	400	400	400	375	400	75	400	400	150	400	400	225	0	0	300	400	400	400	400	150	0	400	0	400	400	400	400	225	400	400	400	0	0	0	0	0	0
chr5_132426700_132427000	300	300	300	0	0	300	0	0	175	300	300	300	300	175	125	200	300	25	0	300	300	0	300	275	300	300	300	300	0	200	300	300	300	300	0	300	0	300	300	300	0	300	300	300	0	0	0	0	0	0
chr5_134116800_134117400	0	600	600	525	0	600	0	600	600	600	600	600	600	0	0	0	0	600	0	600	150	0	600	600	600	0	375	0	0	0	0	600	375	0	600	300	0	600	600	0	375	600	0	600	0	0	0	0	0	0
chr5_134121500_134122550	625	925	1050	325	0	850	0	625	1050	1050	1050	1050	1050	600	0	350	0	0	0	350	1050	175	1050	1050	1050	600	0	0	0	0	0	800	50	875	1050	425	950	1050	1050	0	0	1050	200	1050	0	0	0	0	0	0
chr5_134126150_134126700	550	550	550	175	0	550	0	0	550	550	550	550	475	175	400	0	250	475	0	400	550	0	550	550	550	250	0	25	175	0	400	550	475	550	525	400	0	550	550	550	0	550	550	550	0	0	0	0	0	0
chr5_137686250_137686750	500	500	500	500	0	500	500	500	500	500	500	500	500	500	400	475	500	450	0	450	500	0	500	500	400	300	500	400	400	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	25	0	0	0	25	0
chr5_151505050_151505350	300	0	300	0	0	200	0	0	275	300	300	300	300	200	275	200	175	300	0	250	300	0	300	275	0	25	0	300	50	0	300	300	0	0	300	0	300	300	300	200	0	300	300	300	0	0	0	0	0	0
chr5_154207650_154208300	650	650	650	650	0	650	650	650	650	650	650	650	650	650	650	650	650	650	200	650	650	0	650	650	650	0	0	650	650	650	650	650	650	225	650	375	650	650	650	650	350	650	650	650	0	0	0	0	0	0
chr5_171845700_171846150	450	450	450	450	0	450	450	375	450	450	450	450	450	300	450	450	450	225	0	450	450	0	450	450	450	375	300	450	75	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr5_177079650_177079950	300	225	300	0	0	300	0	75	225	300	300	225	0	225	300	300	300	300	0	75	300	0	300	300	300	0	0	300	300	300	300	300	300	300	225	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr5_178122200_178123250	600	1025	1050	0	0	1050	0	1050	1000	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1025	1050	0	1050	1000	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	0	1025	1050	1050	625
chr5_179782200_179782600	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	0	400	400	0	375	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr6_369450_369900	0	450	450	450	0	450	0	450	450	450	450	450	450	0	450	450	450	0	450	0	450	0	450	450	300	450	0	450	450	450	450	450	300	0	450	0	450	450	450	450	450	0	450	450	0	150	75	0	0	450
chr6_1621650_1621950	300	300	300	300	0	300	0	300	300	300	300	300	0	0	0	300	150	0	0	0	300	0	300	150	0	300	300	0	0	0	0	150	300	300	300	300	0	225	75	300	0	300	0	300	300	300	300	300	300	300
chr6_1734650_1735450	775	800	800	800	0	700	800	700	100	800	800	800	800	0	0	250	800	0	0	0	800	0	800	250	0	600	800	0	675	0	475	800	250	800	800	800	250	800	800	800	0	800	700	325	475	25	0	0	100	100
chr6_2796150_2796800	650	650	650	650	0	650	275	650	650	650	650	650	650	0	650	0	650	650	0	375	650	0	525	650	650	150	450	375	650	375	300	650	650	650	0	650	375	650	650	450	0	650	650	650	0	0	0	0	0	0
chr6_3115350_3115900	150	550	550	550	225	550	75	550	550	375	525	375	525	550	550	0	550	550	0	550	550	0	550	550	525	525	550	550	450	550	550	550	550	550	550	550	550	550	550	550	450	550	550	550	550	550	0	525	550	150
chr6_5476000_5476450	200	450	450	450	0	450	125	450	450	450	450	450	450	200	0	125	450	450	175	125	450	125	450	425	425	0	0	450	450	200	450	200	0	0	425	450	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr6_5701050_5701450	225	375	400	300	0	375	75	375	250	400	400	400	400	400	375	0	400	0	0	0	400	0	400	400	0	0	0	300	0	325	400	250	0	0	250	400	0	0	400	400	0	400	400	400	0	0	0	0	0	0
chr6_5705800_5706100	300	300	300	250	0	300	0	275	300	300	300	300	300	275	0	200	300	50	0	0	275	0	300	50	125	125	0	125	300	300	300	300	0	0	25	200	0	300	300	300	300	300	300	300	0	0	0	0	0	0
chr6_5709900_5710350	450	450	450	375	0	450	0	450	450	450	450	450	450	225	0	0	225	450	0	0	450	0	450	0	0	0	0	0	0	0	450	150	450	0	300	0	0	450	450	450	450	450	450	450	0	0	0	0	0	0
chr6_6579900_6580200	0	300	300	0	75	300	150	300	300	300	300	300	300	0	300	150	300	300	0	300	300	0	225	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	150	300	150
chr6_7878150_7878750	600	600	600	600	0	600	600	600	600	600	600	450	600	150	525	600	75	0	0	600	600	0	600	600	600	600	600	600	525	600	525	600	600	600	600	600	600	600	600	600	525	600	600	600	225	0	0	0	0	75
chr6_10543600_10544250	650	650	650	650	50	200	0	650	650	650	650	650	650	0	0	575	650	650	0	650	650	125	650	650	0	0	650	0	450	350	50	650	0	650	275	650	650	650	650	425	0	650	650	650	650	425	425	650	650	275
chr6_10545950_10546300	350	325	350	350	350	350	325	350	325	350	350	350	350	350	350	325	350	350	0	350	350	0	350	350	350	0	350	350	350	350	350	350	0	350	325	350	350	350	350	350	350	350	350	350	350	250	175	350	350	25
chr6_10562550_10563050	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	450	500	500	150	500	500	0	500	500	500	225	500	500	500	500	500	500	375	500	500	500	500	500	500	500	0	500	500	500	500	0	0	500	125	125
chr6_10564350_10564950	600	600	600	600	0	600	0	600	600	600	600	600	600	300	600	600	600	375	450	600	600	600	600	600	375	0	600	600	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	375
chr6_10576100_10576450	350	350	350	350	350	350	0	350	350	350	350	350	350	350	0	250	325	325	0	325	350	0	350	350	350	100	350	350	0	350	350	350	250	350	325	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350
chr6_10584450_10584950	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	225	500	50	375	500	500	0	500	500	500	0	500	500	0	500	500	500	500	500	500	500	375	500	500	500	450	500	500	500	500	500	0	500	500	425
chr6_10592750_10593100	350	350	350	350	350	350	0	350	350	350	325	350	350	175	350	0	100	175	0	325	350	0	350	325	350	0	350	350	0	350	350	350	100	350	350	350	350	350	350	350	0	350	350	350	350	250	350	325	350	350
chr6_10601250_10601550	300	300	300	300	300	75	0	300	300	300	300	300	300	0	300	0	300	75	225	300	300	0	300	300	300	0	300	0	0	300	300	225	0	300	150	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300
chr6_13299300_13300100	0	525	800	800	0	800	50	800	800	800	800	800	800	0	800	0	800	800	525	800	800	0	650	150	800	575	800	800	800	800	800	800	800	800	0	800	800	800	800	800	800	800	800	800	75	0	50	0	0	200
