A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr6_157556400_157556850	450	450	450	0	0	450	75	450	450	450	450	450	450	0	375	0	0	0	450	450	450	450	450	0	0	0	450	0	0	0	0	0	75	450	300	0	0	0	0	450	0	150	0	0	0	0	0	0	0
chr6_158207750_158208050	0	275	300	300	200	300	125	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr6_159333000_159333450	450	450	450	450	375	450	225	300	450	450	450	450	450	450	225	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450
chr6_159849700_159850050	50	200	350	350	50	350	350	50	350	350	350	350	350	350	0	0	0	200	150	350	0	350	350	300	225	200	350	0	350	0	125	350	50	350	350	200	350	350	350	350	350	350	350	350	150	350	350	225	350
chr6_159945900_159946450	550	550	550	550	525	550	0	550	550	525	550	550	550	550	550	550	75	550	550	550	325	550	550	550	0	25	550	550	550	550	550	550	525	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550
chr6_160215900_160216200	300	300	300	300	300	300	150	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	300	300	300	300	300	150	225	150	300	300
chr6_160274100_160274400	300	300	300	300	300	225	0	300	300	300	300	300	300	300	225	300	300	300	300	300	0	300	300	300	0	0	300	0	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	300	0	300	0	150	300
chr6_160276350_160276700	0	350	350	0	350	350	350	350	350	350	350	350	350	350	350	75	225	0	350	350	0	350	350	350	275	350	0	350	350	75	350	0	0	350	0	350	350	350	350	350	350	150	350	0	0	0	0	0	0
chr6_160337100_160337450	0	150	350	350	150	350	75	150	350	350	350	350	350	350	200	350	350	275	350	350	0	350	350	350	350	350	275	350	350	350	350	350	0	350	0	350	350	350	350	350	350	350	350	350	200	0	0	350	0
chr6_160481950_160482300	200	350	350	350	200	350	125	350	350	350	50	350	350	350	350	50	0	350	350	350	0	350	350	275	50	75	0	350	350	350	350	350	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	50
chr6_160534500_160534800	300	300	300	150	300	300	0	300	300	300	300	300	300	0	0	300	300	0	300	300	0	300	300	150	0	300	0	150	0	150	300	0	0	0	0	150	300	300	300	150	300	225	225	0	0	0	0	0	0
chr6_160731700_160732350	275	650	650	650	50	650	125	650	650	650	300	650	650	650	650	650	650	650	650	650	0	650	650	650	125	350	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650
chr6_160790250_160790550	0	300	0	300	300	300	0	225	300	300	300	300	300	0	0	150	0	0	300	300	0	300	300	0	0	0	0	225	225	225	225	0	300	300	0	300	300	300	225	300	0	300	300	0	0	0	0	0	0
chr6_161223250_161223750	0	500	500	500	500	500	500	500	500	500	500	500	500	200	375	0	0	500	500	500	0	500	275	300	0	0	450	200	50	0	0	275	350	0	125	0	500	500	200	500	0	500	500	300	0	225	0	0	0
chr6_161236000_161236400	0	125	400	400	0	400	125	400	400	400	400	400	400	400	125	400	0	350	400	400	0	400	400	0	400	0	200	0	275	0	400	400	400	400	400	0	400	400	0	400	0	400	400	400	400	125	400	350	400
chr6_161244500_161244900	0	400	400	400	250	400	400	400	400	400	400	400	375	400	0	375	400	0	400	325	0	400	300	0	400	0	0	0	0	0	0	75	0	0	0	0	100	400	75	400	0	400	300	0	0	0	0	0	0
chr6_161400850_161401150	300	25	300	300	300	175	50	300	300	300	300	300	300	300	275	175	300	0	200	275	0	175	300	275	0	0	250	0	300	300	300	0	0	300	0	300	300	300	100	300	0	0	50	0	0	0	0	0	0
chr6_161422550_161423000	450	450	450	450	450	450	450	450	450	450	450	450	450	25	50	425	200	450	450	175	0	425	425	450	0	275	0	125	350	0	450	0	0	425	0	425	450	450	450	450	450	0	450	0	0	0	0	0	0
chr6_161461800_161462100	0	0	300	225	0	300	0	300	300	300	300	300	300	300	0	75	0	300	300	300	0	300	225	75	300	300	0	300	300	225	300	0	0	300	0	0	150	300	0	300	0	0	300	0	0	0	0	0	0
chr6_161533950_161534550	600	600	600	600	600	600	225	600	600	600	600	600	600	600	600	0	375	150	600	600	0	600	600	450	0	225	0	0	600	0	600	0	0	600	0	300	600	600	0	600	600	0	600	0	0	0	0	0	0
chr6_161571150_161571550	300	400	400	400	300	225	0	400	400	400	400	400	400	400	300	400	400	400	400	0	0	400	400	400	0	300	0	400	400	400	400	0	0	400	0	175	400	325	400	400	400	100	400	0	0	0	0	0	0
chr6_161717650_161718100	450	450	400	450	125	450	250	450	450	450	450	425	450	425	0	450	450	0	450	450	250	450	450	0	0	0	0	450	350	0	425	0	0	450	0	0	450	450	450	450	0	0	450	0	0	0	0	0	0
chr6_161818400_161818900	325	500	500	400	0	500	0	475	500	500	500	175	500	500	25	100	0	500	500	500	0	500	500	475	0	500	0	500	500	0	500	0	0	500	0	0	475	500	325	325	175	400	450	0	0	0	0	0	0
chr6_163076400_163076700	0	75	300	300	0	300	150	0	300	300	300	300	300	0	300	0	225	300	300	300	0	300	300	225	0	0	0	300	225	0	300	0	0	300	0	0	300	300	300	300	300	0	300	0	0	0	0	0	0
chr6_163645500_163646100	0	600	600	600	150	600	600	600	600	600	600	600	600	450	600	150	0	600	600	600	0	600	600	600	225	525	600	150	225	75	600	600	600	600	75	600	600	300	525	600	0	600	0	0	0	0	600	375	600
chr6_163726350_163726650	300	300	300	300	225	300	0	300	300	300	300	300	300	300	0	0	0	0	300	300	0	300	300	0	300	0	75	0	0	0	150	300	300	300	0	225	225	150	0	150	0	300	300	0	0	0	0	0	0
chr6_164041650_164041950	0	0	300	300	75	300	225	300	300	225	300	300	300	0	0	300	300	0	300	300	0	300	300	300	0	300	0	0	300	75	300	0	0	300	0	300	300	300	0	300	300	0	300	0	0	0	0	0	0
chr6_164283500_164283900	75	400	400	400	400	400	75	400	400	400	225	400	0	0	325	0	0	400	400	400	0	400	25	0	0	250	0	400	0	400	0	0	0	400	0	0	250	400	25	400	0	0	325	0	0	0	0	0	0
chr6_164410000_164410550	125	550	550	550	275	550	200	550	550	550	550	550	550	275	0	500	375	500	275	50	0	550	550	350	0	0	0	0	550	275	0	0	0	550	0	0	500	0	425	550	200	0	550	0	0	0	0	0	0
chr6_164690800_164691100	50	300	300	300	275	300	0	300	275	300	300	300	300	0	0	0	0	0	300	0	0	300	300	0	0	300	0	300	300	300	0	0	0	300	0	0	200	300	300	300	0	0	300	0	0	0	0	0	0
chr6_165098300_165098650	0	350	325	325	0	350	0	0	350	350	350	350	250	0	25	175	350	0	350	350	0	350	175	0	0	350	0	250	350	325	0	0	0	325	0	0	350	350	350	350	0	175	325	0	0	0	0	0	0
chr6_165251750_165252150	400	400	400	400	400	400	0	400	400	400	150	400	400	0	0	0	0	400	400	375	0	400	225	0	0	150	0	225	400	0	400	0	0	0	0	225	100	0	225	400	0	0	300	0	0	0	0	0	0
chr6_165360150_165360450	0	0	300	300	0	300	0	300	300	300	300	300	300	300	0	300	300	0	300	300	0	300	300	300	0	300	0	300	300	300	300	300	0	300	0	300	300	300	300	300	0	0	300	0	0	0	0	0	0
chr6_165585650_165586150	500	500	475	500	475	500	0	500	500	500	500	500	500	100	500	400	175	400	500	500	500	500	500	400	0	325	0	250	500	0	500	0	0	500	0	0	500	25	500	500	475	0	500	0	0	0	0	0	0
chr6_165605850_165606250	0	400	400	400	400	400	225	400	400	400	400	400	150	400	175	0	400	400	400	400	0	400	375	75	0	400	0	175	400	0	400	0	0	250	0	400	150	150	175	225	0	0	400	0	0	0	0	0	0
chr6_165622350_165622800	150	450	450	450	300	450	0	450	450	300	450	450	300	0	0	300	150	450	450	450	0	450	375	0	225	450	0	450	450	375	0	0	0	450	0	0	375	450	450	450	75	0	150	0	0	0	0	0	0
chr6_165690750_165691250	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	0	500	0	500	150	150	500	500	500	0	500	0	0	500	300	500	0	0	500	0	225	500	500	500	500	500	0	500	0	0	0	0	0	0
chr6_165719800_165720150	0	275	350	350	0	0	50	350	350	350	350	350	350	350	350	350	0	350	350	350	0	350	350	150	350	350	350	350	350	350	350	200	0	350	0	350	350	350	350	350	350	150	350	350	200	0	225	0	0
chr6_165763650_165764150	500	225	500	500	500	500	500	500	500	500	500	500	500	350	500	375	500	0	350	500	0	500	500	350	0	275	0	500	500	500	150	0	0	275	0	500	500	500	500	500	500	275	500	0	375	0	0	0	0
chr6_165969250_165969550	0	300	300	125	0	300	0	300	300	275	300	300	300	275	250	300	300	300	300	300	0	300	25	275	0	50	300	275	50	300	300	300	0	300	0	300	300	300	300	300	200	300	300	300	0	25	300	25	300
chr6_166122000_166122400	175	400	400	400	400	400	0	400	100	400	0	400	400	225	400	0	75	400	375	400	0	400	400	25	0	375	0	400	400	400	325	400	0	400	225	375	400	400	400	400	400	375	325	400	0	0	0	0	0
chr6_167653600_167654350	750	750	750	250	750	750	125	400	750	750	750	750	750	350	750	725	750	750	750	750	0	750	750	750	350	725	0	750	750	750	750	650	275	625	0	750	750	500	750	750	725	0	750	0	0	0	0	0	0
chr6_168149400_168149850	450	450	450	450	450	300	225	450	300	450	450	450	450	75	0	150	450	0	450	450	0	450	450	375	0	450	0	450	450	450	450	0	0	450	0	225	450	450	450	450	450	0	450	0	0	0	0	0	0
chr6_168336800_168337150	350	350	350	350	350	350	0	350	325	350	350	350	350	350	300	175	250	350	350	350	0	350	350	350	350	325	350	350	350	350	350	0	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	0	0
chr6_168386900_168387250	350	350	325	350	350	350	350	350	350	350	350	350	350	100	0	0	100	0	350	350	0	350	350	0	350	0	0	0	350	25	350	25	0	350	0	0	350	100	0	350	100	100	350	0	0	0	0	0	0
chr6_168455950_168456250	300	300	300	0	125	0	125	300	125	300	300	300	300	0	300	250	300	300	300	300	0	300	300	175	300	0	0	300	300	300	300	0	0	300	0	300	300	300	300	300	300	100	300	0	0	0	0	0	0
chr6_168477200_168477500	0	300	300	300	0	300	0	0	300	300	300	50	300	300	300	0	300	300	300	300	0	300	300	0	0	0	0	300	300	300	300	0	0	300	0	300	300	300	275	300	300	0	125	0	0	0	0	0	0
chr6_168633000_168633450	450	450	450	450	375	450	0	450	450	450	450	450	450	0	225	450	450	0	450	450	450	450	450	450	300	225	0	450	450	450	225	0	0	450	0	450	450	450	300	450	300	0	450	0	0	0	0	0	0
chr6_168719400_168719900	500	500	75	500	200	500	275	500	500	500	500	500	500	150	0	125	75	0	500	500	0	500	500	50	0	500	0	425	0	500	200	0	0	500	0	500	500	500	500	500	200	225	300	0	0	0	0	0	0
chr6_168729000_168729350	350	350	350	0	75	350	0	350	0	350	350	75	350	350	0	200	200	350	350	350	0	350	350	0	0	150	0	350	0	0	0	0	0	350	0	50	350	350	50	350	350	0	350	0	0	0	0	0	0
chr6_168771900_168772450	250	550	550	525	250	550	375	550	550	550	550	550	550	325	175	250	325	300	550	550	175	550	550	0	0	0	0	75	550	175	550	0	0	325	0	550	225	550	175	550	175	250	550	0	0	0	0	0	0
chr6_168775200_168775600	300	400	400	400	400	400	325	0	400	400	400	400	400	175	0	400	25	400	400	400	0	400	400	400	0	400	0	400	400	400	375	0	0	0	0	400	400	400	400	400	400	0	250	0	0	0	0	0	0
chr6_168805050_168805850	200	650	800	800	800	800	650	300	800	800	800	800	800	0	0	0	600	0	800	800	0	800	800	450	0	0	0	300	800	0	450	0	0	500	0	0	575	800	575	800	0	0	800	0	0	0	0	0	0
chr6_168850850_168851300	125	375	450	450	400	425	0	450	450	450	450	450	450	125	0	50	200	0	450	450	0	450	450	175	175	325	0	0	125	0	0	0	0	450	0	50	0	450	0	450	0	125	0	0	0	0	0	0	0
chr6_168863800_168864150	300	300	350	275	350	350	0	350	350	350	350	300	350	0	350	350	225	300	350	350	0	350	350	350	350	0	0	350	350	350	350	0	0	350	0	350	350	350	0	350	0	0	350	0	0	0	0	0	0
chr6_168912800_168913150	350	325	350	350	350	350	0	350	350	350	350	350	350	325	0	350	175	325	350	350	0	350	350	350	0	175	0	175	350	0	350	0	0	325	0	350	250	350	350	350	350	0	350	0	0	0	0	0	0
chr6_168914100_168914400	300	300	300	300	300	300	75	300	300	300	300	300	300	0	300	300	0	0	300	300	0	300	300	300	0	300	0	0	300	300	300	225	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr6_168964550_168965350	800	800	800	800	475	775	700	800	800	800	800	800	800	800	800	800	800	0	700	800	0	800	800	800	375	800	0	475	800	800	800	0	0	800	0	800	800	800	800	800	775	450	800	0	0	0	0	0	250
chr6_169069550_169070300	0	750	750	750	500	750	25	475	750	750	750	750	750	100	750	575	0	50	500	575	0	750	750	100	0	725	0	25	750	750	575	0	0	625	0	0	500	750	550	750	0	0	400	0	0	0	0	0	0
chr6_169075750_169076300	550	550	550	550	550	550	200	550	550	550	550	550	550	50	0	500	200	550	550	550	0	550	550	50	0	125	125	125	550	550	550	0	0	550	0	0	550	550	550	550	550	0	425	0	0	0	0	0	0
chr6_169099650_169100100	450	375	450	375	450	450	0	450	300	450	450	450	450	450	0	450	450	450	450	450	0	450	450	450	0	450	0	375	450	450	450	375	0	450	0	450	450	450	450	450	450	0	450	0	0	0	0	0	0
chr6_169108300_169108850	200	125	550	550	275	550	0	275	550	550	550	550	550	550	275	0	500	550	275	550	0	550	550	125	0	200	0	550	550	425	50	550	425	550	0	550	125	200	425	550	550	0	550	0	0	0	0	0	0
chr6_169130700_169131050	350	200	350	350	200	350	125	350	350	350	350	275	350	0	0	350	125	350	350	350	125	350	350	350	0	125	0	350	200	0	350	0	0	350	0	200	350	350	350	350	200	0	125	0	0	0	0	0	0
chr6_169143000_169143400	400	400	400	400	400	400	300	400	400	400	400	400	400	325	400	325	400	0	400	400	0	400	375	400	400	400	0	0	400	400	400	0	0	400	0	400	400	400	400	400	400	0	400	0	0	0	0	0	0
chr6_169164600_169164900	300	75	300	300	300	300	150	300	300	300	300	300	300	300	0	0	0	75	150	300	0	300	300	300	0	0	0	0	300	0	0	300	0	300	0	300	300	300	0	300	0	0	300	0	0	0	0	0	0
chr6_169183300_169183600	300	300	300	300	300	300	200	300	300	275	200	300	300	300	300	300	300	0	300	300	0	300	275	300	0	300	200	300	300	125	300	300	0	300	0	300	300	300	300	300	0	0	300	0	0	0	0	0	0
chr6_169194000_169194300	75	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	150	300	300	300	0	300	300	300	75	300	225	300	300	300	300	300	0	300	225	300	300	300	300	300	225	300	300	0	0	0	0	0	0
chr6_169199300_169199600	50	300	300	300	250	300	25	300	300	300	300	300	300	300	300	0	300	300	300	300	0	125	300	25	0	25	0	50	125	300	300	200	0	300	0	300	125	300	300	300	300	300	300	0	0	0	0	0	0
chr6_169201850_169202300	450	450	450	450	450	450	125	450	450	450	450	425	450	450	200	0	450	250	450	450	0	450	450	200	175	425	0	450	450	450	450	0	0	450	0	450	175	450	450	450	450	250	450	0	0	0	0	0	0
chr6_169225150_169225450	300	300	300	300	300	300	50	300	300	300	300	300	300	300	300	300	175	100	300	300	0	300	300	300	0	300	0	300	300	200	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0	0
chr6_169225900_169226600	700	425	700	700	350	350	0	700	700	700	700	700	700	700	50	700	700	700	700	700	0	700	700	700	500	700	0	500	700	700	500	0	0	700	0	700	700	700	700	700	700	0	700	0	0	0	0	0	0
chr6_169281900_169282450	550	550	550	550	550	550	0	550	550	550	550	550	550	450	550	550	550	475	550	550	0	550	550	550	0	400	0	550	550	550	550	400	0	550	0	375	550	550	550	550	550	0	550	0	0	0	0	0	0
chr6_169290000_169290300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	0	300	300	75	0	75	0	0	300	0	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0	0
chr6_169294000_169294350	0	350	350	350	125	350	0	125	350	350	350	350	350	150	0	0	350	0	225	300	0	350	350	350	0	225	0	350	350	350	350	0	0	350	0	350	350	350	350	350	300	0	350	0	0	0	350	0	350
chr6_169320800_169321300	500	500	500	500	325	500	0	500	500	500	500	500	500	500	400	500	175	500	500	500	500	500	500	500	500	0	0	0	500	400	500	400	0	500	0	500	500	500	500	500	500	0	500	0	0	0	0	0	0
chr6_169353000_169353350	350	200	350	350	350	275	275	350	350	350	350	350	350	150	200	350	350	350	350	350	0	350	350	350	0	350	275	275	350	350	350	350	125	350	0	350	350	350	350	350	350	0	350	0	0	0	0	0	0
chr6_169851750_169852250	500	275	500	500	225	500	0	500	500	500	500	500	350	500	425	200	375	0	500	500	200	500	500	200	275	500	0	0	350	425	500	0	0	125	0	500	500	500	500	500	500	425	500	0	0	0	0	0	0
chr6_169863550_169863900	350	350	350	225	350	350	0	350	350	350	350	350	350	0	0	0	200	125	350	0	0	350	0	350	0	0	0	350	0	50	350	0	0	350	0	50	125	350	125	350	0	0	0	0	0	0	0	0	0
chr6_169918050_169918500	450	150	75	0	225	450	0	450	0	450	450	450	375	0	375	0	375	0	450	450	0	450	450	450	375	450	0	0	450	450	300	300	0	450	0	0	300	450	375	450	225	0	450	0	0	0	0	0	0
chr6_169925400_169925700	300	300	300	300	300	300	0	300	300	300	300	300	300	300	0	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr6_170043950_170044400	450	450	100	450	450	450	0	450	450	450	450	450	450	0	450	175	400	450	450	450	0	450	450	450	0	25	0	0	450	450	450	450	0	425	125	450	450	450	450	450	450	450	450	0	0	0	0	0	0
chr6_170155400_170155850	450	425	425	425	0	450	50	450	425	350	275	425	350	0	425	0	450	0	450	450	200	450	450	450	0	450	0	450	450	450	450	0	0	425	0	450	450	450	450	450	0	200	450	0	0	0	0	0	0
chr6_170174400_170174800	400	300	400	400	400	400	75	300	225	400	400	400	400	400	0	0	400	0	400	400	0	400	400	400	300	400	0	400	0	0	400	0	0	400	0	375	400	400	400	400	0	25	400	0	0	0	0	0	0
chr7_4432500_4433000	500	500	500	500	125	500	125	500	500	450	225	200	0	500	200	50	0	500	500	275	0	500	500	125	0	125	0	0	125	500	75	0	0	0	0	0	300	0	225	500	0	0	350	0	0	0	0	0	0
chr7_4488900_4489550	75	375	650	650	650	650	0	650	650	650	650	650	0	350	0	0	525	0	650	650	0	650	650	275	0	425	0	0	650	425	425	0	0	575	0	75	50	650	350	650	425	0	650	0	0	0	0	0	0
chr7_4499700_4500150	450	150	450	450	150	450	0	450	450	450	450	450	0	450	0	0	450	300	300	450	0	450	450	450	0	450	450	0	450	450	450	0	300	300	0	450	450	375	450	450	225	0	450	0	0	0	0	0	0
chr7_7323800_7324100	0	300	300	300	25	300	50	0	300	300	300	300	0	300	300	300	200	300	300	275	0	300	300	300	0	300	300	300	50	300	300	300	300	300	275	300	300	300	300	300	300	300	300	300	0	300	300	300	300
chr7_9364250_9364600	350	350	350	0	25	350	0	350	0	350	350	350	0	0	350	0	0	325	325	350	0	350	325	175	0	325	0	0	325	100	0	0	0	350	0	0	350	0	25	350	0	0	350	0	0	0	0	0	0
chr7_10691950_10692250	200	300	275	300	200	300	300	200	300	300	300	300	0	0	0	0	0	0	300	300	0	300	100	300	0	250	0	300	300	0	0	100	0	300	0	300	300	300	300	300	0	25	300	175	275	0	0	0	0
chr7_22789900_22790200	300	300	300	300	50	300	250	300	300	0	0	300	0	0	125	300	250	125	300	300	0	300	300	50	0	0	0	0	0	125	0	0	0	300	0	0	300	0	0	300	0	0	0	25	0	0	25	0	25
chr7_25596600_25596900	300	300	300	300	0	300	0	300	0	300	300	300	0	300	0	0	0	300	300	300	0	300	300	300	0	300	300	300	225	0	300	300	300	300	0	225	300	300	0	300	300	300	300	300	300	150	300	300	300
chr7_32335750_32336050	0	300	300	300	300	300	125	300	300	300	300	300	0	25	0	300	300	100	300	300	0	300	300	300	0	300	300	0	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	300	300	200	300	300	300
chr7_34358250_34358950	150	700	700	625	75	700	300	600	675	700	700	700	0	700	450	0	75	375	700	700	0	700	300	625	0	300	0	700	300	0	300	0	0	700	0	0	700	700	550	625	300	0	675	0	0	0	0	0	0
chr7_40361250_40361600	350	350	350	350	0	350	0	350	350	0	225	350	0	350	225	0	350	0	350	350	0	350	350	225	0	150	0	0	350	350	350	0	0	350	0	0	150	350	300	350	225	0	350	0	0	0	0	0	0
chr7_54115100_54115650	0	300	550	550	300	525	0	550	525	525	550	550	0	0	550	0	75	0	550	550	0	550	550	550	0	0	0	250	550	325	550	0	0	550	0	300	0	0	550	550	0	0	550	0	0	0	0	0	0
chr7_55308600_55308900	0	300	300	300	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	0	300	300	0	0	0	0	300	225	300	0	0	0	300	0	300	300	225	225	300	75	0	300	0	0	0	0	0	0
chr7_64045100_64045550	450	0	350	400	0	450	50	450	450	450	450	450	0	125	450	0	450	200	450	450	0	450	450	50	0	350	275	450	450	450	450	0	0	425	50	450	450	450	450	450	125	0	450	0	0	0	0	0	0
chr7_64063850_64064600	25	700	750	750	100	750	200	750	750	750	750	750	0	400	0	50	550	425	200	750	0	750	725	0	0	750	200	175	575	500	400	100	0	750	0	200	750	425	750	750	0	275	750	0	0	0	0	0	0
