A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr2_207515100_207515550	300	450	450	450	450	375	0	450	0	75	0	450	450	0	225	450	450	450	150	450	0	75	450	225	75	0	0	450	450	450	450	450	0	0	75	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr2_213021900_213022200	0	0	300	300	0	0	0	300	0	300	0	300	0	300	300	0	300	300	300	0	0	0	300	300	0	0	300	300	300	300	300	300	0	300	300	300	300	0	150	300	300	300	300	0	300	300	300	300	300	300
chr2_213124050_213124500	0	0	450	450	0	450	0	450	0	375	0	450	450	0	375	0	150	0	0	450	0	450	450	450	0	0	0	0	0	0	0	0	0	0	0	375	0	300	0	0	0	450	0	0	75	75	0	0	0	0
chr2_218882850_218883150	0	300	300	0	0	300	0	300	0	300	0	300	300	0	150	150	300	0	0	0	300	300	300	300	0	0	0	300	0	0	0	0	300	75	300	0	225	0	300	300	0	300	0	75	0	0	0	0	0	0
chr2_227008600_227009000	0	400	0	400	0	400	0	400	0	400	400	400	0	0	0	0	0	275	0	400	400	0	400	400	400	350	400	0	50	275	400	125	400	0	400	200	400	400	400	0	125	400	0	400	0	0	0	0	0	0
chr2_227015100_227015700	0	600	300	600	0	525	0	225	0	600	600	600	0	0	0	0	0	0	0	600	0	0	600	600	600	600	0	0	525	0	525	0	600	0	600	0	0	600	600	0	0	600	0	600	0	0	0	0	0	0
chr2_227103750_227104300	0	550	300	550	0	100	0	225	0	225	0	550	0	0	0	0	0	0	0	550	75	0	550	550	550	300	0	0	375	0	0	0	300	0	525	0	0	550	550	0	0	525	0	550	0	0	0	400	325	0
chr2_227131500_227131800	75	300	300	300	0	300	0	300	0	300	300	300	0	0	0	0	0	0	0	300	300	0	300	225	300	0	0	0	0	0	0	0	300	0	300	0	0	300	300	0	0	300	0	300	0	0	0	0	0	0
chr2_227142200_227142500	0	300	125	275	0	125	0	275	200	300	125	300	0	0	0	0	0	0	0	300	0	0	300	300	300	0	0	0	0	0	0	0	0	0	300	125	0	300	300	0	0	300	0	300	0	0	0	0	0	25
chr2_227208450_227208750	0	300	75	300	0	300	0	300	0	300	0	300	0	0	0	0	0	300	0	0	0	0	225	300	300	0	0	0	0	0	0	0	0	0	225	0	0	300	300	0	0	75	0	300	0	0	0	0	0	0
chr2_227287350_227287650	0	300	0	300	0	300	0	300	150	300	300	300	0	150	0	0	0	0	0	300	0	0	300	300	300	0	0	0	300	0	0	0	0	0	300	0	0	300	300	0	0	300	0	300	0	0	0	0	0	300
chr2_227287850_227288850	75	1000	975	1000	0	825	0	1000	150	1000	1000	1000	0	250	0	0	0	300	0	1000	0	225	1000	1000	1000	450	0	0	850	0	600	0	0	0	1000	75	0	1000	1000	0	0	1000	0	1000	0	0	0	0	525	775
chr2_241946550_241946850	300	300	300	300	150	300	75	300	0	300	300	300	300	300	300	300	300	300	150	300	300	0	300	300	300	75	0	300	300	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr2_241983150_241983550	400	400	400	400	0	400	0	400	0	400	0	250	300	400	0	400	400	0	150	0	400	0	400	375	400	0	0	400	400	150	400	400	0	0	400	150	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr20_18289800_18290100	300	300	300	75	0	300	0	300	0	300	0	300	300	0	0	300	0	300	0	300	300	0	300	300	0	0	75	300	0	0	300	0	0	0	300	150	0	0	225	0	0	300	300	300	0	0	0	0	0	0
chr20_35819350_35819800	50	125	450	125	50	200	275	200	200	450	0	450	450	450	450	450	450	450	450	450	275	0	450	425	450	0	450	450	450	450	450	450	0	450	450	450	450	450	450	450	0	450	450	450	450	325	0	450	450	450
chr20_37171150_37171600	0	400	450	325	0	425	450	450	0	275	0	275	350	0	400	0	275	0	50	450	0	0	450	450	0	275	450	450	450	275	450	425	450	450	0	450	425	275	50	450	0	450	450	200	450	350	0	350	450	200
chr20_41213450_41214000	0	550	550	550	0	525	375	525	0	550	550	25	550	0	550	0	550	0	550	150	0	0	550	0	0	0	550	550	550	550	550	550	0	550	550	550	550	550	475	550	175	325	550	475	400	25	0	0	100	0
chr21_31749950_31750300	175	350	325	350	0	350	0	350	0	350	0	0	0	250	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	350	350	0	325	0	0	0	0	0	0	0	0
chr21_34886050_34886450	0	400	400	0	0	350	0	400	0	350	0	400	0	0	0	350	400	0	0	125	0	0	400	400	125	125	400	400	275	0	400	400	400	400	400	400	0	400	400	400	0	400	0	400	400	0	400	200	50	400
chr22_39385200_39385600	400	400	250	100	175	400	0	400	0	400	0	0	400	400	400	300	400	400	400	400	0	0	400	400	400	0	0	400	400	400	400	400	400	400	375	0	400	400	400	400	0	300	400	375	0	0	0	0	0	0
chr22_39411800_39412100	275	275	300	300	50	200	200	50	0	275	300	300	300	0	0	300	0	200	300	300	0	0	300	300	300	0	175	0	300	0	300	0	0	0	300	0	0	300	300	0	0	300	300	300	300	300	25	300	175	175
chr22_46436800_46437200	50	275	400	400	350	275	0	400	0	400	0	350	275	0	0	0	0	0	0	400	0	50	400	275	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0
chr22_46438500_46439000	500	425	500	500	0	500	0	500	0	200	125	500	425	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	300	0	0	0	0
chr22_46442100_46442400	0	300	300	150	0	300	0	150	300	300	300	300	300	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr22_46444650_46444950	150	150	300	300	150	300	0	225	75	0	0	300	300	0	0	300	0	0	0	0	0	0	300	225	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr22_46457400_46457700	0	0	300	0	0	300	0	0	0	300	300	300	300	0	0	0	0	0	0	300	0	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr22_46471650_46472100	75	0	450	75	0	450	0	450	0	450	450	450	450	0	0	0	0	0	0	375	0	225	450	300	0	0	0	0	0	0	0	75	0	0	450	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0
chr22_46473600_46474250	0	600	650	200	0	600	0	600	0	650	650	650	650	0	0	0	0	0	0	225	150	650	650	650	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0
chr22_46525700_46526350	25	325	650	325	0	650	0	475	0	625	625	400	625	25	0	0	0	0	0	0	0	550	650	650	0	300	0	0	0	0	0	0	0	0	650	0	0	0	0	0	100	650	0	0	0	0	0	0	0	0
chr22_50577250_50577700	0	425	450	0	0	425	450	425	0	450	0	450	425	0	0	0	450	350	0	450	450	0	450	0	450	450	450	450	350	425	200	450	450	450	450	450	200	450	450	450	450	450	450	450	0	0	200	0	275	425
chr3_23554850_23555400	0	525	550	550	0	475	525	550	525	525	0	550	375	550	375	450	550	300	25	0	100	0	550	375	0	0	0	0	0	150	550	550	0	550	550	550	0	550	550	550	0	550	550	550	550	75	525	550	550	150
chr3_49485300_49485600	300	300	300	300	75	300	300	300	0	300	300	300	300	0	75	300	75	0	0	75	0	0	300	300	300	0	0	0	0	0	300	150	0	75	75	300	150	225	300	0	0	300	300	300	150	0	0	0	225	0
chr3_52371750_52372050	0	0	300	0	0	150	75	0	0	300	0	300	300	300	150	300	300	300	0	300	300	0	300	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr3_72845150_72845450	300	300	300	300	0	300	200	300	0	0	0	0	0	0	125	200	200	0	0	300	300	0	300	300	300	0	0	300	0	0	200	300	0	300	275	300	125	300	0	300	0	300	0	300	300	125	0	0	175	0
chr3_126796500_126796800	0	300	300	300	0	300	0	300	75	0	0	300	300	0	0	225	300	0	0	0	300	0	300	300	0	0	0	225	225	0	225	300	0	0	0	0	0	300	75	300	0	300	300	300	0	0	0	0	0	0
chr3_128779050_128779350	225	300	300	300	0	225	0	300	300	300	0	0	300	0	0	0	0	300	0	300	75	0	300	0	0	0	0	0	75	225	300	300	0	75	300	300	0	300	300	0	0	300	0	150	0	0	0	0	0	0
chr3_129589000_129589350	0	350	350	200	0	0	0	0	0	350	125	350	350	0	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	0	0	0	0	0	350	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0
chr3_141393650_141394200	550	550	550	550	75	550	0	550	0	250	0	550	525	0	0	0	0	0	0	0	0	25	550	550	550	550	550	0	0	0	0	475	550	550	0	550	0	550	550	0	550	550	0	250	550	300	150	25	550	0
chr3_152560100_152560450	0	350	250	350	0	350	0	250	0	350	0	0	0	0	0	350	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_186333600_186333900	0	300	300	225	300	300	0	300	0	300	0	300	300	0	0	0	0	300	0	0	300	0	300	300	0	0	0	0	0	0	0	0	0	0	300	0	0	225	300	0	0	300	0	300	0	0	0	0	0	0
chr4_52869500_52870100	200	600	600	600	275	600	350	600	50	600	175	600	0	600	600	600	600	600	0	275	600	0	600	600	25	400	0	275	600	600	600	600	175	200	600	600	550	600	600	600	175	600	600	600	0	0	0	0	0	0
chr4_164967650_164968100	450	0	450	450	0	0	0	425	0	450	450	450	450	0	425	450	450	450	0	450	0	0	450	450	450	450	450	450	450	450	450	325	450	250	425	450	450	450	450	400	450	450	450	450	450	0	450	450	450	25
chr4_164971200_164971600	400	0	400	400	75	0	0	400	0	400	400	400	400	0	0	375	400	0	0	400	0	0	400	400	400	300	400	400	400	400	400	0	0	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	400	0
chr4_164972450_164972750	300	0	300	300	0	0	0	300	0	300	300	300	300	275	300	0	300	300	300	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	125	300	300	300	300	300	300	300	300	0	0	25	300	0
chr4_173281650_173282550	0	900	300	900	0	900	0	225	375	150	0	900	900	150	900	900	900	225	450	450	150	150	900	900	900	0	75	750	900	900	900	900	75	0	900	75	900	900	900	900	75	900	900	900	900	75	0	375	0	0
chr4_177451200_177451500	0	300	300	300	300	300	75	300	225	300	0	300	0	300	0	300	0	0	0	300	300	0	300	300	0	0	0	0	0	0	0	300	0	0	300	0	0	300	300	300	0	300	0	300	0	0	0	0	0	0
chr5_14754300_14755200	750	900	900	900	0	600	0	825	900	900	0	900	900	0	150	375	900	0	900	900	900	0	900	900	900	0	900	900	900	900	900	900	900	900	900	900	900	900	900	900	375	900	900	900	900	525	0	900	900	900
chr5_14820750_14821150	0	400	400	400	0	400	0	400	400	300	300	400	225	375	375	400	400	0	0	400	400	0	400	400	400	0	0	0	375	0	400	400	400	400	375	400	75	400	400	400	0	400	225	400	400	250	25	0	175	0
chr5_14830750_14831400	50	650	650	650	0	650	0	650	200	650	0	650	500	0	0	50	0	0	0	650	650	0	650	200	500	0	500	275	50	350	575	50	650	650	650	650	125	650	650	650	375	650	650	650	0	0	0	0	0	0
chr5_66738300_66738750	0	450	450	450	0	450	0	450	0	450	450	375	450	225	0	0	0	0	0	450	450	0	0	0	375	0	150	0	0	225	0	0	0	0	450	0	0	150	450	0	0	450	0	450	0	0	0	0	0	0
chr5_66742350_66743650	0	1300	1300	1200	0	1300	300	1125	0	1300	450	1300	1275	0	0	0	0	0	0	175	1300	0	825	225	0	400	0	0	0	0	0	0	0	0	1300	0	0	825	1300	0	0	1300	0	1300	0	0	0	0	0	0
chr5_66788400_66788800	0	400	400	400	0	175	0	400	0	400	0	400	400	0	175	0	0	0	0	400	400	0	0	0	0	250	0	0	175	0	0	0	0	0	400	400	400	400	400	0	0	400	0	400	0	0	0	0	0	0
chr5_66792150_66792550	0	400	400	400	400	400	0	400	0	400	400	400	400	75	75	0	0	375	0	375	400	0	0	325	400	0	0	0	0	400	0	0	0	0	400	0	0	400	400	0	0	400	0	400	0	0	0	0	0	0
chr5_66834400_66834900	0	500	500	500	0	500	0	425	0	500	0	500	375	0	0	0	0	0	0	500	500	0	150	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	375	0	0	500	0	500	0	0	0	0	0	0
chr5_66855750_66856150	0	400	375	300	0	400	0	400	225	400	0	0	375	0	0	0	400	0	0	0	150	0	0	175	0	0	0	0	0	0	0	0	0	0	400	0	150	250	400	175	400	400	0	400	0	0	0	0	0	0
chr5_66948150_66948550	0	400	400	400	400	400	0	400	0	400	0	400	375	0	0	0	0	175	0	0	400	0	400	0	75	0	0	0	0	0	0	0	0	0	400	0	0	400	400	0	0	400	0	400	0	0	0	0	0	0
chr5_66975450_66975750	0	300	300	300	0	300	0	300	0	300	0	300	300	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	300	0	300	0	0	0	0	0	0
chr5_67056750_67057150	0	400	400	400	0	400	0	400	0	400	0	400	400	25	75	0	0	400	0	0	400	0	0	0	400	325	0	300	0	0	400	0	0	0	400	0	175	400	400	400	0	400	400	400	0	0	0	0	0	0
chr5_67110500_67110900	0	400	400	375	0	400	0	400	0	400	0	400	400	0	0	400	400	0	250	0	400	0	175	0	400	0	0	0	175	0	400	0	0	0	400	0	0	400	400	400	0	400	100	400	400	0	0	0	0	400
chr5_67112250_67112650	0	400	400	400	0	400	0	400	250	400	0	400	400	75	400	0	0	175	0	0	400	400	300	300	400	400	0	400	400	0	400	0	0	0	400	400	0	400	400	400	0	400	400	400	0	0	0	0	0	0
chr5_67116000_67116350	200	350	350	350	0	275	0	350	0	350	125	350	350	0	0	0	0	350	150	0	350	0	350	75	0	0	0	75	225	0	0	350	0	0	350	0	0	350	350	350	0	350	0	350	0	0	0	0	0	0
chr5_67119250_67119700	0	450	450	450	0	425	0	450	0	450	0	450	450	450	450	0	0	0	0	50	450	350	450	0	450	0	0	350	450	350	450	450	200	0	450	0	0	450	450	275	275	450	450	450	0	0	0	0	0	0
chr5_67130150_67130650	0	500	500	450	300	475	0	475	0	500	0	475	500	325	450	175	400	0	0	475	500	0	450	0	500	0	0	0	475	0	500	450	0	0	500	475	0	500	500	500	175	500	325	500	400	100	0	0	400	0
chr5_67138500_67139350	625	850	850	850	375	750	0	850	0	850	150	850	850	150	825	0	700	0	375	0	850	0	850	0	775	600	250	0	850	0	850	0	0	0	850	450	550	850	850	825	0	850	400	850	25	0	0	0	0	0
chr5_67143400_67144050	0	650	650	650	0	650	0	650	0	650	650	650	650	650	650	300	50	650	125	300	650	0	650	0	650	650	600	650	650	600	650	0	650	650	650	650	650	650	650	650	525	650	650	650	0	650	0	350	0	425
chr5_67150650_67151200	0	550	550	550	0	550	0	550	0	550	550	550	550	175	375	450	450	0	325	375	550	0	550	0	550	550	300	100	550	475	550	550	300	0	550	550	0	550	550	250	400	550	550	550	550	250	0	100	400	400
chr5_67152500_67153000	0	500	500	500	0	475	0	500	0	500	0	500	500	325	25	0	100	25	325	0	500	500	500	0	500	0	250	500	500	0	500	500	400	500	500	500	0	500	500	500	0	500	500	500	500	500	0	0	0	25
chr5_67156050_67156550	0	500	500	275	0	500	0	500	0	500	275	500	500	450	0	200	0	500	0	425	500	0	500	350	425	0	0	200	0	0	0	450	200	500	500	425	0	500	500	500	0	500	0	500	0	0	0	0	0	0
chr5_67158500_67158900	0	400	400	325	0	400	0	400	0	400	0	375	0	0	0	0	0	0	0	0	0	0	400	0	325	0	0	0	0	0	100	0	0	0	375	175	0	25	400	0	0	400	0	400	0	0	0	0	0	0
chr5_67164900_67165400	0	500	500	0	0	500	0	0	0	500	375	300	500	500	500	500	500	300	0	500	500	0	500	125	500	500	500	225	300	500	500	500	500	500	500	500	300	500	500	500	500	500	500	500	0	0	0	0	0	0
chr5_78540700_78541300	0	600	600	575	0	600	0	600	600	600	0	600	0	600	200	400	300	375	0	325	0	275	600	575	600	600	600	500	0	275	475	425	600	600	600	600	600	600	600	600	250	600	600	600	600	0	0	575	0	0
chr5_78604200_78604650	0	375	450	450	0	450	450	450	450	450	0	450	450	0	0	375	450	0	0	0	0	0	450	375	450	0	450	225	0	0	150	75	450	450	450	450	450	0	225	300	0	450	450	225	450	450	450	450	450	450
chr5_98797750_98798100	0	150	350	75	0	0	0	350	75	350	0	350	350	0	0	225	125	0	0	350	0	0	350	0	350	0	0	0	300	350	350	350	0	0	0	0	150	50	350	350	0	350	0	350	0	350	0	0	0	0
chr5_116382250_116382750	0	500	500	500	0	500	0	500	0	500	500	500	500	500	500	500	500	500	500	300	500	0	500	425	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	125	500	500	500	500	0	0	0	0	500
chr5_116440150_116440450	0	300	300	300	300	300	25	300	0	300	0	275	200	0	0	100	300	0	0	0	300	0	300	300	0	0	0	175	300	300	300	300	0	100	250	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr5_134116800_134117400	0	600	600	525	0	600	0	600	600	600	600	600	600	0	0	0	0	600	0	600	150	0	600	600	600	0	375	0	0	0	0	600	375	0	600	300	0	600	600	0	375	600	0	600	0	0	0	0	0	0
chr5_142884100_142884450	0	0	350	0	0	350	275	350	0	300	0	350	350	350	350	350	275	350	350	350	0	0	350	350	0	0	275	350	350	350	350	350	350	350	275	0	350	350	350	350	0	350	350	350	350	150	0	0	0	0
chr5_142896200_142896600	0	0	400	0	0	0	0	0	0	225	0	375	400	400	400	400	400	0	400	400	0	0	400	400	75	0	400	400	400	400	400	400	400	400	375	400	400	400	400	400	225	400	400	400	400	0	0	100	325	250
chr5_168411200_168411600	0	400	400	400	0	400	0	375	0	400	400	400	400	400	0	0	0	0	0	0	400	0	0	400	375	75	0	0	0	0	0	0	225	300	400	75	0	0	400	0	0	400	0	0	0	0	0	0	0	0
chr5_168416700_168417000	0	300	300	300	0	300	0	0	0	300	75	300	300	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	75	75	0	0	225	0	0	300	0	0	0	0	0	0	0	0
chr5_168430100_168430950	0	850	850	850	0	850	0	250	250	850	850	850	850	0	0	0	0	0	0	675	850	0	0	825	850	0	850	0	0	0	525	0	850	850	850	850	0	850	850	0	0	850	0	850	0	0	0	0	0	0
chr5_168435250_168435550	0	300	125	300	0	300	0	0	0	300	0	300	275	0	0	0	300	0	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	200	300	0	0	0	300	0	200	300	0	0	0	0	0	0	0	0
chr5_168457200_168457500	0	300	300	300	0	300	0	0	75	300	300	300	300	0	0	0	0	0	0	300	300	0	0	300	300	0	0	0	0	0	0	0	225	300	300	0	0	150	300	0	0	300	0	225	75	0	0	150	0	0
chr5_168468800_168469200	0	400	250	400	0	400	0	0	0	400	0	400	400	0	0	0	0	0	0	225	400	0	0	375	0	0	0	0	0	0	0	0	25	0	400	0	0	0	400	0	0	400	0	0	0	225	0	0	0	0
chr5_168470400_168470700	0	300	300	300	0	300	0	0	150	150	0	150	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	300	0	0	225	0	0	300	0	0	0	0	0	0	0	0
chr6_375050_375400	100	350	175	350	100	325	0	350	0	350	350	350	350	0	25	0	0	0	0	175	0	0	325	325	0	0	0	0	0	0	250	100	0	0	0	0	350	175	0	350	0	0	0	250	0	175	0	0	0	0
chr6_2947850_2948150	0	300	300	0	0	300	50	300	0	300	0	200	300	0	50	300	300	0	300	275	300	0	300	300	300	0	0	300	300	300	300	300	0	0	200	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr6_6641250_6641550	0	300	300	300	0	150	300	300	150	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	0	0	300	300
chr6_6654200_6654800	0	600	600	600	50	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	0	600	200	600	25	600	600	600	600	600	600	0	600	600	600	600	600	600	600	550	600	600	600	600	0	0	350	600	0
chr6_7826800_7827100	0	0	125	300	0	300	125	300	0	300	0	0	175	0	0	0	0	25	0	300	0	0	100	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr6_7861500_7862250	450	750	675	750	0	750	750	750	225	750	375	675	750	525	0	0	0	0	0	750	750	0	750	750	0	0	0	0	0	0	0	0	750	0	750	0	0	0	0	0	75	750	0	0	0	0	0	0	0	0
chr6_7862500_7862800	300	300	300	300	0	300	300	300	0	300	0	200	300	300	0	0	0	0	0	300	300	0	300	300	0	300	0	0	0	0	0	275	50	0	300	0	0	125	125	0	125	300	0	0	0	0	0	0	0	0
chr6_30520500_30520800	300	300	225	300	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	150	0	0	300	300	0	225	0	0	0	0	0	75	300	0	0	0	0	0	300	300	0	0	0	300	0	0	0	0	0	0
chr6_31579850_31580300	450	450	450	25	0	450	0	450	50	200	0	0	450	450	450	450	450	50	450	425	450	0	450	450	450	0	450	450	450	450	450	450	0	450	450	450	450	450	450	450	0	450	450	450	0	0	0	425	0	0
