A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr7_135172500_135173200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	700	700	0	0	600	0	0	0	0	0	0	675	0	0	0	0	700	700	700	700	700	700
chr7_135186750_135187300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	550	0	0	550	0	0	0	0	0	0	525	0	0	0	0	550	550	550	550	550	550
chr7_137953200_137954250	0	75	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	375	975	0	0	1050	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0
chr7_137980600_137981150	550	550	550	0	0	550	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	550	550	550	425	0	550	0	0	0	550	0	550	0	0	0	0	0	0	0	500	0	0	550	550	125	0	0	0	0	0	0	0	0
chr7_137982400_137983350	225	225	0	0	75	50	0	50	825	0	0	0	0	225	0	0	0	0	0	0	0	950	950	950	0	0	950	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0	0	125	125	50	0	0	0	0	0	0	0	0
chr7_137987350_137987700	350	350	350	0	0	225	0	350	75	0	0	0	0	0	200	0	0	0	0	0	350	350	350	350	0	0	350	0	0	0	50	0	350	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0
chr7_137989250_137990250	325	1000	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	250	0	0	1000	0	0	0	0	0	1000	0	175	0	0	0	0	0	0	0	0	975	150	0	0	0	0	0	0	0	0	0
chr7_137997150_137998800	750	375	75	450	750	375	300	600	0	75	0	525	375	0	0	0	0	0	0	150	150	1650	1650	1650	150	0	1650	0	0	75	225	0	1650	0	375	0	0	0	0	0	0	0	0	1650	1650	0	0	0	450	0	0	0	0	0
chr7_137999050_137999300	250	250	250	50	125	125	50	50	0	250	125	250	0	0	0	0	0	250	0	0	200	250	250	250	125	0	250	0	0	50	0	0	250	0	250	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0	0
chr7_139072400_139073050	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	300	0
chr7_139099600_139099900	0	0	0	300	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	275	300	0	0	0	0	0	300	0	0	300	0	0	0	0	0	300	0	275	200	0	0	0	0	175	0	0	125	0
chr7_139767450_139767750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	300	0	300	0	300	300	0	0	0	0	0	300	0	0	0	0	0	300	225	0	0	0	300	0	150	0	0	300	0	0	0	0	0
chr7_139773500_139773900	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	400	0	0	0	375	400	0	0	0	0	0	400	0	0	0	0	0	400	400	0	0	0	375	0	0	0	0	0	0	0	0	0	0
chr7_145808700_145810750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	300	0	0	0	0	0	2050	2050	0	0	0	0	2025	2050	0	0	2050	0	0	0	0	0	0	2025	0	0	0	0	1950	2025	2025	2025	2050	1875
chr7_148212000_148212400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0
chr7_148523250_148523650	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	400	0	0	400	0	0	0	0	0	0	400	0	0	0	0	400	400	400	400	400	400
chr7_148524600_148525300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	525	0	0	700	0	0	0	0	0	700	700	0	0	700	0	0	0	0	0	0	675	0	0	0	0	700	700	700	700	700	700
chr7_148840250_148841100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	850	700	0	0	450	525
chr7_148919850_148920250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	400	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	375	400	0	0	175	0
chr7_149020400_149020950	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	175
chr7_149021450_149021750	0	0	0	250	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	300	0	0	50	0	0	0	275	0	0	0	0	0	0	0	0	0	0
chr7_149022000_149025500	0	0	0	450	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3500	0	450	0	0	525	3500	375	0	0	225	0	0	0	0	0	0	3500	0	0	0	0	675	50	0	350	900	750
chr7_150383650_150384150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	500	0	0	500	0	0	0	0	0	0	500	350	0	0	0	425	350	50	425	500	500
chr7_152157500_152158100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	600	0	0	0	275	0	600	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	200	600	0	50	275	575
chr7_152668200_152668650	150	75	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	375	0	0	0	0	450	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	375	450	0	300	450	450
chr7_154794200_154794700	0	0	0	0	0	0	0	0	0	0	0	0	250	400	0	0	0	0	0	0	500	0	0	0	0	0	475	0	0	0	0	175	500	0	0	0	0	0	375	0	0	0	0	450	0	0	0	0	0	0	0	0	300	0
chr7_155456250_155456550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	300	0	75	300	300	0	300	0	0	0	0	0	0	0	300	0	0	300	0	300	0	0	0	0	0	0	0	0
chr7_155746150_155749950	0	50	275	975	300	0	0	0	0	0	0	0	200	0	0	0	0	0	0	825	0	350	450	350	0	0	3800	0	0	0	0	0	3800	600	0	0	0	0	0	0	0	0	0	3800	450	0	0	0	225	675	0	450	2600	750
chr7_155754150_155754700	75	75	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	550	150	0	550	0	0	0	0	0	550	0	100	0	0	0	0	0	0	0	0	525	0	0	0	0	225	300	0	300	375	0
chr7_156920300_156921100	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	0	0	0	0	0	775	625	0	0	800	0	0	0	0	0	0	775	100	0	0	0	800	800	625	700	800	800
chr7_157015850_157016150	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	50	0	300	0	0	0	0	200	300	125	0	0	125	0	0	0	0	0	0	275	0	0	0	0	200	0	50	50	200	200
chr7_157289950_157290150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	200	200	200	0	0	200	0	0	0	0	0	0	200	0	200	0	0	200	125	200	200	200	200
chr7_158147550_158147700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	150	0	0	150	150	0	0	150	0	0	0	150	0	0	0	0	150	150	0	0	0	0	150	0	0	150	0	0	150	150	0	0	0	0	0	0	0	0	0
chr8_1164050_1164450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	25	0	0	400	0	0	400	0	400	400	0	0	25	0	0	0	0	0	0	0	375	400	0	0	400	0	0	0	0	0	0
chr8_9074850_9075300	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	300	0
chr8_9148100_9148900	0	475	0	400	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	775	0	0	0	0	0	800	450	0	325	0	0	0	0	0	625	0	775	625	0	0	0	0	0	0	0	0	0
chr8_9727350_9728300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	50	0	0	0	0	950	500	0	0	950	0	0	0	0	0	0	950	0	0	0	0	950	950	950	950	950	950
chr8_9781200_9781650	0	0	0	450	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	450	0	0	450	0	0	0	0	0	0	450	0	0	0	0	450	450	450	450	450	450
chr8_9902900_9903300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	400	0	0	75	0	0	375	300	375	0	400	0	0	0	0	0	0	375	0	0	0	0	375	0	0	150	225	300
chr8_10332050_10332350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	275	50	0	0	0	0	300	125	0	0	50	0	0	0	0	0	0	300	0	0	0	0	300	275	50	300	300	300
chr8_19347900_19348200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0
chr8_19388900_19389200	200	0	300	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	25	0	300	0	0	0	300	275	0	0	50	0	0	300	200	0	0	0	0	275	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0
chr8_19409250_19409500	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	0	0	250	0	0	150	0	0	250	0	0	225	0	0	75	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0
chr8_21917450_21917850	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	225	0	0	400	0	0	0	0	0	400	75	0	0	75	0	0	0	0	0	0	375	150	0	0	0	0	0	0	0	0	0
chr8_22377600_22378300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	675	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	225	0	0	700	0	450
chr8_23422900_23424500	0	600	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	125	0	1600	1600	0	0	0	0	1600	1600	50	0	1600	0	0	0	0	0	426	1600	350	0	0	0	1600	1600	1600	1600	1600	1600
chr8_23425900_23426250	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	275	0	0	0	0	350	350	0	0	350	0	0	0	0	0	0	350	0	0	0	0	350	350	350	350	350	350
chr8_27855550_27855900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	350	125	0	0	0	0	350	350	0	0	350	0	0	0	0	0	0	350	0	0	0	0	350	350	125	350	350	350
chr8_28474600_28475250	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	650	0	0	0	0	0	650	650	0	0	650	0	0	0	0	0	0	650	200	0	0	0	650	650	650	650	650	650
chr8_28488800_28489400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	600	500	0	0	0	0	0	0	0	0	0	575	0	0	0	0	50	0	0	50	0	0
chr8_28557150_28557700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0
chr8_29230500_29231100	0	0	150	0	0	0	0	450	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	600	0	525	600	0	0	300	0	0	600	0	0	0	0	0	75	0	0	0	0	600	75	0	0	0	0	0	0	0	0	0
chr8_29373600_29373850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	250	0	0	225	0	0	0	0	0	250	0	0	0	75	0	150	0	0	0	0	250	0	75	0	0	0	0	0	0	0	0
chr8_29472000_29472750	375	0	0	225	0	0	75	375	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	750	0	0	0	0	0	750	0	0	0	525	0	0	0	0	0	0	750	0	0	0	0	750	600	0	675	750	750
chr8_33558000_33558300	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0
chr8_33596550_33597050	125	0	300	500	0	150	0	0	0	50	0	0	0	0	0	0	0	50	0	0	0	500	500	50	0	0	500	0	0	0	0	0	500	0	50	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0	0
chr8_38411750_38412150	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	375	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	400	150	0	0	0	0	0	0	0	0	0
chr8_38540000_38540800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	775	0	0	0	0	0	775	800	0	0	800	0	0	0	0	0	0	750	0	0	0	0	800	800	800	800	800	800
chr8_38549150_38549550	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	400	0	0	375	0	0	0	0	0	0	375	0	0	0	0	400	400	300	400	400	400
chr8_38553300_38553500	0	0	0	75	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	200	200	0	0	200	0	0	0	0	0	0	200	50	0	0	0	200	200	50	0	200	125
chr8_38634000_38634550	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	450	0	0	550	0	0	0	0	0	0	525	0	0	0	0	550	550	525	300	550	550
chr8_38666500_38666950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	425	0	0	450	0	0	450	450	0	0	450	0	0	0	0	0	0	450	125	0	0	0	450	450	275	425	350	450
chr8_38732300_38732700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	400	0	0	400	0	0	0	0	0	0	375	0	0	0	0	400	400	400	400	400	400
chr8_41606550_41607550	25	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0
chr8_41637500_41638050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	325	0	0	0	0	0	0	550	0	0	0	0	550	550	375	550	550	550
chr8_41641500_41642400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	900	525	0	0	750	0	0	0	0	0	0	900	0	0	0	0	900	825	225	600	900	900
chr8_41644100_41644550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	275	0	0	450	0	0	0	0	0	0	425	0	0	0	0	450	450	0	425	450	450
chr8_42177600_42178150	0	475	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	550	325	550	0	0	525	0	0	0	0	0	550	375	0	0	0	0	0	0	0	0	0	525	0	0	0	0	525	0	0	300	550	300
chr8_43253700_43254000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr8_43379250_43379850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	600	0	0	0	0	0	600	600	0	0	600	0	0	0	0	0	0	600	0	0	0	0	600	600	600	600	600	600
chr8_47360300_47361450	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	300	1125	450	525	0	0	1150	0	0	0	0	0	1150	0	0	0	700	0	0	0	0	0	0	1125	925	0	0	0	1150	1150	0	775	1000	1150
chr8_47459300_47459700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	400	0	400	0	0	400	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	375	250	0	0	0	0	0	0	0	400	300
chr8_47659550_47660200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	325	475	0	0	625	0	0	0	0	0	650	300	0	0	525	0	0	0	0	0	0	600	475	0	0	0	650	0	0	525	325	0
chr8_47942000_47943700	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	1675	0	0	0	0	0	1675	525	0	300	0	0	0	0	0	0	0	1675	0	0	0	0	325	0	175	775	400	0
chr8_48624750_48625050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	0	0	300	300
chr8_48672200_48673300	0	0	0	925	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	1050	100	0	0	0	0	1100	1100	0	0	1100	0	0	0	0	0	0	1100	0	0	0	0	1100	1100	925	1100	1100	1100
chr8_51647100_51647850	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	750	750	0	0	750	0	0	0	0	0	0	750	0	0	0	0	750	750	375	750	750	750
chr8_51654450_51654750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	300	300	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr8_52015100_52015650	0	0	0	300	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	325	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0
chr8_53365050_53366100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0	1050	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	1050	0	0	0	0	0
chr8_53821550_53822200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0
chr8_53899100_53900200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	175	0	0	0	0	0	0	1075	0	0	0	0	0	1100	1075	0	0	1100	0	0	0	0	0	0	1050	0	0	0	0	1100	1100	1100	1100	1100	1100
chr8_54106050_54106900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	850	850	0	0	850	0	0	0	0	0	0	825	0	0	0	0	850	850	675	850	850	850
chr8_58967900_58969300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	1400	450	0	0	0	1375	1075	0	0	0	0	1400	1400	0	0	1400	0	0	0	0	0	0	1375	0	0	0	0	1400	1400	1400	1400	1400	1400
chr8_59015100_59015850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	750	0	0	0	0	0	750	750	0	0	750	0	0	0	0	0	0	750	0	0	0	0	750	750	750	750	750	750
chr8_59056800_59057350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	525	375	0	0	0	0	525	550	0	0	550	0	0	0	0	0	0	550	0	0	0	0	550	550	550	550	550	550
chr8_59248350_59248750	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	400	225	0	0	0	0	0	0	0	0	0	375	0	0	0	0	400	400	225	400	400	400
chr8_59280200_59280550	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	325	0	0	350	0	0	0	0	0	0	325	0	0	0	0	350	350	250	350	350	350
