A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr14_51420650_51421050	0	400	0	225	400	0	400	0	0	0	0	0	0	0	300	75	0	0	0	400	375	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	300	0	0	0	400	0	400	0	0	0	0	0
chr14_70632800_70633150	0	0	0	0	350	0	350	0	0	0	0	0	0	100	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_71122700_71123100	300	0	0	0	400	150	400	300	225	0	0	0	0	400	0	0	0	400	250	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_75479400_75479850	150	0	0	0	0	0	450	0	0	0	0	0	0	0	0	450	450	0	0	0	450	0	0	0	0	0	0	0	150	450	0	0	0	0	75	150	0	0	75	0	375	0	0	0	0	0	0	0	0
chr14_89508100_89508550	0	0	0	0	450	0	0	0	0	0	0	0	50	450	0	450	0	0	0	0	425	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_91238550_91238850	300	300	0	300	300	0	300	300	0	0	0	0	0	150	0	0	0	0	75	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_92760200_92760750	475	0	0	0	550	0	550	0	0	0	0	0	0	0	375	0	550	0	325	0	550	0	0	0	0	450	0	0	0	0	0	300	375	0	300	0	525	0	0	0	0	450	0	0	0	0	0	0	0
chr14_92776950_92777250	225	0	0	0	300	0	300	0	225	150	300	0	0	0	0	0	300	0	0	300	300	0	0	300	0	0	0	0	0	0	0	300	0	0	0	0	225	0	0	0	0	300	0	300	300	300	0	225	150
chr14_92779700_92780100	75	0	0	0	400	75	400	0	0	400	300	0	0	0	0	0	0	0	0	300	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	300	0	0	0	0	0	0
chr14_93108650_93109200	0	0	0	0	550	0	0	0	0	0	0	0	0	375	0	0	0	300	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_93938100_93938450	350	350	0	0	350	200	350	350	350	0	0	0	0	350	350	350	350	350	0	0	350	0	0	350	0	200	0	350	350	200	350	0	0	75	0	350	150	0	350	0	350	0	0	0	0	0	0	0	0
chr14_102769350_102769650	225	0	0	0	300	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_104667500_104667800	125	0	0	0	300	50	300	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_104668650_104669000	50	0	0	0	350	50	0	0	0	0	0	0	0	350	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_30181800_30182150	125	0	200	0	350	350	350	200	50	0	0	350	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_40235100_40235400	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_40427900_40428200	275	0	0	0	300	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	50	0	125	0	0	0	300	300	300	0	0	300	0	300	0	300	300	175	275
chr15_41849850_41850350	50	0	0	0	425	0	500	50	0	0	0	0	0	0	200	0	300	75	0	0	500	0	350	0	0	0	0	0	0	0	300	0	0	500	0	0	0	0	0	0	0	0	50	0	0	0	0	0	500
chr15_45145350_45145650	0	300	0	0	300	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	300	150	0	0	0	75	225	300	300	0	300	300	300	225	0	300	300	75	300	0	300	300	300	0	0	150	225	300	0
chr15_52692300_52692650	0	200	0	0	350	0	350	0	0	0	0	0	0	350	350	0	50	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_65640000_65640550	550	0	0	0	550	0	550	0	0	0	75	0	0	0	0	0	0	450	0	0	525	0	0	525	0	325	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0
chr15_65641200_65641650	450	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0
chr15_67446500_67446800	300	125	50	0	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	275	200	0	300	0	200	300	300	0	0	300	300	275	0	300	0	0	0	0	0	0	300	275	300	300	300	300	250	300
chr15_67530300_67530600	150	0	0	150	300	0	300	300	75	0	0	300	0	0	225	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	150	0	300	0	0	150	0	0	150	300	0	0	0
chr15_73040500_73040800	300	0	275	200	300	0	300	300	50	0	50	50	50	300	0	200	200	300	0	0	300	0	300	50	0	200	0	300	50	300	125	300	0	0	0	275	0	300	300	0	0	0	0	300	300	300	300	300	300
chr15_82481400_82481950	450	0	0	525	550	450	550	525	0	0	0	0	450	0	0	0	0	0	0	0	550	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	550	550	450	550
chr15_82541700_82542150	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0
chr15_82542650_82543000	0	0	0	0	350	0	350	0	0	0	0	0	0	350	100	350	350	175	0	0	0	0	0	25	0	100	0	325	0	0	250	0	0	0	0	0	350	0	25	0	0	0	0	0	0	0	0	0	0
chr15_82612050_82612400	200	50	350	225	350	125	350	50	0	0	0	0	0	150	150	200	350	75	0	0	0	0	0	0	0	0	0	350	50	350	300	350	0	0	0	0	275	350	350	0	350	350	350	350	0	50	350	125	350
chr15_82621500_82621800	225	300	0	0	300	0	300	0	0	0	0	0	0	300	0	75	150	75	0	0	0	0	0	0	0	0	0	300	75	0	75	0	0	0	0	300	0	300	0	0	225	300	0	300	0	0	300	225	75
chr15_85239450_85239850	375	375	0	150	400	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	150	300	0	0	0
chr15_89628000_89628300	0	0	0	0	300	300	0	0	0	0	0	0	0	300	150	0	0	225	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0
chr15_94165800_94166250	0	225	0	0	450	0	450	0	0	0	0	0	0	300	0	0	0	75	0	0	300	0	0	450	0	0	375	450	0	450	450	0	0	0	0	450	450	450	450	0	450	0	450	0	0	0	0	0	0
chr15_101952450_101953150	0	0	0	0	675	0	675	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_101955150_101955650	125	0	50	50	500	0	500	200	50	0	0	0	0	125	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	500	50	0	0	0	275
chr16_866500_866800	175	0	0	0	300	0	300	0	175	300	0	0	0	125	0	0	0	300	300	0	275	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_867100_867550	200	0	0	0	425	125	425	0	125	0	0	0	325	100	0	0	0	0	125	325	450	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
chr16_1336750_1337100	0	0	0	0	0	0	350	0	0	0	0	0	0	350	0	0	350	350	0	0	350	0	0	0	350	0	350	350	350	0	125	350	350	0	350	350	50	350	275	0	350	350	350	350	350	350	350	350	350
chr16_3723400_3723750	50	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_10873550_10873850	0	25	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_10976750_10977200	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_11648050_11648600	550	425	125	425	550	550	550	550	300	0	0	0	0	0	0	0	0	125	0	0	550	0	0	0	0	0	300	0	0	0	0	350	0	0	0	350	0	0	0	0	0	550	0	275	125	550	550	425	50
chr16_14940150_14940600	0	450	0	375	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_21344750_21345100	0	325	0	0	350	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	100	0	250	0	0	0
chr16_21353100_21353550	375	0	0	0	450	225	450	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_21374550_21374900	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_23392400_23392750	0	0	0	0	350	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_24705150_24705450	0	225	0	0	300	0	300	300	0	0	75	0	0	0	225	75	150	300	0	0	0	0	0	0	0	0	0	300	225	75	300	300	0	0	0	300	0	150	300	0	300	300	0	300	300	300	300	300	300
chr16_28329450_28329750	0	0	75	0	300	300	300	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_28368800_28369150	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	250	0	0	325	350
chr16_28747300_28747600	0	0	0	0	300	0	300	0	0	0	0	0	0	0	200	0	0	200	0	0	200	0	0	275	200	0	275	200	200	0	200	275	275	0	50	0	0	0	125	0	0	0	200	0	300	300	300	0	0
chr16_29318450_29319050	600	0	325	0	600	0	600	475	0	0	0	0	0	25	0	0	0	100	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	575	600	450	0	600	400
chr16_29332450_29332750	0	50	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_30344000_30344550	0	0	0	0	550	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_50062950_50063600	75	0	0	0	650	375	650	0	375	0	0	200	0	0	300	0	0	0	0	350	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	75
chr16_69090350_69090750	0	400	0	400	400	0	400	0	0	0	100	400	0	175	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_71889650_71890150	0	0	0	0	500	0	500	0	0	0	0	0	0	325	500	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_72804900_72805300	0	0	100	25	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_77737550_77737900	325	325	175	0	350	0	350	325	0	25	0	0	0	0	175	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0
chr16_81060650_81061000	0	350	0	0	350	25	350	350	325	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	175	0	0	0	350	0	0	0	350	250	25	0	0	0	350	0	0	0	0	0	0	0
chr16_81098400_81098850	0	450	0	0	450	450	450	0	0	450	0	0	0	450	450	0	0	450	0	0	450	0	0	450	0	0	0	450	0	0	0	450	0	300	0	0	0	0	0	0	0	450	0	75	0	0	0	0	300
chr16_88959600_88960000	300	0	0	0	400	0	0	0	0	0	0	0	0	100	0	0	0	175	0	0	375	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_88991450_88991850	0	0	0	0	400	0	400	300	0	0	100	0	0	0	0	0	0	0	100	0	400	400	0	0	100	400	0	150	25	400	400	400	0	0	0	100	150	25	0	0	175	400	0	0	0	0	0	0	0
chr17_1233550_1234350	50	500	0	0	800	0	800	0	0	0	0	0	0	225	300	0	200	200	0	75	800	0	0	750	0	0	800	0	0	0	200	375	0	0	0	0	275	125	450	0	0	525	0	375	50	800	225	225	800
chr17_1262200_1262500	300	0	0	0	300	0	300	25	0	0	0	0	0	300	300	0	0	300	0	200	275	0	0	0	50	0	300	300	50	0	200	300	300	50	300	125	200	0	200	0	300	300	125	300	300	300	300	300	300
chr17_1570650_1571000	0	0	0	0	0	0	350	0	0	0	0	0	0	75	0	0	0	0	0	0	350	0	0	350	0	0	0	125	125	0	0	0	0	0	0	0	0	200	0	0	0	50	0	0	0	0	0	0	0
chr17_1588200_1588800	0	0	0	0	600	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_3561750_3562500	0	375	0	0	750	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_3690150_3690700	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_4389450_4390150	0	0	0	0	700	0	700	0	0	0	0	0	0	450	75	0	0	0	0	0	0	0	0	0	0	700	0	525	0	225	0	0	0	0	0	0	0	300	175	0	75	0	0	0	0	0	0	0	0
chr17_4390950_4391300	350	350	0	0	350	0	350	150	125	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	350	50	0	0	0	0	0	0	0	0	350	0	0	0	350	0	0	0	0	0	0
chr17_4402900_4403250	0	200	0	0	350	0	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_4995000_4995450	75	225	0	0	450	0	450	450	75	0	0	0	0	300	300	0	75	450	0	0	0	0	0	300	0	0	0	375	450	450	450	0	0	0	0	300	450	0	0	0	450	0	0	450	450	450	450	450	450
chr17_5040450_5040750	0	75	300	0	300	0	300	0	0	0	0	300	0	300	300	300	300	300	300	0	300	0	0	225	0	300	0	225	300	300	300	0	0	0	0	0	75	0	300	0	300	0	300	150	0	150	0	75	300
chr17_5041800_5042150	150	0	0	0	350	0	350	0	0	0	0	0	0	350	0	0	350	50	0	0	0	0	0	0	0	0	0	0	125	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_5170950_5171250	0	0	75	0	300	0	300	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_14430600_14431000	0	225	0	0	400	0	400	225	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0
chr17_16386600_16386950	0	0	0	0	350	0	350	125	275	0	0	0	0	350	0	0	0	0	275	0	275	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0
chr17_16402200_16402650	0	0	75	0	450	450	450	450	375	0	0	0	0	0	0	150	375	375	0	0	300	0	0	0	0	0	0	0	375	75	0	0	0	0	0	450	0	0	450	0	0	0	0	0	0	0	0	0	0
chr17_17407350_17407800	75	0	0	0	450	0	450	150	0	0	0	0	0	0	0	0	0	450	0	300	450	450	450	0	0	0	0	0	0	0	0	150	225	0	0	0	0	0	0	0	0	150	150	450	75	450	0	450	450
chr17_21265300_21266100	0	0	0	0	800	50	800	0	0	0	0	0	200	0	200	0	0	275	350	0	800	0	0	0	0	0	375	0	200	0	0	275	0	0	0	0	0	0	0	0	0	725	0	650	0	0	275	0	50
chr17_21276750_21277050	150	0	0	0	0	0	300	0	0	0	0	0	0	300	225	0	0	0	0	0	300	0	0	0	0	225	300	0	225	0	300	300	300	0	300	0	150	0	0	0	0	300	0	300	300	300	300	300	300
chr17_28199400_28199700	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_28591500_28591900	0	225	0	0	400	0	0	0	0	0	0	0	0	400	0	0	0	225	0	0	375	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_38697150_38697450	75	75	0	75	300	0	300	0	0	75	300	0	0	0	0	75	300	0	0	150	300	75	225	0	0	0	0	300	0	300	300	0	300	0	0	300	75	0	75	0	75	0	0	300	300	300	0	0	300
chr17_38960400_38960750	0	350	350	350	350	0	350	75	75	0	0	0	150	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	350	200	350	350	0
chr17_40116300_40116750	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_40462400_40462850	0	0	0	0	450	0	450	0	0	450	0	325	0	450	0	0	0	0	450	0	425	0	0	350	450	450	325	275	325	25	350	450	0	125	450	0	450	450	450	0	0	450	450	0	425	0	0	0	400
chr17_44015600_44016000	0	0	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_47833250_47833900	0	0	250	0	650	0	625	400	625	0	0	250	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	175	0	0	650	0	0	25	25	25	250	25	0	175	0	0	0	0	0	0
chr17_47889450_47889850	375	225	0	0	400	300	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_48269850_48270600	600	600	0	0	750	0	750	600	0	0	0	0	0	75	750	0	0	450	0	0	0	0	0	300	0	0	0	300	0	300	0	0	0	0	0	0	750	0	300	0	150	0	225	750	0	0	150	0	0
chr17_48272400_48272700	0	300	0	0	300	0	300	0	0	0	0	0	0	300	300	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	75	225	0	0	0	0	150	0	0	0	0	0	0
chr17_48324950_48325450	0	0	0	0	500	0	500	0	0	0	0	0	25	25	500	0	500	175	0	0	0	0	0	500	0	100	0	500	0	500	175	0	0	0	0	100	500	325	175	0	500	0	325	0	0	0	100	500	0
chr17_48372300_48372850	0	150	0	0	550	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	150	550	0	0	0	0	550	0	0	0	0	0	0
chr17_48400400_48400800	0	0	0	0	400	0	400	75	0	0	0	0	0	400	400	0	0	300	0	0	0	0	0	400	0	175	0	0	400	400	0	0	0	0	0	0	400	400	0	0	25	0	400	0	0	0	0	0	0
chr17_61790600_61791000	375	0	0	0	400	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_64467550_64468500	950	950	500	0	950	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0
