A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr16_16449150_16449850	675	700	675	600	675	700	700	675	675	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_19173200_19174650	1350	1425	1450	975	1050	1425	975	1350	1350	975	900	1300	750	0	0	0	0	0	0	0	1450	1450	1450	1450	1375	975	0	0	0	0	0	0	450	0	1300	600	600	0	375	0	0	0	0	0	1450	0	0	450	750	0	0	525	675	450
chr16_24389300_24389650	350	350	0	350	350	350	350	350	350	325	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_24609300_24609750	450	450	450	450	150	450	450	450	450	450	450	450	450	0	0	225	0	300	0	0	450	450	450	450	450	300	225	0	225	300	375	150	0	0	300	450	0	150	300	75	75	450	0	0	450	375	0	375	0	0	0	0	0	0
chr16_27319450_27319950	500	500	500	500	275	500	500	500	500	0	500	350	500	0	50	200	0	500	0	425	500	500	500	500	425	50	0	0	500	500	500	500	0	0	50	0	0	500	0	0	500	500	0	0	500	500	0	0	0	50	0	200	200	0
chr16_30551700_30552000	300	300	300	0	300	300	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr16_31355500_31356000	500	500	500	500	500	500	500	500	500	0	0	50	275	0	0	0	0	200	0	0	500	500	500	500	500	500	0	0	0	200	0	0	0	50	500	425	0	0	500	500	0	500	0	0	500	0	0	500	200	0	0	125	125	0
chr16_46907150_46908000	700	850	850	0	0	850	775	850	0	700	0	400	400	0	0	0	0	0	100	0	825	850	825	850	450	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0
chr16_61768050_61768650	525	600	600	0	525	600	600	525	600	600	600	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_67692500_67693150	650	650	650	650	650	650	650	650	650	250	550	475	450	0	0	0	0	100	0	0	650	650	650	650	550	0	0	0	0	475	550	0	0	625	0	650	0	0	0	0	0	550	0	0	650	400	0	0	650	650	0	550	475	0
chr16_70489050_70489750	700	700	0	700	700	700	700	700	700	675	525	700	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_80680250_80681250	1000	1000	1000	1000	1000	1000	675	825	1000	900	525	1000	1000	0	0	0	0	0	0	0	1000	1000	1000	1000	1000	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	1000	825	300	825	1000	1000
chr16_81306750_81307500	750	750	750	600	750	750	675	750	750	0	0	0	0	0	0	0	0	0	0	0	675	750	750	750	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0
chr16_85932600_85933000	400	400	0	400	225	400	400	400	400	400	225	400	300	0	0	0	0	0	0	0	400	400	400	400	0	400	0	0	75	75	225	0	0	0	375	400	0	0	0	0	0	150	0	0	400	300	0	300	225	225	0	150	150	0
chr16_86107800_86109000	1200	1200	1200	1125	1200	1200	1200	825	1200	1200	1200	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_88461500_88462500	1000	975	1000	300	900	1000	1000	1000	375	975	900	1000	900	0	0	0	0	0	450	0	1000	1000	1000	1000	975	0	100	0	525	150	0	375	0	0	750	1000	0	0	0	0	0	975	0	0	1000	0	0	750	0	0	0	0	0	0
chr16_88468950_88469250	150	0	300	0	0	0	0	150	150	0	0	0	0	0	0	0	0	0	0	0	150	300	300	300	300	0	225	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr16_88479000_88479050	0	50	50	0	0	50	0	50	50	50	50	50	50	50	50	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	50	0	0	0	0	50	50	0	50	50	50	50	0	0	50	0	0	50	0	0	0	0	0	0
chr16_88859950_88860600	650	650	650	0	350	650	275	650	575	375	525	200	0	0	0	0	0	350	0	0	0	650	650	650	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0
chr16_88911600_88912000	300	400	400	0	0	400	0	400	400	400	0	400	300	0	0	0	0	300	0	0	400	400	400	400	400	0	0	0	0	375	375	150	0	0	400	300	0	0	0	0	0	375	0	0	400	225	0	400	0	0	0	0	0	0
chr16_88912050_88912450	0	300	400	0	0	0	0	225	150	400	0	300	0	0	0	0	0	0	0	0	375	400	400	400	400	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr16_89442350_89442550	200	200	200	0	200	200	0	200	0	0	0	0	100	0	0	0	0	0	0	0	175	200	200	200	0	0	0	0	25	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
chr16_89446700_89447400	625	700	700	0	0	700	0	700	550	675	700	0	675	0	375	0	0	375	375	0	375	700	475	700	625	0	0	0	675	0	400	550	0	0	700	0	0	375	250	0	550	0	0	0	700	0	0	0	0	0	0	0	0	0
chr16_89482050_89482650	600	600	600	0	225	0	150	600	600	375	300	0	600	0	150	0	0	600	0	0	600	600	600	600	600	0	0	0	0	0	225	150	450	0	375	0	0	0	0	0	0	0	0	0	600	375	0	0	0	0	0	0	0	0
chr17_113000_113550	525	550	550	0	550	550	550	0	525	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_1220250_1221100	850	850	0	0	825	850	850	0	850	0	0	525	0	0	0	0	0	0	0	0	850	850	850	450	675	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	850	0	0	0	325	0	0	0	0	0
chr17_1227150_1227450	300	300	300	300	300	300	300	300	225	300	300	300	300	0	300	300	0	75	0	0	225	300	300	300	225	0	0	0	300	300	0	0	0	150	150	300	300	0	0	0	300	300	0	0	300	150	0	150	75	0	0	0	75	75
chr17_5229900_5230200	300	300	300	300	150	300	300	300	300	300	300	300	300	0	300	0	0	300	0	0	300	300	300	300	300	300	0	0	300	225	300	300	0	300	300	300	0	150	300	300	300	300	0	0	300	300	0	300	150	300	0	225	300	300
chr17_6481650_6482400	675	750	675	600	750	750	750	675	750	750	750	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_7333050_7333200	150	150	150	150	150	150	150	150	150	150	150	150	150	0	0	0	0	0	0	0	75	150	0	150	0	75	0	0	0	0	0	0	0	150	0	150	0	0	0	0	0	0	0	0	150	0	0	0	150	150	150	150	150	150
chr17_7866000_7866550	550	550	525	525	550	450	0	550	550	0	0	0	0	0	0	0	0	0	0	0	0	550	550	550	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_12867300_12867700	0	400	400	0	0	0	0	0	375	400	400	400	400	0	0	0	0	0	0	0	0	400	400	400	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	400	75	0	0	0	0	0	0	0	0	0
chr17_12955650_12957250	1600	1600	1600	1350	1600	1600	0	1600	1600	1200	1500	0	1600	0	0	0	0	0	0	0	1600	1275	1500	1425	450	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	0	0	0	0	0	1600	0	0	0	750	600	0	600	600	675
chr17_21345200_21345550	350	350	350	0	0	0	0	25	0	325	0	0	0	0	0	0	0	0	0	0	0	350	0	350	350	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0
chr17_27620550_27621300	750	750	0	0	750	600	750	675	750	525	525	600	675	75	600	0	0	375	0	0	750	750	750	750	750	0	0	0	0	375	0	0	0	0	0	0	0	450	0	0	0	0	0	0	450	675	0	0	0	0	0	0	0	0
chr17_39292250_39293250	1000	1000	1000	1000	1000	975	900	1000	975	0	600	975	975	0	0	0	0	0	0	0	1000	1000	1000	1000	1000	525	0	0	0	0	0	0	0	0	775	1000	0	0	900	0	0	825	0	0	1000	0	0	850	1000	525	0	525	375	1000
chr17_39481500_39481900	400	400	375	375	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0
chr17_40445950_40446400	450	450	450	125	0	450	450	450	450	0	0	50	0	0	125	0	0	350	0	0	0	450	450	450	200	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	50	0	0	0	425	0	0	0	0	0	0	0	0	0
chr17_40540800_40541000	200	200	200	0	0	200	0	200	0	50	0	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	50	0	0	200	0	0	0	0	0	125	0	0	0	200	0	0	0	0	0	0	0	0	0
chr17_46766900_46769000	0	1350	0	0	0	2100	2100	0	1675	1025	2100	2000	2100	0	0	0	0	0	0	0	25	725	600	2100	650	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0
chr17_57440400_57440550	150	150	150	0	0	0	0	0	150	0	0	150	0	0	0	0	0	0	0	0	0	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	75	0	0	0	0	0
chr17_57486900_57487950	1050	1050	825	0	1050	0	0	0	0	750	975	0	375	0	150	0	0	300	0	0	0	1050	1050	1050	375	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0
chr17_57498450_57498750	225	300	300	0	300	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	300	300	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr17_59348250_59349750	1500	1500	1500	1425	1500	525	1500	1500	1500	525	600	0	900	0	0	0	0	300	0	0	1500	1500	1500	1500	1500	0	0	0	0	0	0	0	0	0	600	450	0	0	0	0	0	1200	0	0	1500	0	0	0	0	0	0	0	0	0
chr17_59366500_59367100	600	600	600	0	0	600	0	600	500	0	0	0	0	0	0	0	0	125	0	0	600	600	600	500	575	0	0	0	0	0	50	0	0	0	575	0	0	0	0	0	50	0	0	0	600	0	0	0	0	0	0	0	0	0
chr17_59423850_59424400	550	550	550	0	0	375	0	550	450	0	0	0	450	0	0	0	0	0	0	0	0	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr17_60087600_60088100	425	500	500	500	0	500	0	500	500	500	500	500	500	50	50	0	0	350	350	0	500	500	500	500	50	200	0	0	0	275	350	0	0	0	500	500	0	0	500	0	0	500	0	0	500	0	0	500	0	0	0	0	0	0
chr17_61322450_61323100	600	650	625	450	625	650	650	525	600	650	650	650	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_61468300_61468600	200	300	300	200	300	300	300	300	275	50	0	275	0	0	0	0	0	0	0	0	300	275	300	300	300	200	0	0	0	0	0	0	0	0	300	0	125	0	275	0	0	0	0	0	300	0	0	0	300	0	0	50	125	200
chr17_65710700_65711250	550	550	550	525	550	0	0	550	0	225	0	0	0	0	0	0	0	0	0	0	0	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr17_65711550_65711600	50	50	50	0	50	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50
chr17_65712000_65712450	450	450	450	450	450	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	450	450	450	450	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	150
chr17_68399850_68400300	450	450	450	450	0	450	0	0	375	0	0	0	0	0	0	0	0	0	0	0	450	450	450	450	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0
chr17_69125700_69128100	1050	1200	0	900	1200	900	1050	1200	1200	2400	2400	2400	2400	0	0	0	0	0	0	525	2400	2400	2400	2400	2400	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	300	0	0	0
chr17_69128400_69129400	0	0	900	0	0	0	0	0	0	975	1000	1000	1000	0	0	0	0	0	0	0	1000	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0
chr17_75079450_75079750	300	300	300	0	0	300	0	300	0	0	0	200	0	0	0	0	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr17_77433350_77434750	1400	1400	1400	0	1400	675	0	825	1400	1400	1400	975	1400	0	1400	750	0	750	1075	0	1375	1400	1400	1400	1375	0	0	0	1400	1400	1225	1225	0	0	1400	0	0	1375	600	0	1375	1075	0	0	1400	1400	0	0	825	750	0	0	525	0
chr17_78175000_78175300	275	0	300	0	275	0	300	200	300	275	300	0	275	0	0	300	0	0	0	0	200	300	300	300	300	300	0	0	125	300	275	275	0	0	300	300	0	0	300	125	0	300	0	0	300	125	0	300	0	0	0	0	0	0
chr17_79441950_79442700	525	750	750	450	675	750	750	675	750	750	750	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_79893650_79894300	650	650	650	650	625	650	650	600	375	650	650	650	650	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_82321900_82322550	650	650	650	50	350	500	50	425	650	650	0	50	650	0	50	0	0	0	0	0	500	650	650	650	50	125	0	0	50	50	50	350	0	0	650	0	50	0	200	50	125	0	0	0	650	50	0	125	0	0	0	0	125	0
chr17_82702850_82703400	250	550	0	0	525	0	550	0	550	0	0	0	375	0	0	0	0	0	0	0	0	550	550	550	0	0	0	0	0	0	0	250	0	0	550	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr18_1746800_1747450	625	650	600	650	450	650	650	625	625	650	650	650	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_8240450_8241000	550	550	0	550	0	550	550	550	550	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_8875100_8875600	450	500	400	500	300	500	500	0	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_23266950_23267650	600	700	700	0	0	700	0	600	675	675	300	700	0	0	0	0	0	0	0	375	675	700	700	700	700	0	0	0	600	0	525	0	0	0	525	0	0	375	0	0	0	0	0	0	700	700	0	250	0	0	0	0	0	0
chr18_25033250_25034050	600	800	800	675	600	800	800	675	775	800	800	800	800	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_51159650_51160100	450	450	350	0	450	350	0	0	0	450	425	0	0	0	0	0	0	0	175	0	0	450	425	450	0	0	0	0	0	0	200	0	0	200	0	0	0	0	0	0	0	0	0	0	450	125	0	0	0	0	0	0	0	0
chr18_55096450_55097200	0	750	750	400	750	575	0	750	750	600	0	300	0	0	0	0	0	0	0	0	425	750	750	750	750	0	25	0	0	0	0	0	0	0	725	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0
chr18_55101800_55102350	525	550	550	550	550	525	225	550	550	550	550	550	400	0	0	0	0	0	0	25	550	550	550	550	550	550	0	0	0	0	0	0	0	0	475	550	0	0	0	0	0	550	0	0	550	0	0	400	0	0	0	0	0	0
chr18_63197250_63197400	150	150	75	150	150	150	150	150	150	150	150	0	0	0	0	0	0	0	0	0	150	150	150	150	150	75	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	150	0	0	150	0	0	0	0	0	0	75	150	150
chr18_63198400_63199500	1100	1100	650	0	525	1100	725	1100	1100	1100	1100	1100	950	0	0	0	0	650	0	0	750	1100	1100	1100	0	450	0	0	75	0	375	0	0	0	0	725	0	0	150	0	0	0	0	0	1100	0	0	0	75	0	0	0	300	0
chr18_63208750_63209450	700	700	700	700	275	700	350	700	700	700	0	700	700	0	0	0	0	0	0	0	700	700	700	700	425	0	0	0	0	0	0	0	275	50	700	125	200	0	0	0	0	700	0	0	700	0	0	0	350	0	0	0	0	0
chr18_63211150_63211950	800	800	650	0	650	800	425	800	800	0	0	125	0	0	0	0	0	0	0	50	125	800	725	800	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0
chr18_63267000_63267200	200	200	200	0	0	125	0	200	200	200	0	0	0	0	0	50	0	200	0	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
chr18_63273200_63273600	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0	0	0	400	0	400	400	400	400	400	400	400	0	0	225	225	0	0	0	0	400	25	0	0	400	0	375	400	0	0	400	0	0	0	0	0	0	0	0	0
chr18_63306000_63306600	600	600	600	600	600	600	0	600	600	300	225	0	0	0	0	0	0	375	0	0	600	600	375	600	0	0	0	0	0	0	0	0	0	0	600	75	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0
chr18_63330900_63331750	825	850	675	675	750	850	850	675	825	850	850	850	850	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_64027350_64027850	500	425	500	0	425	500	500	500	500	0	0	350	0	0	0	0	0	0	0	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0
chr18_79444950_79445250	300	75	300	0	300	300	300	0	300	300	0	0	0	0	0	0	0	0	0	0	225	300	300	300	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr18_79516300_79516750	450	450	450	450	450	450	450	450	450	450	450	450	250	0	0	0	0	0	0	450	450	450	450	450	450	450	0	0	0	0	0	0	0	450	450	450	0	0	450	450	0	450	0	0	450	0	0	0	450	450	0	250	450	450
chr18_80262800_80263350	0	550	550	0	550	550	550	375	550	550	550	550	550	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	409	0	0	0	0	0	0	0
chr19_658800_659250	225	450	450	0	0	450	450	450	450	450	450	375	450	0	0	0	0	0	0	0	450	450	450	450	450	450	0	0	0	375	0	0	0	0	450	450	75	0	450	450	0	450	0	225	450	0	0	450	0	0	0	75	0	300
chr19_1882700_1883150	450	450	450	0	450	450	450	450	450	450	450	450	450	0	450	0	0	0	450	0	425	450	450	450	450	450	0	0	275	50	0	450	0	0	250	450	0	100	450	450	0	450	0	0	450	50	0	450	175	0	100	400	450	400
chr19_2215050_2216250	1200	1200	1200	0	825	975	1125	1200	1200	675	675	975	750	375	0	0	0	0	0	0	1125	1200	1200	1200	825	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	1200	0	0	0	300	0	0	0	750	0
chr19_3310100_3311500	1275	1400	1375	525	1400	1400	1400	1075	1375	1400	1400	1400	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_4442150_4442800	650	625	650	0	0	650	650	325	650	650	650	650	650	175	0	0	0	0	400	0	650	625	650	650	0	650	0	0	0	0	0	0	0	0	300	0	0	0	650	650	0	0	0	0	650	0	0	625	0	0	0	0	0	0
