A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr6_33387900_33388200	300	0	0	300	300	0	300	300	0	0	300	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0	75	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr6_33511500_33511850	350	350	0	0	350	350	350	350	350	0	0	0	0	350	200	150	350	350	200	350	350	0	0	350	75	350	350	0	0	150	0	350	0	0	350	50	0	0	350	0	0	350	350	0	0	275	0	0	0
chr6_33600000_33600450	450	450	0	0	450	375	450	0	450	450	450	150	0	0	0	0	0	0	0	450	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	75	0	75	0	0	0	0	0	0	0	0	0
chr6_33602250_33602700	450	0	0	0	450	0	300	75	450	75	450	450	0	225	0	0	0	0	450	450	450	0	0	0	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0
chr6_33606350_33606750	400	400	0	0	400	0	0	0	400	0	0	0	25	300	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_33791300_33791750	275	50	0	125	450	0	450	0	350	0	425	0	0	250	350	0	0	450	200	100	325	0	0	450	0	0	25	0	325	0	25	450	450	0	450	350	0	0	0	0	0	450	325	0	0	0	0	0	0
chr6_34184750_34185150	400	25	0	0	400	0	400	400	400	0	150	0	0	375	0	0	0	150	0	400	375	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_34186350_34186750	400	400	0	0	400	0	400	400	400	0	0	0	0	0	0	0	0	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_34466850_34467150	300	0	150	0	300	0	300	0	300	300	300	150	0	0	0	225	300	0	0	300	300	150	300	0	225	150	75	225	300	75	300	300	150	0	300	0	150	0	225	0	300	225	0	0	0	0	0	0	0
chr6_34470200_34471050	850	0	0	0	850	0	850	825	825	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_34523800_34524400	425	0	0	0	600	175	600	0	600	600	425	0	0	0	0	475	25	100	600	475	575	275	0	450	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
chr6_34528500_34529650	150	75	0	0	1150	0	1150	0	0	150	1150	1150	0	1150	1150	0	775	900	0	1150	1150	400	0	975	0	0	0	1125	0	600	375	400	300	375	700	1150	100	400	25	25	475	400	325	0	0	0	0	0	0
chr6_34530150_34530600	450	150	450	0	450	0	450	0	300	450	450	150	300	150	450	300	0	450	0	450	450	0	0	0	0	375	450	0	0	0	450	375	150	450	0	375	375	450	150	0	0	225	0	0	0	0	0	0	0
chr6_34700300_34700650	350	0	0	0	350	0	350	0	0	0	0	0	0	350	0	0	300	350	0	325	0	0	0	350	0	0	0	0	0	0	25	350	175	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0
chr6_35773300_35773900	600	0	250	200	600	100	600	600	600	0	0	0	300	550	325	300	0	250	475	600	550	0	0	175	0	0	275	0	325	0	275	250	250	0	175	0	325	475	0	0	0	600	0	0	0	0	0	100	0
chr6_35774600_35775100	500	325	0	500	500	500	500	400	500	0	0	0	0	500	400	0	100	0	0	500	0	0	0	0	0	0	400	0	0	0	0	500	500	0	500	25	250	0	0	0	0	500	0	100	500	500	500	500	0
chr6_36424500_36424800	300	300	0	150	300	0	300	300	300	0	0	0	0	0	0	0	0	0	150	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr6_36566050_36566400	350	350	0	350	350	350	350	350	350	0	0	0	0	0	0	0	350	0	150	300	350	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0
chr6_36578500_36578950	450	125	450	0	450	0	450	450	450	200	425	0	0	0	0	0	0	0	0	450	425	0	0	0	0	350	0	50	0	0	125	0	0	275	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
chr6_36579800_36580850	1050	0	175	125	1050	800	1050	800	1050	300	700	0	0	0	0	0	0	0	1050	875	800	200	0	575	0	275	0	0	0	0	0	0	0	300	0	0	0	525	0	0	0	0	525	0	0	0	0	0	0
chr6_36590100_36590400	300	300	300	0	300	300	300	300	300	225	300	0	0	0	0	300	0	0	0	300	300	75	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_36760650_36761300	425	0	0	0	650	0	0	0	650	650	650	0	0	500	0	0	0	0	0	650	650	0	275	0	0	650	125	0	0	0	0	0	525	0	0	0	200	600	0	0	0	350	0	0	0	0	0	0	0
chr6_37216200_37216550	350	225	0	0	350	150	0	0	0	0	350	0	0	0	0	0	350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	350	350	0	0	0	350	125	0	0	0	0	0	0
chr6_41319850_41320200	350	200	275	225	350	350	0	300	350	0	150	0	0	350	0	0	350	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	150	0	0	0	0	0	0
chr6_41320350_41320650	300	225	0	300	300	225	225	300	300	0	300	75	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0
chr6_42437800_42438100	300	175	0	300	300	0	300	300	300	0	300	300	0	0	0	100	0	0	300	300	275	300	125	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0
chr6_43143200_43143600	400	250	0	0	400	400	400	0	400	250	375	0	0	400	0	225	225	0	0	400	400	225	0	400	0	0	0	0	0	0	0	0	0	400	0	0	0	0	400	400	225	375	300	0	0	0	0	0	0
chr6_43267800_43269700	1875	75	0	0	1800	0	1875	0	0	750	1900	0	0	1900	1900	1900	1150	75	0	1900	1675	0	0	1900	1900	1900	1900	900	1600	1750	1750	1900	1900	300	1900	1900	1900	1900	1900	0	1900	1900	1900	1875	1750	1900	1650	1575	1900
chr6_43274100_43274550	450	150	0	0	375	0	450	150	0	75	450	0	0	450	150	450	450	450	0	450	225	0	0	450	450	450	450	0	450	375	75	450	450	375	450	300	450	450	150	0	375	450	450	450	450	450	450	450	450
chr6_43275750_43276100	275	50	0	0	275	0	350	0	0	50	350	0	0	350	350	350	350	350	350	350	350	0	0	350	350	350	350	0	350	350	350	350	350	50	350	225	350	350	350	150	350	350	350	350	350	350	350	350	350
chr6_43277500_43278950	1450	650	0	0	1325	0	1450	0	50	800	1450	725	575	950	1450	1450	800	1450	0	1450	1450	0	375	1450	1450	800	1450	1450	1450	1450	1450	1450	1450	125	1450	1100	1450	1450	1450	125	1450	1450	1450	1450	275	1450	1450	1450	1450
chr6_46164800_46165200	400	325	0	0	400	0	400	250	400	75	375	0	400	400	400	400	400	25	0	400	0	0	0	0	0	0	0	300	75	150	0	0	0	400	0	400	400	0	400	0	400	0	175	0	150	0	0	25	0
chr6_51645350_51645750	400	400	0	0	400	375	400	400	400	0	0	0	0	175	0	0	0	0	0	400	0	0	0	375	0	0	0	175	400	0	0	0	0	0	0	375	0	400	325	0	0	375	225	0	0	0	175	0	0
chr6_52991700_52992250	550	450	375	0	550	0	550	450	525	0	550	250	0	0	0	0	0	0	75	550	550	375	0	0	0	0	0	25	0	0	0	0	0	550	0	0	75	0	0	0	0	175	0	175	250	0	0	0	0
chr6_53477700_53478100	400	0	300	0	400	0	400	400	400	0	0	0	0	375	0	0	0	0	0	0	400	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0
chr6_83224300_83224700	400	0	50	0	400	400	400	400	400	0	0	0	0	350	350	275	0	200	0	400	125	0	50	125	0	0	125	125	0	0	350	400	0	0	0	0	0	0	0	0	200	0	0	400	0	400	400	125	400
chr6_89113500_89113800	300	300	0	0	300	225	300	300	300	0	75	0	0	0	0	0	300	0	75	300	300	0	0	0	0	300	0	150	0	300	0	0	300	0	0	0	0	300	225	150	150	150	75	150	0	0	0	0	0
chr6_90361850_90362200	350	0	0	0	350	325	350	0	350	325	0	0	0	0	0	0	0	100	0	0	350	0	100	350	0	0	0	175	0	0	0	350	0	0	0	0	350	350	0	0	0	350	0	0	0	0	0	0	0
chr6_107500250_107500550	300	275	300	300	300	0	300	300	300	0	0	25	0	300	300	300	300	300	0	200	275	0	0	300	300	300	300	300	300	300	300	175	300	0	0	300	0	250	300	0	300	300	300	100	100	0	250	300	100
chr6_107505350_107505850	500	0	0	0	500	0	500	500	475	500	475	0	500	500	500	500	500	500	0	475	0	0	0	500	325	400	475	500	325	500	500	500	0	0	325	500	325	500	500	0	500	500	500	325	500	500	0	100	25
chr6_108809250_108809550	300	300	0	0	300	0	0	0	300	75	300	0	0	0	75	300	0	0	0	300	300	0	0	300	0	0	300	300	300	0	0	0	300	0	300	0	0	0	0	0	0	300	75	0	0	0	0	0	0
chr6_131675600_131676000	400	400	400	175	400	0	400	300	400	0	0	0	0	400	400	250	150	100	0	400	375	0	0	0	400	400	0	0	325	400	400	0	0	0	0	400	400	400	300	0	0	0	325	0	0	0	0	0	0
chr6_132808650_132808950	300	150	0	0	300	0	300	300	225	0	0	0	0	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	0	0	300	300	300	0	300	300	300	300	0	0	300	300	150	300	300	300	300	300	300
chr6_157994650_157994950	300	300	0	250	300	0	0	50	0	0	275	125	0	250	300	0	300	300	0	300	275	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0
chr6_157995750_157996200	450	225	0	450	450	300	0	0	0	75	450	450	0	225	0	0	450	0	0	450	450	0	0	0	0	0	0	0	75	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_158005200_158005500	300	0	0	0	300	75	0	150	0	225	300	0	0	75	0	0	0	150	0	225	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_158009200_158010000	800	800	0	0	800	0	0	300	800	800	800	0	0	200	0	0	350	600	0	800	800	0	0	0	0	0	0	800	0	0	350	0	0	500	0	225	0	0	450	0	0	0	600	0	0	0	0	0	0
chr6_158017300_158017750	450	450	0	275	450	0	0	200	450	0	450	100	0	0	25	0	0	0	0	450	200	0	0	0	0	0	0	0	0	0	100	0	0	100	0	275	0	0	175	0	25	0	0	0	0	0	0	0	0
chr6_158023050_158023350	300	300	0	0	300	0	0	225	300	300	300	0	0	225	300	0	0	300	0	300	300	0	0	0	0	150	0	150	0	0	0	0	0	300	0	0	0	0	300	0	225	0	0	0	0	0	0	0	0
chr6_158059500_158059800	300	300	0	0	300	0	0	225	300	300	300	0	75	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
chr6_158070950_158071350	400	400	0	0	400	0	0	0	175	400	400	0	0	0	25	150	0	25	0	375	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_158751150_158751550	0	75	0	0	400	25	400	75	400	325	0	0	0	400	0	0	0	100	0	400	375	0	0	0	375	300	400	375	0	0	100	400	400	0	400	375	0	0	375	0	325	400	400	400	25	400	0	0	0
chr6_159067650_159068100	450	0	0	0	450	300	0	0	0	225	150	0	0	0	0	0	0	0	0	450	450	75	0	0	0	0	0	75	0	0	0	75	0	0	375	0	0	0	0	0	0	150	0	0	0	150	0	0	0
chr6_163712700_163713000	300	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	75	0	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_167143200_167143500	300	150	0	0	225	0	300	150	300	300	300	0	300	0	0	0	75	0	0	300	300	0	0	0	0	0	300	0	0	0	0	300	300	300	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr6_167991450_167991850	400	400	0	0	400	150	400	400	400	0	400	0	0	0	25	0	75	250	0	400	375	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_243950_244350	300	0	225	0	400	150	400	75	225	0	0	0	0	0	0	0	0	225	0	400	400	0	0	325	0	0	0	150	0	0	0	0	0	75	0	0	0	400	375	75	0	0	300	0	0	0	0	0	0
chr7_910100_910500	375	0	0	0	400	0	0	0	300	0	400	0	0	150	0	175	0	0	300	400	400	0	0	100	400	0	400	0	0	0	0	400	400	400	400	0	0	0	0	150	0	400	0	400	400	400	400	400	400
chr7_925350_925700	0	0	0	0	0	0	0	0	350	0	350	0	0	50	0	0	0	0	350	350	350	0	0	350	350	350	350	125	0	50	350	350	350	350	350	350	350	225	350	0	0	350	350	350	350	350	350	0	350
chr7_1033650_1033950	300	75	0	0	300	75	300	0	0	0	0	0	0	300	300	300	300	75	300	300	300	0	300	300	0	300	300	0	300	0	300	300	300	0	300	300	225	300	75	0	300	300	300	300	300	150	300	300	300
chr7_1528500_1528900	400	300	0	0	400	400	400	400	400	0	300	0	0	0	0	0	0	0	75	0	375	0	0	225	0	225	375	0	0	0	0	400	300	0	0	0	225	400	0	0	0	150	75	225	0	400	400	300	400
chr7_2734650_2735400	750	150	0	0	225	0	0	0	75	750	750	0	0	750	150	750	675	525	750	750	750	0	0	0	750	0	750	450	375	225	750	750	750	0	750	750	0	0	0	0	750	750	525	750	750	750	600	0	0
chr7_2736100_2736750	650	425	0	0	650	0	0	0	150	75	650	0	0	0	425	0	650	0	650	375	650	0	0	0	0	500	650	650	200	150	375	650	450	450	0	650	0	0	0	0	650	0	0	500	0	0	0	0	0
chr7_2739300_2739850	550	550	0	0	550	0	0	0	550	75	400	0	0	0	0	0	400	300	0	150	375	0	0	0	75	0	0	0	0	150	550	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0
chr7_2872850_2873150	300	0	0	0	300	300	300	250	300	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	125	300	0	0	0	0	0	0	0	0	0	300	0	50	0	125	0	0	0
chr7_5238450_5239200	750	0	0	0	525	0	0	0	750	0	750	0	0	750	600	225	525	600	750	750	600	0	0	375	525	600	675	750	0	525	675	750	750	0	525	600	750	750	450	0	225	750	675	75	300	450	150	450	300
chr7_5240550_5241200	650	125	0	0	125	0	0	0	575	200	650	0	0	650	150	200	650	525	0	650	650	125	0	650	650	75	650	650	150	450	0	650	650	650	650	650	650	650	125	0	75	650	650	650	650	650	650	650	650
chr7_5246850_5247300	450	450	0	75	450	0	75	300	450	300	450	0	0	0	75	300	75	225	0	375	450	0	75	0	0	0	0	225	0	0	225	450	450	0	0	0	450	0	0	0	0	450	0	450	0	450	0	0	375
chr7_5546900_5547650	725	750	0	375	750	0	750	0	350	275	725	125	0	350	275	0	0	0	25	750	750	0	125	0	100	0	0	0	0	0	350	25	175	0	0	425	0	0	50	0	100	25	750	200	0	200	0	0	200
chr7_6368550_6368850	300	300	0	150	300	0	0	150	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	300	0	0	0	225	0	0	0
chr7_6612050_6613850	1800	100	1100	0	1800	0	1800	300	700	0	1025	0	0	1125	1325	0	0	575	50	350	1175	0	525	325	200	50	1800	0	50	0	275	1550	1800	0	1475	0	1400	1800	0	0	875	1800	1250	1800	1800	1475	1800	1700	1550
chr7_16818200_16818750	525	450	550	475	550	450	550	525	550	0	400	0	0	0	0	0	0	0	550	525	550	0	0	75	0	0	0	0	0	0	0	75	0	175	0	0	0	0	0	0	0	0	550	75	0	150	0	225	0
chr7_16973700_16974000	300	150	0	0	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_23384550_23384900	350	275	0	0	350	0	350	350	350	0	0	350	0	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_24906050_24906400	350	0	0	325	350	350	0	175	325	0	350	0	0	175	325	0	0	0	0	325	250	0	25	0	0	0	0	350	175	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0
chr7_30161300_30161800	500	0	0	0	450	0	0	0	475	0	100	0	0	250	0	400	500	500	0	0	500	0	0	0	0	400	0	475	400	475	475	325	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0
chr7_36232200_36232500	300	300	0	300	300	0	300	300	300	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_39030750_39031250	500	425	275	350	500	275	500	500	500	0	350	50	0	0	0	350	500	0	0	500	500	500	300	425	0	500	0	500	500	500	425	0	0	125	0	500	500	125	500	0	0	0	500	275	0	0	50	125	0
chr7_39730000_39730300	300	50	300	0	300	50	300	200	300	0	300	200	0	0	50	0	275	300	175	275	200	0	0	0	0	300	0	0	200	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_41944500_41944900	400	400	250	100	400	400	400	400	400	0	400	0	0	0	0	0	0	375	0	375	375	0	400	0	0	0	400	250	0	0	0	400	0	400	75	375	0	0	0	0	400	400	0	400	400	400	400	400	400
chr7_43837550_43838000	450	425	0	0	450	125	450	0	350	0	0	0	0	450	25	0	0	25	0	425	0	0	0	0	0	0	450	450	0	0	0	450	0	0	450	0	0	0	0	0	0	450	0	450	450	450	450	450	100
chr7_43838550_43838850	225	300	0	75	300	150	300	0	300	0	0	0	0	225	0	300	0	0	75	300	300	0	0	0	0	0	300	300	300	0	0	300	300	300	300	300	0	0	75	0	0	300	300	300	225	300	300	300	300
chr7_43839350_43839950	600	600	0	500	600	125	575	500	600	50	425	200	0	50	0	200	0	0	0	575	275	0	0	0	0	0	0	425	0	0	275	0	0	425	0	0	0	0	125	0	200	425	350	125	275	125	125	0	425
chr7_44186950_44187500	500	425	0	0	500	50	550	0	550	200	550	0	0	550	125	0	550	550	425	550	50	0	350	0	0	0	550	550	0	0	0	550	550	0	550	0	125	550	125	50	550	550	275	550	550	550	550	550	550
chr7_44332950_44333450	500	500	0	0	500	450	500	500	500	0	0	75	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	500	200	0	425	0	0	0	0	225	0	0	275	0	350	0	125	0	0	0	0	0	0
chr7_47320800_47321100	0	0	0	0	300	0	300	300	300	0	300	0	0	300	225	0	300	0	0	0	300	300	0	0	0	0	0	150	150	0	75	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0
chr7_47356550_47356950	0	0	0	300	400	0	400	225	400	0	0	0	0	250	0	100	0	150	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_47365250_47365650	400	175	0	0	400	0	400	400	400	0	0	0	0	0	0	0	0	0	0	0	25	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_47378450_47378800	0	0	0	0	350	0	350	0	350	0	325	0	0	0	0	0	0	25	250	0	350	350	0	0	0	0	0	0	25	0	0	25	0	0	175	0	0	350	250	0	0	0	0	175	0	350	0	0	0
chr7_47402200_47403350	0	0	125	0	1150	0	1150	0	1150	0	0	0	0	425	950	0	0	275	600	1150	1150	1150	275	425	0	1150	0	350	0	0	0	0	0	0	0	0	1150	1150	0	0	0	0	525	0	0	500	0	0	0
chr7_47460000_47460300	300	0	0	75	300	150	300	0	300	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	75	0	0	0	0	225	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0
chr7_47495250_47495550	0	0	0	0	300	0	75	0	300	0	300	0	0	0	0	0	0	0	0	300	300	300	0	0	0	0	300	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0
chr7_47539800_47540100	300	0	0	0	300	0	300	225	300	300	300	0	0	300	0	300	300	0	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	300	150	300	0
chr7_47543400_47543700	0	0	0	0	300	0	300	0	300	0	0	0	0	300	0	0	0	150	0	300	300	150	300	0	0	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	225	300	0	0	0	0
chr7_47544000_47544600	0	0	0	0	600	0	600	225	600	0	0	0	0	600	0	0	0	0	0	600	600	600	300	375	0	225	0	300	0	0	0	0	0	0	0	225	0	375	0	0	0	300	150	0	0	600	0	0	0
chr7_47746200_47746800	600	0	375	0	600	0	600	300	600	0	0	0	0	600	525	375	600	600	375	600	300	450	0	525	375	375	600	375	300	300	600	600	600	0	600	600	600	450	300	0	375	600	450	600	600	600	600	600	600
chr7_48083700_48084150	225	150	0	75	300	0	450	75	450	0	150	0	0	450	300	0	225	450	0	450	300	0	300	0	0	75	0	450	225	225	150	0	0	225	0	300	450	300	75	0	0	375	0	0	0	0	0	0	0
